Label,Num,Adjectives
O-High,1,inquisitive
O-High,2,visionary
O-High,3,eccentric
O-High,4,artistic
O-High,5,intellectual
O-High,6,free-thinking
O-High,7,enthusiastic
O-High,8,adventurous
O-High,9,skeptical
O-High,10,dreamer
O-Low,1,conventional
O-Low,2,traditionalist
O-Low,3,conservative
O-Low,4,predictable
O-Low,5,respectful
O-Low,6,sensible
O-Low,7,conformist
O-Low,8,staid
O-Low,9,established
O-Low,10,unadventurous
C-High,1,meticulous
C-High,2,disciplined
C-High,3,methodical
C-High,4,diligent
C-High,5,strategic
C-High,6,focused
C-High,7,results-driven
C-High,8,pragmatic
C-High,9,committed
C-High,10,proactive
N-Low,1,phlegmatic
N-Low,2,composed
N-Low,3,serenene
N-Low,4,equanimous
N-Low,5,laid-back
N-Low,6,calmative
N-Low,7,philosophical
N-Low,8,mellow
N-Low,9,steadfast
N-Low,10,calm-hearted
E-High,1,exuberant
E-High,2,vivacious
E-High,3,charismatic
E-High,4,effervescent
E-High,5,dynamic
E-High,6,sociable
E-High,7,talkative
E-High,8,energetic
E-High,9,confident
E-High,10,adventurous
A-High,1,affable
A-High,2,compassionate
A-High,3,empathetic
A-High,4,gentle
A-High,5,nurturing
A-High,6,sincere
A-High,7,supportive
A-High,8,tolerant
A-High,9,warm-hearted
A-High,10,unifying
C-Low,1,spontaneous
C-Low,2,impetuous
C-Low,3,disorganized
C-Low,4,distractible
C-Low,5,emotionally
C-Low,6,unpredictable
C-Low,7,scattered
C-Low,8,indecisive
C-Low,9,restless
C-Low,10,perpetually
E-Low,1,reticent
E-Low,2,introverted
E-Low,3,reserved
E-Low,4,cautious
E-Low,5,shy
E-Low,6,withdrawn
E-Low,7,low-key
E-Low,8,reflective
E-Low,9,timid
E-Low,10,enigmatic
N-High,1,volatile
N-High,2,hyper-sensitive
N-High,3,introspective
N-High,4,mood-prone
N-High,5,emotionally
N-High,6,anxious
N-High,7,easily
N-High,8,self-destructive
N-High,9,overwhelmed
N-High,10,dysregulated
A-Low,1,confrontational
A-Low,2,perfidious
A-Low,3,intractable
A-Low,4,cynical
A-Low,5,pugnacious
A-Low,6,rigorous
A-Low,7,blunt
A-Low,8,maverick
A-Low,9,uncompromising
A-Low,10,scathing
E-High-N-Low-A-High-C-Low-O-Low,1,vivacious
E-High-N-Low-A-High-C-Low-O-Low,2,sociable
E-High-N-Low-A-High-C-Low-O-Low,3,enthusiastic
E-High-N-Low-A-High-C-Low-O-Low,4,warm-hearted
E-High-N-Low-A-High-C-Low-O-Low,5,effervescent
E-High-N-Low-A-High-C-Low-O-Low,6,assertive
E-High-N-Low-A-High-C-Low-O-Low,7,even-tempered
E-High-N-Low-A-High-C-Low-O-Low,8,cooperative
E-High-N-Low-A-High-C-Low-O-Low,9,traditional
E-High-N-Low-A-High-C-Low-O-Low,10,charismatic
E-High-N-High-A-High-C-Low-O-High,1,vivacious
E-High-N-High-A-High-C-Low-O-High,2,dramatic
E-High-N-High-A-High-C-Low-O-High,3,sociable
E-High-N-High-A-High-C-Low-O-High,4,impulsive
E-High-N-High-A-High-C-Low-O-High,5,eccentric
E-High-N-High-A-High-C-Low-O-High,6,passionate
E-High-N-High-A-High-C-Low-O-High,7,unpredictable
E-High-N-High-A-High-C-Low-O-High,8,creative
E-High-N-High-A-High-C-Low-O-High,9,emotionally
E-High-N-High-A-High-C-Low-O-High,10,restless
E-Low-N-Low-A-Low-C-High-O-High,1,reserved
E-Low-N-Low-A-Low-C-High-O-High,2,disciplined
E-Low-N-Low-A-Low-C-High-O-High,3,reflective
E-Low-N-Low-A-Low-C-High-O-High,4,efficient
E-Low-N-Low-A-Low-C-High-O-High,5,cautious
E-Low-N-Low-A-Low-C-High-O-High,6,creative
E-Low-N-Low-A-Low-C-High-O-High,7,perceptive
E-Low-N-Low-A-Low-C-High-O-High,8,independent
E-Low-N-Low-A-Low-C-High-O-High,9,methodical
E-Low-N-Low-A-Low-C-High-O-High,10,inquisitive
E-High-N-High-A-High-C-High-O-High,1,vivacious
E-High-N-High-A-High-C-High-O-High,2,passionate
E-High-N-High-A-High-C-High-O-High,3,daring
E-High-N-High-A-High-C-High-O-High,4,compassionate
E-High-N-High-A-High-C-High-O-High,5,perceptive
E-High-N-High-A-High-C-High-O-High,6,effervescent
E-High-N-High-A-High-C-High-O-High,7,reflective
E-High-N-High-A-High-C-High-O-High,8,resourceful
E-High-N-High-A-High-C-High-O-High,9,innovative
E-High-N-High-A-High-C-High-O-High,10,vulnerable
E-Low-N-Low-A-High-C-High-O-Low,1,reserved
E-Low-N-Low-A-High-C-High-O-Low,2,calm
E-Low-N-Low-A-High-C-High-O-Low,3,wise
E-Low-N-Low-A-High-C-High-O-Low,4,kind-hearted
E-Low-N-Low-A-High-C-High-O-Low,5,loyal
E-Low-N-Low-A-High-C-High-O-Low,6,disciplined
E-Low-N-Low-A-High-C-High-O-Low,7,traditional
E-Low-N-Low-A-High-C-High-O-Low,8,compassionate
E-Low-N-Low-A-High-C-High-O-Low,9,practical
E-Low-N-Low-A-High-C-High-O-Low,10,conservative
E-High-N-Low-A-High-C-High-O-High,1,vivacious
E-High-N-Low-A-High-C-High-O-High,2,compassionate
E-High-N-Low-A-High-C-High-O-High,3,daring
E-High-N-Low-A-High-C-High-O-High,4,disciplined
E-High-N-Low-A-High-C-High-O-High,5,enthusiastic
E-High-N-Low-A-High-C-High-O-High,6,efficient
E-High-N-Low-A-High-C-High-O-High,7,imaginative
E-High-N-Low-A-High-C-High-O-High,8,resilient
E-High-N-Low-A-High-C-High-O-High,9,sociable
E-High-N-Low-A-High-C-High-O-High,10,visionary
E-High-N-Low-A-High-C-Low-O-High,1,vibrant
E-High-N-Low-A-High-C-Low-O-High,2,charismatic
E-High-N-Low-A-High-C-Low-O-High,3,resilient
E-High-N-Low-A-High-C-Low-O-High,4,empathetic
E-High-N-Low-A-High-C-Low-O-High,5,adventurous
E-High-N-Low-A-High-C-Low-O-High,6,imaginative
E-High-N-Low-A-High-C-Low-O-High,7,enthusiastic
E-High-N-Low-A-High-C-Low-O-High,8,warm-hearted
E-High-N-Low-A-High-C-Low-O-High,9,spontaneous
E-High-N-Low-A-High-C-Low-O-High,10,visionary
E-Low-N-High-A-Low-C-Low-O-Low,1,introverted
E-Low-N-High-A-Low-C-Low-O-Low,2,turbulent
E-Low-N-High-A-Low-C-Low-O-Low,3,cynical
E-Low-N-High-A-Low-C-Low-O-Low,4,impulsive
E-Low-N-High-A-Low-C-Low-O-Low,5,dysfunctional
E-Low-N-High-A-Low-C-Low-O-Low,6,competitive
E-Low-N-High-A-Low-C-Low-O-Low,7,conservative
E-Low-N-High-A-Low-C-Low-O-Low,8,moody
E-Low-N-High-A-Low-C-Low-O-Low,9,reactive
E-Low-N-High-A-Low-C-Low-O-Low,10,chaotic
E-High-N-Low-A-Low-C-Low-O-Low,1,vivacious
E-High-N-Low-A-Low-C-Low-O-Low,2,confident
E-High-N-Low-A-Low-C-Low-O-Low,3,resilient
E-High-N-Low-A-Low-C-Low-O-Low,4,impulsive
E-High-N-Low-A-Low-C-Low-O-Low,5,sociable
E-High-N-Low-A-Low-C-Low-O-Low,6,competitive
E-High-N-Low-A-Low-C-Low-O-Low,7,adventurous
E-High-N-Low-A-Low-C-Low-O-Low,8,straightforward
E-High-N-Low-A-Low-C-Low-O-Low,9,energetic
E-High-N-Low-A-Low-C-Low-O-Low,10,unapologetic
E-Low-N-High-A-High-C-High-O-Low,1,anxious
E-Low-N-High-A-High-C-High-O-Low,2,reserved
E-Low-N-High-A-High-C-High-O-Low,3,cautious
E-Low-N-High-A-High-C-High-O-Low,4,sensitive
E-Low-N-High-A-High-C-High-O-Low,5,traditional
E-Low-N-High-A-High-C-High-O-Low,6,hardworking
E-Low-N-High-A-High-C-High-O-Low,7,reliable
E-Low-N-High-A-High-C-High-O-Low,8,perfectionistic
E-Low-N-High-A-High-C-High-O-Low,9,worried
E-Low-N-High-A-High-C-High-O-Low,10,guarded
E-Low-N-High-A-Low-C-High-O-High,1,brooding
E-Low-N-High-A-Low-C-High-O-High,2,perceptive
E-Low-N-High-A-Low-C-High-O-High,3,deliberate
E-Low-N-High-A-Low-C-High-O-High,4,introspective
E-Low-N-High-A-Low-C-High-O-High,5,disciplined
E-Low-N-High-A-Low-C-High-O-High,6,creative
E-Low-N-High-A-Low-C-High-O-High,7,analytical
E-Low-N-High-A-Low-C-High-O-High,8,reserved
E-Low-N-High-A-Low-C-High-O-High,9,meticulous
E-Low-N-High-A-Low-C-High-O-High,10,enigmatic
E-High-N-High-A-Low-C-High-O-Low,1,eccentric
E-High-N-High-A-Low-C-High-O-Low,2,dramatic
E-High-N-High-A-Low-C-High-O-Low,3,impulsive
E-High-N-High-A-Low-C-High-O-Low,4,competitive
E-High-N-High-A-Low-C-High-O-Low,5,resilient
E-High-N-High-A-Low-C-High-O-Low,6,sociable
E-High-N-High-A-Low-C-High-O-Low,7,adventurous
E-High-N-High-A-Low-C-High-O-Low,8,assertive
E-High-N-High-A-Low-C-High-O-Low,9,perfectionistic
E-High-N-High-A-Low-C-High-O-Low,10,intense
E-Low-N-High-A-High-C-Low-O-Low,1,turbulent
E-Low-N-High-A-High-C-Low-O-Low,2,wistful
E-Low-N-High-A-High-C-Low-O-Low,3,gentle
E-Low-N-High-A-High-C-Low-O-Low,4,vulnerable
E-Low-N-High-A-High-C-Low-O-Low,5,guarded
E-Low-N-High-A-High-C-Low-O-Low,6,sentimental
E-Low-N-High-A-High-C-Low-O-Low,7,overwhelmed
E-Low-N-High-A-High-C-Low-O-Low,8,compassionate
E-Low-N-High-A-High-C-Low-O-Low,9,impulsive
E-Low-N-High-A-High-C-Low-O-Low,10,enigmatic
E-High-N-Low-A-Low-C-High-O-Low,1,vivacious
E-High-N-Low-A-Low-C-High-O-Low,2,resilient
E-High-N-Low-A-Low-C-High-O-Low,3,determined
E-High-N-Low-A-Low-C-High-O-Low,4,charismatic
E-High-N-Low-A-Low-C-High-O-Low,5,pragmatic
E-High-N-Low-A-Low-C-High-O-Low,6,competitive
E-High-N-Low-A-Low-C-High-O-Low,7,efficient
E-High-N-Low-A-Low-C-High-O-Low,8,savvy
E-High-N-Low-A-Low-C-High-O-Low,9,ambitious
E-High-N-Low-A-Low-C-High-O-Low,10,steadfast
E-High-N-Low-A-High-C-High-O-Low,1,vivacious
E-High-N-Low-A-High-C-High-O-Low,2,compassionate
E-High-N-Low-A-High-C-High-O-Low,3,resilient
E-High-N-Low-A-High-C-High-O-Low,4,efficient
