Label,Num,Adjectives
O-High,1,visionary
O-High,2,inquisitive
O-High,3,artistic
O-High,4,enthusiastic
O-High,5,innovative
O-High,6,intellectual
O-High,7,dreamy
O-High,8,adventurous
O-High,9,poetic
O-High,10,visionary
O-Low,1,conventional
O-Low,2,conservative
O-Low,3,traditionalist
O-Low,4,predictable
O-Low,5,established
O-Low,6,staid
O-Low,7,formal
O-Low,8,orthodox
O-Low,9,settled
O-Low,10,habitual
C-High,1,diligent
C-High,2,methodical
C-High,3,punctual
C-High,4,tenacious
C-High,5,practical
C-High,6,self-motivated
C-High,7,disciplined
C-High,8,systematic
C-High,9,result-oriented
C-High,10,committed
N-Low,1,composed
N-Low,2,serenic
N-Low,3,even-keel
N-Low,4,philosophical
N-Low,5,unfazed
N-Low,6,calmative
N-Low,7,steadfast
N-Low,8,laid-back
N-Low,9,sanguine
N-Low,10,unruffled
E-High,1,exuberant
E-High,2,vivacious
E-High,3,outgoing
E-High,4,energetic
E-High,5,charismatic
E-High,6,assertive
E-High,7,adventurous
E-High,8,social
E-High,9,vocal
E-High,10,daring
A-High,1,affable
A-High,2,compassionate
A-High,3,empathetic
A-High,4,gentle
A-High,5,kind-hearted
A-High,6,mellow
A-High,7,nurturing
A-High,8,soothing
A-High,9,sympathetic
A-High,10,warm-hearted
C-Low,1,spontaneous
C-Low,2,impetuous
C-Low,3,disorganized
C-Low,4,emotionally
C-Low,5,haphazard
C-Low,6,distractible
C-Low,7,careless
C-Low,8,unplanned
C-Low,9,indecisive
C-Low,10,reckless
E-Low,1,retiring
E-Low,2,reserved
E-Low,3,introverted
E-Low,4,cautious
E-Low,5,muted
E-Low,6,reflective
E-Low,7,withdrawn
E-Low,8,unassuming
E-Low,9,deliberate
E-Low,10,low-key
N-High,1,easily
N-High,2,emotionally
N-High,3,high-strung
N-High,4,melancholic
N-High,5,perpetually
N-High,6,intensely
N-High,7,sensitivity-prone
N-High,8,moodily
N-High,9,emotionally
N-High,10,dysregulated
A-Low,1,confrontational
A-Low,2,persevering
A-Low,3,inquisitive
A-Low,4,uncompromising
A-Low,5,tenacious
A-Low,6,provocative
A-Low,7,disputatious
A-Low,8,blunt
A-Low,9,maverick
A-Low,10,assertive
E-High-N-Low-A-High-C-Low-O-Low,1,vivacious
E-High-N-Low-A-High-C-Low-O-Low,2,charismatic
E-High-N-Low-A-High-C-Low-O-Low,3,warm-hearted
E-High-N-Low-A-High-C-Low-O-Low,4,lively
E-High-N-Low-A-High-C-Low-O-Low,5,resilient
E-High-N-Low-A-High-C-Low-O-Low,6,sociable
E-High-N-Low-A-High-C-Low-O-Low,7,assertive
E-High-N-Low-A-High-C-Low-O-Low,8,traditional
E-High-N-Low-A-High-C-Low-O-Low,9,good-natured
E-High-N-Low-A-High-C-Low-O-Low,10,spontaneous
E-High-N-High-A-High-C-Low-O-High,1,vibrant
E-High-N-High-A-High-C-Low-O-High,2,emotionally
E-High-N-High-A-High-C-Low-O-High,3,sociable
E-High-N-High-A-High-C-Low-O-High,4,impulsive
E-High-N-High-A-High-C-Low-O-High,5,passionate
E-High-N-High-A-High-C-Low-O-High,6,artistic
E-High-N-High-A-High-C-Low-O-High,7,dramatic
E-High-N-High-A-High-C-Low-O-High,8,compassionate
E-High-N-High-A-High-C-Low-O-High,9,restless
E-High-N-High-A-High-C-Low-O-High,10,introspective
