EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score
1,2,3,2,5,5,1,2,1,4,1,2,2,2,5,1,1,4,2,5,5,2,1,1,4,2,2,3,4,4,2,1,3,1,2,1,2,2,2,5,3,1,3,3,1.5,3.375,2.4444444444444446,3.0,4.2
1,2,3,2,5,5,1,2,1,4,1,2,3,2,5,1,2,4,2,5,5,2,5,1,5,1,2,3,4,4,2,1,3,2,5,1,2,2,2,5,3,1,2,3,1.375,3.25,2.5555555555555554,2.7777777777777777,4.0
1,2,3,2,5,5,2,2,1,4,1,2,2,2,5,1,1,4,2,5,5,2,1,1,5,1,2,3,4,4,2,1,3,1,5,1,2,2,2,5,3,1,2,3,1.375,3.375,2.5555555555555554,3.111111111111111,4.0
1,2,3,2,5,5,1,2,1,4,1,2,3,2,5,1,2,4,2,5,1,2,1,1,4,1,2,3,4,4,2,1,3,2,5,1,2,3,2,5,3,1,3,3,1.875,3.25,2.5555555555555554,3.2222222222222223,3.9
1,2,3,2,5,5,2,2,1,4,1,2,3,2,5,1,2,4,2,5,1,2,1,1,4,1,2,3,4,4,2,1,3,1,2,1,2,3,2,5,3,1,2,3,1.875,3.375,2.6666666666666665,3.3333333333333335,4.2
1,2,3,2,5,5,1,2,1,4,1,2,3,2,5,1,2,4,2,5,5,2,1,1,5,2,2,3,4,4,2,1,3,1,2,1,2,2,2,5,3,1,2,3,1.5,3.375,2.5555555555555554,3.2222222222222223,4.3
5,2,3,2,5,5,1,2,1,4,1,2,3,2,5,1,2,4,2,5,1,2,1,1,5,1,2,3,4,4,2,1,3,2,5,1,2,2,2,5,3,2,2,3,2.375,3.25,2.6666666666666665,3.2222222222222223,4.0
1,2,3,2,5,5,1,2,1,4,1,2,3,2,5,1,2,4,2,5,1,2,1,1,5,1,2,3,4,4,2,1,3,1,5,1,2,3,2,5,3,1,2,3,1.875,3.375,2.5555555555555554,3.3333333333333335,4.0
1,2,3,2,5,5,1,2,1,4,1,2,2,2,5,1,1,4,2,5,1,2,1,1,5,2,2,3,4,4,2,1,3,1,5,1,2,2,2,5,3,2,3,3,2.0,3.375,2.5555555555555554,3.0,4.0
1,2,3,2,5,5,1,2,1,4,1,2,3,2,5,1,1,4,2,5,1,2,1,1,4,1,2,3,4,4,2,1,3,1,5,1,2,3,2,5,3,1,3,3,1.875,3.375,2.4444444444444446,3.2222222222222223,3.9
