EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_Score_Comparison,AGR_Score_Comparison,CSN_Score_Comparison,EST_Score_Comparison,OPN_Score_Comparison
5,2,3,1,5,1,2,2,3,4,5,2,4,2,5,4,2,1,2,4,1,2,1,5,4,4,2,4,3,3,2,1,4,4,2,5,2,4,3,3,1,2,2,3,4.625,2.125,2.7777777777777777,4.111111111111111,4.0,high,low,high,low,high
5,2,3,1,5,1,2,1,3,4,1,3,4,3,4,4,2,1,2,4,1,2,1,4,4,4,2,5,3,3,2,1,4,4,5,5,2,4,3,3,3,1,2,3,4.125,2.375,2.555555555555556,4.333333333333333,3.4,high,low,high,low,low
5,2,3,1,5,1,2,1,3,4,5,3,4,2,4,5,2,1,2,4,1,2,1,4,4,4,2,5,3,3,1,1,4,4,2,1,2,4,3,3,3,1,5,3,4.375,2.25,2.555555555555556,4.0,3.7,high,low,high,low,high
5,2,3,1,5,1,2,2,3,4,1,3,4,2,4,5,2,1,2,4,1,2,1,4,4,4,2,5,3,3,1,1,4,3,5,1,2,4,3,3,3,1,5,3,3.875,2.375,2.555555555555556,3.888888888888889,3.4,high,low,high,low,low
5,2,3,1,5,1,2,2,3,4,5,3,4,2,4,4,2,1,2,4,1,2,1,4,4,4,2,5,3,3,1,1,4,4,5,1,2,4,3,2,3,5,5,3,4.25,2.25,3.0,3.888888888888889,3.3,high,low,high,low,low
5,2,3,1,5,1,2,1,3,4,5,2,4,2,4,4,5,1,2,4,1,2,1,5,4,4,2,5,3,3,1,1,4,4,2,5,2,4,3,3,3,2,2,3,4.75,2.125,3.111111111111111,4.333333333333333,3.7,high,low,high,low,high
5,2,3,1,5,1,2,2,3,4,1,3,4,2,5,4,2,1,2,4,1,2,1,5,4,4,2,5,3,3,2,1,4,4,5,1,2,4,3,3,3,1,5,3,3.625,2.125,2.555555555555556,3.888888888888889,3.5,high,low,high,low,low
5,2,3,1,5,1,2,2,3,4,1,3,4,2,4,4,5,1,2,4,1,2,1,4,4,4,2,5,3,3,2,1,4,4,5,5,2,4,3,3,1,1,2,3,4.125,2.25,2.888888888888889,4.222222222222222,3.6,high,low,high,low,low
5,3,3,1,5,1,2,1,3,4,1,3,4,2,4,4,2,2,2,4,1,2,1,4,4,4,2,5,3,3,1,1,4,4,5,5,2,4,3,3,3,2,5,3,4.25,2.25,2.555555555555556,3.888888888888889,3.4,high,low,high,low,low
5,2,3,1,5,1,2,2,3,4,1,3,4,2,4,5,2,1,2,4,1,2,1,5,4,4,2,5,3,3,2,1,4,3,5,1,2,4,3,2,1,5,2,3,3.75,2.25,3.0,4.222222222222222,3.5,high,low,high,low,low
