Label,Num,Adjectives
M-High,1,adaptable
M-High,2,aggressive
M-High,3,ambitious
M-High,4,cunning
M-High,5,dishonest
M-High,6,manipulative
M-High,7,power-hungry
M-High,8,ruthless
M-High,9,scheming
M-High,10,tactical
M-High,11,adaptable
M-High,12,aggressive
M-High,13,ambitious
M-High,14,cunning
M-High,15,dishonest
M-High,16,manipulative
M-High,17,power-hungry
M-High,18,ruthless
M-High,19,scheming
M-High,20,tactical
P-High,1,adventurous
P-High,2,risk-taker
P-High,3,bold
P-High,4,impetuous
P-High,5,sensationalist
P-High,6,selfish
P-High,7,indifferent
P-High,8,unpredictable
P-High,9,freewheeling
P-High,10,aggressive
P-High,11,adventurous
P-High,12,risk-taker
P-High,13,bold
P-High,14,impetuous
P-High,15,sensationalist
P-High,16,selfish
P-High,17,indifferent
P-High,18,unpredictable
P-High,19,freewheeling
P-High,20,aggressive
N-Low,1,unassuming
N-Low,2,down-to-earth
N-Low,3,discreet
N-Low,4,reserved
N-Low,5,self-effacing
N-Low,6,generous
N-Low,7,dismissive
N-Low,8,self-sacrificing
N-Low,9,unobtrusive
N-Low,10,subtle
N-Low,11,unassuming
N-Low,12,down-to-earth
N-Low,13,discreet
N-Low,14,reserved
N-Low,15,self-effacing
N-Low,16,generous
N-Low,17,dismissive
N-Low,18,self-sacrificing
N-Low,19,unobtrusive
N-Low,20,subtle
M-Low,1,integrity-driven
M-Low,2,honesty-honored
M-Low,3,sincerity-seekers
M-Low,4,trustworthy-trustors
M-Low,5,ethical-ethicists
M-Low,6,transparency-translators
M-Low,7,respectful-respectors
M-Low,8,autonomy-admirers
M-Low,9,straightforward-straighteners
M-Low,10,credible-creditors
M-Low,11,integrity-driven
M-Low,12,honesty-honored
M-Low,13,sincerity-seekers
M-Low,14,trustworthy-trustors
M-Low,15,ethical-ethicists
M-Low,16,transparency-translators
M-Low,17,respectful-respectors
M-Low,18,autonomy-admirers
M-Low,19,straightforward-straighteners
M-Low,20,credible-creditors
N-High,1,arrogant
N-High,2,pompous
N-High,3,hubristic
N-High,4,self-aggrandizing
N-High,5,superior
N-High,6,prideful
N-High,7,self-righteous
N-High,8,self-important
N-High,9,overbearing
N-High,10,conceited
N-High,11,arrogant
N-High,12,pompous
N-High,13,hubristic
N-High,14,self-aggrandizing
N-High,15,superior
N-High,16,prideful
N-High,17,self-righteous
N-High,18,self-important
N-High,19,overbearing
N-High,20,conceited
P-Low,1,compassionate
P-Low,2,caring
P-Low,3,reflective
P-Low,4,thoughtful
P-Low,5,sympathetic
P-Low,6,sensitive
P-Low,7,considerate
P-Low,8,benevolent
P-Low,9,ethical
P-Low,10,altruistic
P-Low,11,compassionate
P-Low,12,caring
P-Low,13,reflective
P-Low,14,thoughtful
P-Low,15,sympathetic
P-Low,16,sensitive
P-Low,17,considerate
P-Low,18,benevolent
P-Low,19,ethical
P-Low,20,altruistic
M-High-N-Low-P-Low,1,strategic
M-High-N-Low-P-Low,2,pragmatic
M-High-N-Low-P-Low,3,cautious
M-High-N-Low-P-Low,4,empathetic
M-High-N-Low-P-Low,5,humble
M-High-N-Low-P-Low,6,unassuming
M-High-N-Low-P-Low,7,responsible
M-High-N-Low-P-Low,8,mindful
M-High-N-Low-P-Low,9,selfless
M-High-N-Low-P-Low,10,sage
M-High-N-Low-P-Low,11,strategic
M-High-N-Low-P-Low,12,pragmatic
M-High-N-Low-P-Low,13,cautious
M-High-N-Low-P-Low,14,empathetic
M-High-N-Low-P-Low,15,humble
M-High-N-Low-P-Low,16,unassuming
M-High-N-Low-P-Low,17,responsible
M-High-N-Low-P-Low,18,mindful
M-High-N-Low-P-Low,19,selfless
M-High-N-Low-P-Low,20,sage
M-Low-N-Low-P-Low,1,honesty-driven
M-Low-N-Low-P-Low,2,selfless
M-Low-N-Low-P-Low,3,empathetic
M-Low-N-Low-P-Low,4,respectful
M-Low-N-Low-P-Low,5,cautious
M-Low-N-Low-P-Low,6,introspective
M-Low-N-Low-P-Low,7,ethical
M-Low-N-Low-P-Low,8,unassuming
M-Low-N-Low-P-Low,9,trustworthy
M-Low-N-Low-P-Low,10,compassionate
M-Low-N-Low-P-Low,11,honesty-driven
M-Low-N-Low-P-Low,12,selfless
M-Low-N-Low-P-Low,13,empathetic
M-Low-N-Low-P-Low,14,respectful
M-Low-N-Low-P-Low,15,cautious
M-Low-N-Low-P-Low,16,introspective
M-Low-N-Low-P-Low,17,ethical
M-Low-N-Low-P-Low,18,unassuming
M-Low-N-Low-P-Low,19,trustworthy
M-Low-N-Low-P-Low,20,compassionate
M-High-N-High-P-Low,1,strategic
M-High-N-High-P-Low,2,pragmatic
M-High-N-High-P-Low,3,manipulative
M-High-N-High-P-Low,4,self-absorbed
M-High-N-High-P-Low,5,dominant
M-High-N-High-P-Low,6,praiseworthy
M-High-N-High-P-Low,7,empathetic
M-High-N-High-P-Low,8,cautious
M-High-N-High-P-Low,9,responsible
M-High-N-High-P-Low,10,benevolent
M-High-N-High-P-Low,11,strategic
M-High-N-High-P-Low,12,pragmatic
M-High-N-High-P-Low,13,manipulative
M-High-N-High-P-Low,14,self-absorbed
M-High-N-High-P-Low,15,dominant
M-High-N-High-P-Low,16,praiseworthy
M-High-N-High-P-Low,17,empathetic
M-High-N-High-P-Low,18,cautious
M-High-N-High-P-Low,19,responsible
M-High-N-High-P-Low,20,benevolent
