Label,Num,Adjectives
N-High,1,emotional
N-High,2,vulnerable
N-High,3,anxious
N-High,4,depressed
N-High,5,impulsive
N-High,6,self-critical
N-High,7,perfectionistic
N-High,8,avoidant
N-High,9,numbness
N-High,10,catastrophizing
N-High,11,emotional
N-High,12,vulnerable
N-High,13,anxious
N-High,14,depressed
N-High,15,impulsive
N-High,16,self-critical
N-High,17,perfectionistic
N-High,18,avoidant
N-High,19,numbness
N-High,20,catastrophizing
A-Low,1,assertive
A-Low,2,determined
A-Low,3,critical
A-Low,4,eloquent
A-Low,5,forceful
A-Low,6,inquisitive
A-Low,7,independent
A-Low,8,intense
A-Low,9,pugnacious
A-Low,10,resilient
A-Low,11,assertive
A-Low,12,determined
A-Low,13,critical
A-Low,14,eloquent
A-Low,15,forceful
A-Low,16,inquisitive
A-Low,17,independent
A-Low,18,intense
A-Low,19,pugnacious
A-Low,20,resilient
C-High,1,consistent
C-High,2,dependable
C-High,3,diligent
C-High,4,focused
C-High,5,industrious
C-High,6,methodical
C-High,7,persistent
C-High,8,proactive
C-High,9,reliable
C-High,10,tenacious
C-High,11,consistent
C-High,12,dependable
C-High,13,diligent
C-High,14,focused
C-High,15,industrious
C-High,16,methodical
C-High,17,persistent
C-High,18,proactive
C-High,19,reliable
C-High,20,tenacious
O-Low,1,steadfast
O-Low,2,consistent
O-Low,3,resolute
O-Low,4,prudent
O-Low,5,reliable
O-Low,6,traditionalist
O-Low,7,cautious
O-Low,8,established
O-Low,9,savvy
O-Low,10,conservative
O-Low,11,steadfast
O-Low,12,consistent
O-Low,13,resolute
O-Low,14,prudent
O-Low,15,reliable
O-Low,16,traditionalist
O-Low,17,cautious
O-Low,18,established
O-Low,19,savvy
O-Low,20,conservative
A-High,1,compassionate
A-High,2,generous
A-High,3,attentive
A-High,4,sympathetic
A-High,5,thoughtful
A-High,6,hospitable
A-High,7,supportive
A-High,8,welcoming
A-High,9,patient
A-High,10,caring
A-High,11,compassionate
A-High,12,generous
A-High,13,attentive
A-High,14,sympathetic
A-High,15,thoughtful
A-High,16,hospitable
A-High,17,supportive
A-High,18,welcoming
A-High,19,patient
A-High,20,caring
N-Low,1,buddhist
N-Low,2,zen
N-Low,3,equanimous
N-Low,4,zenithal
N-Low,5,steadfast
N-Low,6,serene
N-Low,7,gentle
N-Low,8,radiant
N-Low,9,calmhearted
N-Low,10,serenely
N-Low,11,buddhist
N-Low,12,zen
N-Low,13,equanimous
N-Low,14,zenithal
N-Low,15,steadfast
N-Low,16,serene
N-Low,17,gentle
N-Low,18,radiant
N-Low,19,calmhearted
N-Low,20,serenely
O-High,1,innovative
O-High,2,eccentric
O-High,3,curious-minded
O-High,4,aesthetic
O-High,5,visionary
O-High,6,divergent
O-High,7,creative
O-High,8,open-minded
O-High,9,intellectually
O-High,10,conceptual
O-High,11,innovative
O-High,12,eccentric
O-High,13,curious-minded
O-High,14,aesthetic
O-High,15,visionary
O-High,16,divergent
O-High,17,creative
O-High,18,open-minded
O-High,19,intellectually
O-High,20,conceptual
C-Low,1,impetuous
C-Low,2,chaotic
C-Low,3,hasty
C-Low,4,disorganized
C-Low,5,irresponsible
C-Low,6,inattentive
C-Low,7,impulsive
C-Low,8,reckless
C-Low,9,unpredictable
C-Low,10,impatient
C-Low,11,impetuous
C-Low,12,chaotic
C-Low,13,hasty
C-Low,14,disorganized
C-Low,15,irresponsible
C-Low,16,inattentive
C-Low,17,impulsive
C-Low,18,reckless
C-Low,19,unpredictable
C-Low,20,impatient
E-Low,1,reserved
E-Low,2,meticulous
E-Low,3,cautious
E-Low,4,sociable
E-Low,5,reflective
E-Low,6,reserved
E-Low,7,thoughtful
E-Low,8,reserved
E-Low,9,reserved
E-Low,10,wistful
E-Low,11,reserved
E-Low,12,meticulous
E-Low,13,cautious
E-Low,14,sociable
E-Low,15,reflective
E-Low,16,reserved
E-Low,17,thoughtful
E-Low,18,reserved
E-Low,19,reserved
E-Low,20,wistful
E-High,1,chatty
E-High,2,social
E-High,3,energetic
E-High,4,assertive
E-High,5,excitable
E-High,6,outspoken
E-High,7,confident
E-High,8,lively
E-High,9,enthusiastic
E-High,10,dynamite
E-High,11,chatty
E-High,12,social
E-High,13,energetic
E-High,14,assertive
E-High,15,excitable
E-High,16,outspoken
E-High,17,confident
E-High,18,lively
E-High,19,enthusiastic
E-High,20,dynamite
E-High-N-High-A-High-C-High-O-Low,1,outgoing
E-High-N-High-A-High-C-High-O-Low,2,sociable
E-High-N-High-A-High-C-High-O-Low,3,talkative
E-High-N-High-A-High-C-High-O-Low,4,enthusiastic
E-High-N-High-A-High-C-High-O-Low,5,assertive
E-High-N-High-A-High-C-High-O-Low,6,energetic
E-High-N-High-A-High-C-High-O-Low,7,highly
E-High-N-High-A-High-C-High-O-Low,8,risk-taking
E-High-N-High-A-High-C-High-O-Low,9,emotionally
E-High-N-High-A-High-C-High-O-Low,10,reliable
E-High-N-High-A-High-C-High-O-Low,11,outgoing
E-High-N-High-A-High-C-High-O-Low,12,sociable
E-High-N-High-A-High-C-High-O-Low,13,talkative
E-High-N-High-A-High-C-High-O-Low,14,enthusiastic
E-High-N-High-A-High-C-High-O-Low,15,assertive
E-High-N-High-A-High-C-High-O-Low,16,energetic
