Label,Num,Adjectives,Synonyms
T,1,analytical,"['analytic', 'analytical']"
T,2,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
T,3,logical,"['consistent', 'coherent', 'logical', 'legitimate']"
T,4,methodical,['methodical']
T,5,detached,"['uninvolved', 'degage', 'isolated', 'detached']"
T,6,calculating,"['calculating', 'shrewd', 'calculative', 'conniving', 'scheming']"
T,7,efficient,"['effective', 'efficient']"
T,8,cerebral,"['intellectual', 'cerebral']"
T,9,unemotional,"['unemotional', 'restrained', 'reticent']"
T,10,systematic,"['taxonomic', 'systematic', 'taxonomical']"
J,1,discerning,"['discerning', 'discreet', 'apprehensive']"
J,2,methodical,['methodical']
J,3,perceptive,['perceptive']
J,4,analytical,"['analytic', 'analytical']"
J,5,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
J,6,systematic,"['taxonomic', 'systematic', 'taxonomical']"
J,7,insightful,['insightful']
J,8,meticulous,"['meticulous', 'punctilious']"
J,9,strategic,"['strategical', 'strategic']"
J,10,precise,"['precise', 'exact', 'accurate']"
S,1,perceptive,['perceptive']
S,2,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
S,3,discerning,"['discerning', 'discreet', 'apprehensive']"
S,4,meticulous,"['meticulous', 'punctilious']"
S,5,analytical,"['analytic', 'analytical']"
S,6,grounded,[]
S,7,savvy,[]
S,8,attentive,"['heedful', 'paying_attention', 'attentive', 'thoughtful']"
S,9,straightforward,"['square', 'aboveboard', 'straight', 'straightforward']"
S,10,reflective,"['broody', 'brooding', 'meditative', 'contemplative', 'musing']"
E,1,vivacious,"['vibrant', 'vivacious']"
E,2,outgoing,"['outgoing', 'forthcoming', 'extroverted']"
E,3,energetic,"['up-and-coming', 'energetic', 'industrious', 'gumptious']"
E,4,sociable,['sociable']
E,5,charismatic,"['magnetic', 'charismatic']"
E,6,vibrant,"['vibrant', 'vivacious']"
E,7,exuberant,"['ebullient', 'high-spirited', 'exuberant', 'extravagant', 'excessive']"
E,8,affable,"['cordial', 'affable', 'amiable', 'genial']"
E,9,dramatic,"['striking', 'dramatic', 'spectacular']"
E,10,effervescent,"['bubbling', 'effervescent', 'sparkling']"
F,1,emotionally,[]
F,2,compassionate,['compassionate']
F,3,empathetic,"['empathetic', 'empathic']"
F,4,vulnerable,['vulnerable']
F,5,introspective,"['introspective', 'introverted', 'self-examining']"
F,6,nurturing,[]
F,7,sincere,"['solemn', 'earnest', 'sincere']"
