Label,Num,Adjectives,Synonyms
T,1,analytical,"['analytic', 'analytical']"
T,2,objective,"['objective', 'nonsubjective', 'accusative']"
T,3,rational,"['noetic', 'intellectual', 'rational']"
T,4,efficient,"['effective', 'efficient']"
T,5,pragmatic,"['pragmatical', 'matter-of-fact', 'pragmatic']"
T,6,systematic,"['systematic', 'taxonomic', 'taxonomical']"
T,7,logical,"['coherent', 'logical', 'legitimate', 'consistent']"
T,8,independent,"['autonomous', 'self-governing', 'independent', 'sovereign']"
T,9,self-reliant,"['self-reliant', 'autonomous', 'self-directed']"
T,10,dedicated,"['dedicated', 'consecrated', 'consecrate']"
T,11,analytical,"['analytic', 'analytical']"
T,12,objective,"['objective', 'nonsubjective', 'accusative']"
T,13,rational,"['noetic', 'intellectual', 'rational']"
T,14,efficient,"['effective', 'efficient']"
T,15,pragmatic,"['pragmatical', 'matter-of-fact', 'pragmatic']"
T,16,systematic,"['systematic', 'taxonomic', 'taxonomical']"
T,17,logical,"['coherent', 'logical', 'legitimate', 'consistent']"
T,18,independent,"['autonomous', 'self-governing', 'independent', 'sovereign']"
T,19,self-reliant,"['self-reliant', 'autonomous', 'self-directed']"
T,20,dedicated,"['dedicated', 'consecrated', 'consecrate']"
F,1,compassionate,['compassionate']
F,2,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,3,sensitive,"['sensible', 'sensitive']"
F,4,emotional,"['emotional', 'aroused']"
F,5,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,6,cooperative,"['cooperative', 'concerted', 'conjunct', 'conjunctive']"
F,7,harmonious,"['symmetrical', 'harmonious', 'proportionate']"
F,8,companionship-driven,[]
F,9,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,10,philanthropic,"['beneficent', 'benevolent', 'philanthropic', 'eleemosynary']"
F,11,compassionate,['compassionate']
F,12,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,13,sensitive,"['sensible', 'sensitive']"
F,14,emotional,"['emotional', 'aroused']"
F,15,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,16,cooperative,"['cooperative', 'concerted', 'conjunct', 'conjunctive']"
F,17,harmonious,"['symmetrical', 'harmonious', 'proportionate']"
F,18,companionship-driven,[]
F,19,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,20,philanthropic,"['beneficent', 'benevolent', 'philanthropic', 'eleemosynary']"
N,1,visionary,"['laputan', 'visionary', 'windy', 'airy', 'impractical']"
N,2,insightful,['insightful']
N,3,mystical,"['mysterious', 'mystical', 'mystic']"
N,4,symbolic,"['symbolical', 'emblematical', 'emblematic', 'symbolic']"
N,5,futuristic,"['futurist', 'futuristic']"
N,6,philosophical,"['philosophical', 'philosophic']"
N,7,symbolist,[]
N,8,prophetic,"['prophetic', 'prophetical']"
N,9,enigmatic,"['puzzling', 'enigmatical', 'enigmatic', 'oracular']"
N,10,speculative,"['bad', 'risky', 'speculative', 'notional', 'high-risk']"
N,11,visionary,"['laputan', 'visionary', 'windy', 'airy', 'impractical']"
N,12,insightful,['insightful']
N,13,mystical,"['mysterious', 'mystical', 'mystic']"
N,14,symbolic,"['symbolical', 'emblematical', 'emblematic', 'symbolic']"
N,15,futuristic,"['futurist', 'futuristic']"
N,16,philosophical,"['philosophical', 'philosophic']"
N,17,symbolist,[]
N,18,prophetic,"['prophetic', 'prophetical']"
N,19,enigmatic,"['puzzling', 'enigmatical', 'enigmatic', 'oracular']"
N,20,speculative,"['bad', 'risky', 'speculative', 'notional', 'high-risk']"
J,1,analytical,"['analytic', 'analytical']"
J,2,methodical,['methodical']
J,3,structured,"['structured', 'integrated']"
J,4,discerning,"['apprehensive', 'discerning', 'discreet']"
J,5,punctual,['punctual']
J,6,efficient,"['effective', 'efficient']"
J,7,systematic,"['systematic', 'taxonomic', 'taxonomical']"
J,8,pragmatic,"['pragmatical', 'matter-of-fact', 'pragmatic']"
J,9,predictive,"['prognosticative', 'prognostic', 'predictive']"
J,10,conscientious,"['painstaking', 'scrupulous', 'conscientious']"
J,11,analytical,"['analytic', 'analytical']"
J,12,methodical,['methodical']
J,13,structured,"['structured', 'integrated']"
J,14,discerning,"['apprehensive', 'discerning', 'discreet']"
J,15,punctual,['punctual']
J,16,efficient,"['effective', 'efficient']"
J,17,systematic,"['systematic', 'taxonomic', 'taxonomical']"
J,18,pragmatic,"['pragmatical', 'matter-of-fact', 'pragmatic']"
J,19,predictive,"['prognosticative', 'prognostic', 'predictive']"
