Label,Num,Adjectives,Synonyms
T,1,analytical,"['analytic', 'analytical']"
T,2,objective,"['objective', 'nonsubjective', 'accusative']"
T,3,logical,"['coherent', 'logical', 'legitimate', 'consistent']"
T,4,efficient,"['effective', 'efficient']"
T,5,rational,"['noetic', 'intellectual', 'rational']"
T,6,stoic,"['stoic', 'stoical']"
T,7,independent,"['autonomous', 'self-governing', 'independent', 'sovereign']"
T,8,pragmatic,"['pragmatical', 'matter-of-fact', 'pragmatic']"
T,9,strategic,"['strategical', 'strategic']"
T,10,reserved,['reserved']
T,11,analytical,"['analytic', 'analytical']"
T,12,objective,"['objective', 'nonsubjective', 'accusative']"
T,13,logical,"['coherent', 'logical', 'legitimate', 'consistent']"
T,14,efficient,"['effective', 'efficient']"
T,15,rational,"['noetic', 'intellectual', 'rational']"
T,16,stoic,"['stoic', 'stoical']"
T,17,independent,"['autonomous', 'self-governing', 'independent', 'sovereign']"
T,18,pragmatic,"['pragmatical', 'matter-of-fact', 'pragmatic']"
T,19,strategic,"['strategical', 'strategic']"
T,20,reserved,['reserved']
F,1,sensitive,"['sensible', 'sensitive']"
F,2,emotionally,[]
F,3,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,4,compassionate,['compassionate']
F,5,harmonious,"['symmetrical', 'harmonious', 'proportionate']"
F,6,cooperative,"['cooperative', 'concerted', 'conjunct', 'conjunctive']"
F,7,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,8,empathic,"['empathetic', 'empathic']"
F,9,socially,[]
F,10,peaceful,"['passive', 'peaceful', 'peaceable']"
F,11,sensitive,"['sensible', 'sensitive']"
F,12,emotionally,[]
F,13,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,14,compassionate,['compassionate']
F,15,harmonious,"['symmetrical', 'harmonious', 'proportionate']"
F,16,cooperative,"['cooperative', 'concerted', 'conjunct', 'conjunctive']"
F,17,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,18,empathic,"['empathetic', 'empathic']"
F,19,socially,[]
F,20,peaceful,"['passive', 'peaceful', 'peaceable']"
N,1,visionary,"['laputan', 'visionary', 'windy', 'airy', 'impractical']"
N,2,mystic,"['mystical', 'occult', 'mysterious', 'secret', 'mystic']"
N,3,enigmatic,"['puzzling', 'enigmatical', 'enigmatic', 'oracular']"
N,4,introspective,"['introverted', 'self-examining', 'introspective']"
N,5,futuristic,"['futurist', 'futuristic']"
N,6,symbolist,[]
N,7,esoteric,['esoteric']
N,8,philosophical,"['philosophical', 'philosophic']"
N,9,imaginative,"['inventive', 'imaginative']"
N,10,prophetic,"['prophetic', 'prophetical']"
N,11,visionary,"['laputan', 'visionary', 'windy', 'airy', 'impractical']"
N,12,mystic,"['mystical', 'occult', 'mysterious', 'secret', 'mystic']"
N,13,enigmatic,"['puzzling', 'enigmatical', 'enigmatic', 'oracular']"
N,14,introspective,"['introverted', 'self-examining', 'introspective']"
N,15,futuristic,"['futurist', 'futuristic']"
N,16,symbolist,[]
N,17,esoteric,['esoteric']
N,18,philosophical,"['philosophical', 'philosophic']"
N,19,imaginative,"['inventive', 'imaginative']"
N,20,prophetic,"['prophetic', 'prophetical']"
J,1,conscientious,"['painstaking', 'scrupulous', 'conscientious']"
J,2,systematic,"['systematic', 'taxonomic', 'taxonomical']"
J,3,methodical,['methodical']
J,4,precise,"['precise', 'exact', 'accurate']"
J,5,disciplined,['disciplined']
J,6,structured,"['structured', 'integrated']"
J,7,analytical,"['analytic', 'analytical']"
J,8,efficient,"['effective', 'efficient']"
J,9,predictive,"['prognosticative', 'prognostic', 'predictive']"
J,10,cautious,"['conservative', 'cautious']"
J,11,conscientious,"['painstaking', 'scrupulous', 'conscientious']"
J,12,systematic,"['systematic', 'taxonomic', 'taxonomical']"
J,13,methodical,['methodical']
J,14,precise,"['precise', 'exact', 'accurate']"
J,15,disciplined,['disciplined']
J,16,structured,"['structured', 'integrated']"
J,17,analytical,"['analytic', 'analytical']"
J,18,efficient,"['effective', 'efficient']"
J,19,predictive,"['prognosticative', 'prognostic', 'predictive']"
J,20,cautious,"['conservative', 'cautious']"
P,1,opportunistic,"['opportunistic', 'opportunist', 'timeserving']"
P,2,adaptable,['adaptable']
P,3,flexible,"['flexible', 'elastic', 'flexile']"
P,4,relaxed,['relaxed']
P,5,non-conformist,[]
P,6,open-minded,['open-minded']
P,7,resourceful,['resourceful']
P,8,curious,"['curious', 'peculiar', 'queer', 'odd', 'funny']"
