Label,Num,Adjectives
N-Low,1,composed
N-Low,2,steadfast
N-Low,3,emotionally
N-Low,4,calm-centered
N-Low,5,resilient
N-Low,6,tranquil
N-Low,7,stable
N-Low,8,peaceful
N-Low,9,adaptable
N-Low,10,grounded
O-Low,1,conventional
O-Low,2,traditionalist
O-Low,3,conservative
O-Low,4,rigid
O-Low,5,set
O-Low,6,loyal
O-Low,7,predictable
O-Low,8,resistant
O-Low,9,rooted
O-Low,10,established
A-Low,1,perceptive
A-Low,2,inquisitive
A-Low,3,assertive
A-Low,4,cautious
A-Low,5,analytical
A-Low,6,critical
A-Low,7,independent
A-Low,8,straightforward
A-Low,9,debating
A-Low,10,unyielding
E-High,1,charismatic
E-High,2,affable
E-High,3,energetic
E-High,4,extroverted
E-High,5,confident
E-High,6,vibrant
E-High,7,outgoing
E-High,8,adventurous
E-High,9,boisterous
E-High,10,affiliative
O-High,1,visionary
O-High,2,innovative
O-High,3,enthusiastic
O-High,4,adventurous
O-High,5,artistic
O-High,6,inquisitive
O-High,7,imaginative
O-High,8,curious
O-High,9,forward-thinking
O-High,10,expressive
N-High,1,hypervigilant
N-High,2,emotionally
N-High,3,defensive
N-High,4,self-destructive
N-High,5,reactive
N-High,6,intense
N-High,7,impulsive
N-High,8,cynical
N-High,9,vulnerable
N-High,10,dysphoric
A-High,1,empathetic
A-High,2,compassionate
A-High,3,affable
A-High,4,generous
A-High,5,caring
A-High,6,cooperative
A-High,7,understanding
A-High,8,supportive
A-High,9,nurturing
A-High,10,diplomatic
E-Low,1,low-key
E-Low,2,reflective
E-Low,3,introspective
E-Low,4,reserve
E-Low,5,discreet
E-Low,6,introverted
E-Low,7,cautious
E-Low,8,private
E-Low,9,thoughtful
E-Low,10,unassuming
C-Low,1,distractible
C-Low,2,impulsive
C-Low,3,disorganized
C-Low,4,restless
C-Low,5,easily
C-Low,6,spontaneous
C-Low,7,overwhelmed
C-Low,8,impetuous
C-Low,9,chaos-prone
C-Low,10,flighty
C-High,1,disciplined
C-High,2,motivated
C-High,3,efficient
C-High,4,responsible
