Label,Num,Adjectives
O-High,1,visionary
O-High,2,inquisitive
O-High,3,artistic
O-High,4,innovative
O-High,5,adventurous
O-High,6,intellectual
O-High,7,creative
O-High,8,savvy
O-High,9,eclectic
O-High,10,enthusiastic
O-Low,1,conventional
O-Low,2,traditionalist
O-Low,3,conservative
O-Low,4,respectful
O-Low,5,staid
O-Low,6,established
O-Low,7,orthodox
O-Low,8,stodgy
O-Low,9,conformist
O-Low,10,sentimental
C-High,1,diligent
C-High,2,methodical
C-High,3,persevering
C-High,4,meticulous
C-High,5,resilient
C-High,6,focused
C-High,7,proactive
C-High,8,self-motivated
C-High,9,disciplined
C-High,10,tenacious
N-Low,1,serenic
N-Low,2,composed
N-Low,3,philosophical
N-Low,4,steadfast
N-Low,5,reflective
N-Low,6,balanced
N-Low,7,grounded
N-Low,8,unflappable
N-Low,9,ethereal
N-Low,10,centred
E-High,1,exuberant
E-High,2,vivacious
E-High,3,charismatic
E-High,4,energetic
E-High,5,sociable
E-High,6,outgoing
E-High,7,assertive
E-High,8,spontaneous
E-High,9,vibrant
E-High,10,daring
A-High,1,affable
A-High,2,compassionate
A-High,3,empathetic
A-High,4,nurturing
A-High,5,sympathetic
A-High,6,gentle
A-High,7,caring
A-High,8,tactful
A-High,9,supportive
A-High,10,affectionate
C-Low,1,spontaneous
C-Low,2,impetuous
C-Low,3,disorganized
C-Low,4,unpredictable
C-Low,5,distractible
C-Low,6,emotionally
C-Low,7,indecisive
C-Low,8,flighty
C-Low,9,unfocused
C-Low,10,reckless
E-Low,1,retiring
E-Low,2,muted
E-Low,3,cautious
E-Low,4,reflective
E-Low,5,unassuming
E-Low,6,reserved
E-Low,7,introverted
E-Low,8,guarded
E-Low,9,subdued
E-Low,10,hesitant
N-High,1,melancholic
N-High,2,hypersensitive
N-High,3,volatile
N-High,4,easily
N-High,5,emotionally
N-High,6,self-critical
N-High,7,impulsive
N-High,8,dysregulated
N-High,9,sorrowful
N-High,10,toxic
A-Low,1,confrontational
A-Low,2,perfidious
A-Low,3,disputatious
A-Low,4,misanthropic
A-Low,5,pugnacious
A-Low,6,intractable
A-Low,7,sarcastic
A-Low,8,cynical
A-Low,9,turbulent
A-Low,10,belligerent
E-High-N-Low-A-High-C-Low-O-Low,1,vivacious
E-High-N-Low-A-High-C-Low-O-Low,2,charismatic
E-High-N-Low-A-High-C-Low-O-Low,3,warm-hearted
E-High-N-Low-A-High-C-Low-O-Low,4,adventurous
E-High-N-Low-A-High-C-Low-O-Low,5,resilient
E-High-N-Low-A-High-C-Low-O-Low,6,enthusiastic
E-High-N-Low-A-High-C-Low-O-Low,7,sociable
E-High-N-Low-A-High-C-Low-O-Low,8,traditional
E-High-N-Low-A-High-C-Low-O-Low,9,empathetic
E-High-N-Low-A-High-C-Low-O-Low,10,bubbly
E-High-N-High-A-High-C-Low-O-High,1,vivacious
E-High-N-High-A-High-C-Low-O-High,2,dramatic
E-High-N-High-A-High-C-Low-O-High,3,charismatic
E-High-N-High-A-High-C-Low-O-High,4,sensational
E-High-N-High-A-High-C-Low-O-High,5,emotive
E-High-N-High-A-High-C-Low-O-High,6,artistic
E-High-N-High-A-High-C-Low-O-High,7,spontaneous
E-High-N-High-A-High-C-Low-O-High,8,expressive
E-High-N-High-A-High-C-Low-O-High,9,restless
E-High-N-High-A-High-C-Low-O-High,10,unpredictable
