Label,Num,Adjectives,Synonyms
O-High,1,visionary,"['laputan', 'impractical', 'windy', 'visionary', 'airy']"
O-High,2,inquisitive,"['wondering', 'questioning', 'inquisitive', 'speculative']"
O-High,3,artistic,"['esthetic', 'artistic', 'aesthetic']"
O-High,4,innovative,"['forward-looking', 'modern', 'advanced', 'innovative']"
O-High,5,adventurous,"['adventurous', 'adventuresome']"
O-High,6,intellectual,"['noetic', 'rational', 'intellectual', 'cerebral']"
O-High,7,creative,"['originative', 'creative']"
O-High,8,savvy,[]
O-High,9,eclectic,['eclectic']
O-High,10,enthusiastic,['enthusiastic']
O-Low,1,conventional,"['established', 'conventional']"
O-Low,2,traditionalist,"['hidebound', 'traditionalist']"
O-Low,3,conservative,"['button-down', 'conservative', 'cautious']"
O-Low,4,respectful,"['respectful', 'reverential', 'venerating']"
O-Low,5,staid,"['staid', 'sedate']"
O-Low,6,established,"['effected', 'accomplished', 'established', 'constituted']"
O-Low,7,orthodox,"['orthodox', 'eastern_orthodox', 'jewish-orthodox']"
O-Low,8,stodgy,"['moss-grown', 'stick-in-the-mud', 'mossy', 'stodgy', 'fogyish']"
O-Low,9,conformist,"['conforming', 'conformist']"
O-Low,10,sentimental,"['maudlin', 'bathetic', 'sentimental', 'drippy', 'hokey']"
C-High,1,diligent,"['persevering', 'diligent']"
C-High,2,methodical,['methodical']
C-High,3,persevering,"['persevering', 'diligent']"
C-High,4,meticulous,"['meticulous', 'punctilious']"
C-High,5,resilient,"['live', 'lively', 'resilient', 'bouncy']"
C-High,6,focused,"['focused', 'focussed']"
C-High,7,proactive,['proactive']
C-High,8,self-motivated,[]
C-High,9,disciplined,['disciplined']
C-High,10,tenacious,"['recollective', 'retentive', 'dogged', 'long', 'tenacious']"
N-Low,1,serenic,[]
N-Low,2,composed,['composed']
N-Low,3,philosophical,"['philosophic', 'philosophical']"
N-Low,4,steadfast,"['steady', 'steadfast', 'firm', 'unbendable', 'stiff']"
N-Low,5,reflective,"['meditative', 'brooding', 'musing', 'broody', 'contemplative']"
N-Low,6,balanced,['balanced']
N-Low,7,grounded,[]
N-Low,8,unflappable,"['unflappable', 'imperturbable']"
N-Low,9,ethereal,"['aeriform', 'ethereal', 'aerial', 'aery', 'airy']"
N-Low,10,centred,[]
E-High,1,exuberant,"['excessive', 'ebullient', 'extravagant', 'high-spirited', 'exuberant']"
E-High,2,vivacious,"['vivacious', 'vibrant']"
E-High,3,charismatic,"['magnetic', 'charismatic']"
E-High,4,energetic,"['energetic', 'industrious', 'up-and-coming', 'gumptious']"
E-High,5,sociable,['sociable']
E-High,6,outgoing,"['outgoing', 'forthcoming', 'extroverted']"
E-High,7,assertive,"['self-assertive', 'assertive', 'self-asserting']"
E-High,8,spontaneous,"['spontaneous', 'ad-lib', 'self-generated', 'unwritten']"
E-High,9,vibrant,"['vivacious', 'vibrant']"
E-High,10,daring,"['venturesome', 'audacious', 'avant-garde', 'daring', 'venturous']"
A-High,1,affable,"['cordial', 'amiable', 'genial', 'affable']"
A-High,2,compassionate,['compassionate']
A-High,3,empathetic,"['empathic', 'empathetic']"
A-High,4,nurturing,[]
A-High,5,sympathetic,"['kindly', 'sympathetic', 'benevolent', 'charitable']"
A-High,6,gentle,"['soft', 'aristocratic', 'gentle']"
A-High,7,caring,['caring']
A-High,8,tactful,"['tactful', 'kid-glove']"
A-High,9,supportive,['supportive']
A-High,10,affectionate,"['affectionate', 'tender', 'lovesome', 'warm', 'fond']"
C-Low,1,spontaneous,"['spontaneous', 'ad-lib', 'self-generated', 'unwritten']"
