Label,Num,Adjectives
N-High,1,conceited
N-High,2,egotistical
N-High,3,arrogant
N-High,4,pompous
N-High,5,self-aggrandizing
N-High,6,superior
N-High,7,vain
N-High,8,boastful
N-High,9,haughty
N-High,10,grandiose
M-High,1,machiavellian
M-High,2,scheming
M-High,3,cunning
M-High,4,ambitious
M-High,5,calculated
M-High,6,malleable
M-High,7,exploitative
M-High,8,tactician
M-High,9,insidious
M-High,10,merciless
P-Low,1,compassionate
P-Low,2,reflective
P-Low,3,considerate
P-Low,4,empathic
P-Low,5,thoughtful
P-Low,6,caring
P-Low,7,deliberate
P-Low,8,nurturing
P-Low,9,prudent
P-Low,10,altruistic
M-Low,1,unwavering
M-Low,2,sincere
M-Low,3,transparent
M-Low,4,compassionate
M-Low,5,authentic
M-Low,6,reliable
M-Low,7,integrity-driven
M-Low,8,straightforward
M-Low,9,unimpeachable
M-Low,10,principled
P-High,1,reckless
P-High,2,brash
P-High,3,daredevil
P-High,4,apathetic
P-High,5,unpredictable
P-High,6,uninhibited
P-High,7,ruthless
P-High,8,sociopathic
P-High,9,adrenaline-junkie
P-High,10,unscrupulous
N-Low,1,unassuming
N-Low,2,self-effacing
N-Low,3,modest
N-Low,4,unpretentious
N-Low,5,humble
N-Low,6,unobtrusive
N-Low,7,low-key
N-Low,8,unassuming
N-Low,9,demure
N-Low,10,unostentatious
M-Low-N-High-P-High,1,confident
M-Low-N-High-P-High,2,blunt
M-Low-N-High-P-High,3,unapologetic
M-Low-N-High-P-High,4,impulsive
M-Low-N-High-P-High,5,emotionally
M-Low-N-High-P-High,6,dominant
M-Low-N-High-P-High,7,self-assured
M-Low-N-High-P-High,8,thrill-seeking
M-Low-N-High-P-High,9,uninhibited
M-Low-N-High-P-High,10,uncompromising
M-High-N-High-P-Low,1,strategic
M-High-N-High-P-Low,2,pragmatic
M-High-N-High-P-Low,3,cunning
M-High-N-High-P-Low,4,ambitious
M-High-N-High-P-Low,5,charismatic
M-High-N-High-P-Low,6,adaptable
M-High-N-High-P-Low,7,perceptive
M-High-N-High-P-Low,8,responsible
M-High-N-High-P-Low,9,cautious
M-High-N-High-P-Low,10,astute
M-Low-N-High-P-Low,1,authentic
M-Low-N-High-P-Low,2,empathetic
M-Low-N-High-P-Low,3,self-assured
M-Low-N-High-P-Low,4,straightforward
M-Low-N-High-P-Low,5,responsible
M-Low-N-High-P-Low,6,sincere
M-Low-N-High-P-Low,7,reflective
M-Low-N-High-P-Low,8,compassionate
M-Low-N-High-P-Low,9,unpretentious
M-Low-N-High-P-Low,10,introspective
M-High-N-High-P-High,1,amoral
M-High-N-High-P-High,2,cunning
M-High-N-High-P-High,3,arrogant
M-High-N-High-P-High,4,manipulative
M-High-N-High-P-High,5,impulsive
M-High-N-High-P-High,6,emotionally
M-High-N-High-P-High,7,exploitative
M-High-N-High-P-High,8,superficial
M-High-N-High-P-High,9,reckless
M-High-N-High-P-High,10,charismatic
M-High-N-Low-P-Low,1,strategic
M-High-N-Low-P-Low,2,pragmatic
M-High-N-Low-P-Low,3,cunning
M-High-N-Low-P-Low,4,tactful
M-High-N-Low-P-Low,5,unassuming
M-High-N-Low-P-Low,6,empathetic
M-High-N-Low-P-Low,7,cautious
M-High-N-Low-P-Low,8,mindful
M-High-N-Low-P-Low,9,principled
M-High-N-Low-P-Low,10,low-key
M-Low-N-Low-P-High,1,authentic
M-Low-N-Low-P-High,2,impulsive
M-Low-N-Low-P-High,3,thrill-seeking
M-Low-N-Low-P-High,4,emotionally
M-Low-N-Low-P-High,5,straightforward
M-Low-N-Low-P-High,6,moral
M-Low-N-Low-P-High,7,unassuming
M-Low-N-Low-P-High,8,spontaneous
M-Low-N-Low-P-High,9,unconventional
M-Low-N-Low-P-High,10,unpredictable
M-Low-N-Low-P-Low,1,unassuming
M-Low-N-Low-P-Low,2,empathetic
M-Low-N-Low-P-Low,3,humble
M-Low-N-Low-P-Low,4,transparent
M-Low-N-Low-P-Low,5,genuine
M-Low-N-Low-P-Low,6,compassionate
M-Low-N-Low-P-Low,7,cautious
M-Low-N-Low-P-Low,8,respectful
M-Low-N-Low-P-Low,9,selfless
M-Low-N-Low-P-Low,10,introspective
M-High-N-Low-P-High,1,cunning
M-High-N-Low-P-High,2,pragmatic
M-High-N-Low-P-High,3,enigmatic
M-High-N-Low-P-High,4,manipulative
M-High-N-Low-P-High,5,detached
M-High-N-Low-P-High,6,impulsive
M-High-N-Low-P-High,7,thrill-seeking
M-High-N-Low-P-High,8,chameleon-like
M-High-N-Low-P-High,9,unsentimental
M-High-N-Low-P-High,10,mercurial
