Label,Num,Adjectives,Synonyms
N-High,1,conceited,"['conceited', 'swollen', 'egotistical', 'egotistic', 'self-conceited']"
N-High,2,egotistical,"['self-loving', 'conceited', 'narcissistic', 'egotistical', 'egotistic']"
N-High,3,arrogant,"['self-important', 'arrogant', 'chesty']"
N-High,4,pompous,"['pontifical', 'overblown', 'grandiloquent', 'portentous', 'pompous']"
N-High,5,self-aggrandizing,"['self-aggrandizing', 'bragging', 'self-aggrandising', 'boastful', 'braggart']"
N-High,6,superior,"['superscript', 'superior']"
N-High,7,vain,"['conceited', 'swollen', 'egotistical', 'egotistic', 'self-conceited']"
N-High,8,boastful,"['big', 'braggy', 'bragging', 'boastful', 'braggart']"
N-High,9,haughty,"['imperious', 'haughty', 'lordly', 'disdainful', 'overbearing']"
N-High,10,grandiose,"['highfaluting', 'grandiose', 'highfalutin', 'hifalutin']"
M-High,1,machiavellian,['machiavellian']
M-High,2,scheming,"['calculating', 'shrewd', 'scheming', 'calculative', 'conniving']"
M-High,3,cunning,"['crafty', 'cute', 'dodgy', 'cunning']"
M-High,4,ambitious,"['ambitious', 'challenging']"
M-High,5,calculated,"['deliberate', 'measured', 'calculated']"
M-High,6,malleable,"['ductile', 'malleable', 'pliable']"
M-High,7,exploitative,"['exploitatory', 'exploitative', 'exploitive']"
M-High,8,tactician,[]
M-High,9,insidious,"['insidious', 'subtle', 'pernicious']"
M-High,10,merciless,"['merciless', 'unmerciful']"
P-Low,1,compassionate,['compassionate']
P-Low,2,reflective,"['meditative', 'broody', 'contemplative', 'musing', 'brooding']"
P-Low,3,considerate,['considerate']
P-Low,4,empathic,"['empathic', 'empathetic']"
P-Low,5,thoughtful,"['serious-minded', 'thoughtful', 'heedful']"
P-Low,6,caring,['caring']
P-Low,7,deliberate,"['deliberate', 'measured', 'calculated', 'careful']"
P-Low,8,nurturing,[]
P-Low,9,prudent,['prudent']
P-Low,10,altruistic,"['altruistic', 'selfless']"
M-Low,1,unwavering,"['steadfast', 'firm', 'steady', 'unbendable', 'stiff']"
M-Low,2,sincere,"['solemn', 'earnest', 'sincere']"
M-Low,3,transparent,"['crystal_clear', 'crystalline', 'lucid', 'limpid', 'pellucid']"
M-Low,4,compassionate,['compassionate']
M-Low,5,authentic,"['authentic', 'reliable', 'bona_fide', 'unquestionable']"
M-Low,6,reliable,"['honest', 'reliable', 'dependable']"
M-Low,7,integrity-driven,[]
M-Low,8,straightforward,"['straight', 'straightforward', 'aboveboard', 'square']"
M-Low,9,unimpeachable,"['irreproachable', 'unimpeachable', 'blameless', 'inculpable']"
M-Low,10,principled,['principled']
P-High,1,reckless,"['reckless', 'heady', 'rash', 'heedless', 'foolhardy']"
P-High,2,brash,"['cheeky', 'brash', 'nervy']"
P-High,3,daredevil,"['temerarious', 'daredevil']"
P-High,4,apathetic,"['apathetic', 'indifferent']"
P-High,5,unpredictable,"['unpredictable', 'irregular']"
P-High,6,uninhibited,['uninhibited']
P-High,7,ruthless,"['ruthless', 'pitiless', 'remorseless', 'unpitying']"
P-High,8,sociopathic,['sociopathic']
P-High,9,adrenaline-junkie,[]
P-High,10,unscrupulous,['unscrupulous']
N-Low,1,unassuming,"['unassuming', 'retiring']"
N-Low,2,self-effacing,"['reticent', 'self-effacing', 'retiring']"
N-Low,3,modest,"['modest', 'small']"
N-Low,4,unpretentious,"['unostentatious', 'understated', 'unpretending', 'unpretentious']"
N-Low,5,humble,"['low', 'small', 'modest', 'humble', 'lowly']"
N-Low,6,unobtrusive,"['unobtrusive', 'unnoticeable']"
N-Low,7,low-key,"['low-keyed', 'subdued', 'low-key']"
N-Low,8,unassuming,"['unassuming', 'retiring']"
N-Low,9,demure,"['overmodest', 'demure', 'coy']"
N-Low,10,unostentatious,"['unostentatious', 'understated', 'unpretending', 'unpretentious']"
M-Low-N-High-P-High,1,confident,"['confident', 'convinced', 'positive']"
M-Low-N-High-P-High,2,blunt,"['blunt', 'candid', 'forthright']"
M-Low-N-High-P-High,3,unapologetic,['unapologetic']
M-Low-N-High-P-High,4,impulsive,"['impulsive', 'driving', 'unprompted']"
M-Low-N-High-P-High,5,emotionally,[]
M-Low-N-High-P-High,6,dominant,"['dominant', 'predominant', 'prevalent', 'prevailing']"
M-Low-N-High-P-High,7,self-assured,"['self-assured', 'self-confident']"
M-Low-N-High-P-High,8,thrill-seeking,[]
M-Low-N-High-P-High,9,uninhibited,['uninhibited']
M-Low-N-High-P-High,10,uncompromising,"['inflexible', 'sturdy', 'uncompromising']"
M-High-N-High-P-Low,1,strategic,"['strategical', 'strategic']"
M-High-N-High-P-Low,2,pragmatic,"['pragmatical', 'pragmatic', 'matter-of-fact']"
M-High-N-High-P-Low,3,cunning,"['crafty', 'cute', 'dodgy', 'cunning']"
M-High-N-High-P-Low,4,ambitious,"['ambitious', 'challenging']"
M-High-N-High-P-Low,5,charismatic,"['charismatic', 'magnetic']"
M-High-N-High-P-Low,6,adaptable,['adaptable']
M-High-N-High-P-Low,7,perceptive,['perceptive']
M-High-N-High-P-Low,8,responsible,"['creditworthy', 'responsible', 'responsible_for']"
M-High-N-High-P-Low,9,cautious,"['conservative', 'cautious']"
M-High-N-High-P-Low,10,astute,"['sharp', 'shrewd', 'astute']"
M-Low-N-High-P-Low,1,authentic,"['authentic', 'reliable', 'bona_fide', 'unquestionable']"
M-Low-N-High-P-Low,2,empathetic,"['empathic', 'empathetic']"
M-Low-N-High-P-Low,3,self-assured,"['self-assured', 'self-confident']"
M-Low-N-High-P-Low,4,straightforward,"['straight', 'straightforward', 'aboveboard', 'square']"
M-Low-N-High-P-Low,5,responsible,"['creditworthy', 'responsible', 'responsible_for']"
M-Low-N-High-P-Low,6,sincere,"['solemn', 'earnest', 'sincere']"
M-Low-N-High-P-Low,7,reflective,"['meditative', 'broody', 'contemplative', 'musing', 'brooding']"
M-Low-N-High-P-Low,8,compassionate,['compassionate']
M-Low-N-High-P-Low,9,unpretentious,"['unostentatious', 'understated', 'unpretending', 'unpretentious']"
M-Low-N-High-P-Low,10,introspective,"['introverted', 'introspective', 'self-examining']"
M-High-N-High-P-High,1,amoral,[]
M-High-N-High-P-High,2,cunning,"['crafty', 'cute', 'dodgy', 'cunning']"
