Label,Num,Adjectives,Synonyms
N-Low,1,composed,['composed']
N-Low,2,stable,"['stable', 'static']"
N-Low,3,serenene,[]
N-Low,4,calmly,[]
N-Low,5,resilient,"['lively', 'resilient', 'live', 'bouncy']"
N-Low,6,peaceful,"['passive', 'peaceful', 'peaceable']"
N-Low,7,emotionally,[]
N-Low,8,tranquil,"['quiet', 'placid', 'tranquil', 'smooth', 'still']"
N-Low,9,coping,[]
N-Low,10,stoic,"['stoic', 'stoical']"
O-Low,1,conventional,"['conventional', 'established']"
O-Low,2,conservative,"['button-down', 'cautious', 'conservative']"
O-Low,3,traditionalist,"['hidebound', 'traditionalist']"
O-Low,4,staid,"['staid', 'sedate']"
O-Low,5,conservative-minded,[]
O-Low,6,establishment-oriented,[]
O-Low,7,settled,"['colonized', 'colonised', 'settled']"
O-Low,8,loyal,"['loyal', 'patriotic', 'firm']"
O-Low,9,pragmatic,"['matter-of-fact', 'pragmatic', 'pragmatical']"
O-Low,10,respectful,"['reverential', 'venerating', 'respectful']"
A-Low,1,confrontational,['confrontational']
A-Low,2,cautious,"['conservative', 'cautious']"
A-Low,3,ambitious,"['ambitious', 'challenging']"
A-Low,4,critical,"['vital', 'critical']"
A-Low,5,assertive,"['assertive', 'self-assertive', 'self-asserting']"
A-Low,6,independent,"['self-governing', 'autonomous', 'independent', 'sovereign']"
A-Low,7,perceptive,['perceptive']
A-Low,8,strategic,"['strategical', 'strategic']"
A-Low,9,pessimistic,['pessimistic']
A-Low,10,straightforward,"['square', 'straight', 'straightforward', 'aboveboard']"
E-High,1,effervescent,"['effervescent', 'sparkling', 'bubbling']"
E-High,2,charismatic,"['charismatic', 'magnetic']"
E-High,3,outgoing,"['extroverted', 'outgoing', 'forthcoming']"
E-High,4,vibrant,"['vibrant', 'vivacious']"
E-High,5,confident,"['positive', 'convinced', 'confident']"
E-High,6,adventurous,"['adventurous', 'adventuresome']"
E-High,7,lively,"['lively', 'alert', 'brisk', 'racy']"
E-High,8,chatty,"['talkative', 'chatty', 'gabby', 'garrulous', 'loquacious']"
E-High,9,energetic,"['gumptious', 'up-and-coming', 'industrious', 'energetic']"
E-High,10,exuberant,"['exuberant', 'excessive', 'ebullient', 'extravagant', 'high-spirited']"
O-High,1,visionary,"['laputan', 'visionary', 'windy', 'airy', 'impractical']"
O-High,2,enthusiastic,['enthusiastic']
O-High,3,innovative,"['forward-looking', 'innovative', 'modern', 'advanced']"
O-High,4,artistic,"['esthetic', 'aesthetic', 'artistic']"
O-High,5,inquisitive,"['inquisitive', 'speculative', 'questioning', 'wondering']"
O-High,6,adventurous,"['adventurous', 'adventuresome']"
O-High,7,imaginative,"['imaginative', 'inventive']"
O-High,8,open-minded,['open-minded']
O-High,9,curious,"['peculiar', 'queer', 'curious', 'odd', 'funny']"
O-High,10,expressive,['expressive']
N-High,1,vulnerable,['vulnerable']
N-High,2,hyper-sensitive,[]
N-High,3,dysregulated,[]
N-High,4,self-destructive,"['suicidal', 'self-destructive']"
N-High,5,emotionally,[]
N-High,6,reactive,"['responsive', 'reactive']"
N-High,7,defensive,"['justificative', 'defensive', 'justificatory']"
N-High,8,impulsive,"['unprompted', 'driving', 'impulsive']"
N-High,9,emotionally,[]
N-High,10,disconnected,"['staccato', 'disconnected', 'fragmented', 'disunited']"
A-High,1,empathetic,"['empathic', 'empathetic']"
A-High,2,compassionate,['compassionate']
A-High,3,affable,"['cordial', 'amiable', 'genial', 'affable']"
A-High,4,caring,['caring']
A-High,5,gentle,"['soft', 'gentle', 'aristocratic']"
A-High,6,sincere,"['sincere', 'solemn', 'earnest']"
A-High,7,considerate,['considerate']
A-High,8,supportive,['supportive']
A-High,9,nurturing,[]
A-High,10,benevolent,"['sympathetic', 'benevolent', 'kindly', 'charitable']"
E-Low,1,low-key,"['subdued', 'low-key', 'low-keyed']"
