Label,Num,Adjectives
N-Low,1,composed
N-Low,2,steadfast
N-Low,3,emotionally
N-Low,4,calm-centered
N-Low,5,resilient
N-Low,6,peaceful
N-Low,7,stable
N-Low,8,optimistic
N-Low,9,even-tempered
N-Low,10,tranquil
O-Low,1,conventional
O-Low,2,traditionalist
O-Low,3,loyal
O-Low,4,predictable
O-Low,5,conservative
O-Low,6,staid
O-Low,7,set
O-Low,8,comfortable
O-Low,9,establishment-minded
O-Low,10,rooted
A-Low,1,assertive
A-Low,2,cynical
A-Low,3,ambitious
A-Low,4,rigorous
A-Low,5,sarcastic
A-Low,6,unyielding
A-Low,7,perceptive
A-Low,8,blunt
A-Low,9,inquisitive
A-Low,10,intense
E-High,1,vivacious
E-High,2,charismatic
E-High,3,outgoing
E-High,4,energetic
E-High,5,assertive
E-High,6,exuberant
E-High,7,talkative
E-High,8,social
E-High,9,spontaneous
E-High,10,lively
O-High,1,visionary
O-High,2,enthusiastic
O-High,3,innovative
O-High,4,introspective
O-High,5,imaginative
O-High,6,adventurous
O-High,7,analytical
O-High,8,artistic
O-High,9,open-minded
O-High,10,exploratory
N-High,1,vulnerable
N-High,2,emotionally
N-High,3,defensive
N-High,4,hypervigilant
N-High,5,intense
N-High,6,impulsive
N-High,7,self-destructive
N-High,8,reactive
N-High,9,overwhelmed
N-High,10,self-sabotaging
A-High,1,affable
A-High,2,empathetic
A-High,3,generous
A-High,4,kind-hearted
A-High,5,compassionate
A-High,6,cooperative
A-High,7,caring
A-High,8,sincere
A-High,9,supportive
A-High,10,benevolent
E-Low,1,solitary
E-Low,2,refined
E-Low,3,cautious
E-Low,4,introverted
E-Low,5,reserve
E-Low,6,deliberate
E-Low,7,private
E-Low,8,reflective
E-Low,9,low-key
E-Low,10,discerning
C-Low,1,spontaneous
C-Low,2,disheveled
C-Low,3,distractible
C-Low,4,impulsive
C-Low,5,careless
C-Low,6,unreliable
C-Low,7,easily
C-Low,8,frantic
C-Low,9,flighty
C-Low,10,chaotic
C-High,1,disciplined
C-High,2,results-driven
C-High,3,organized
C-High,4,responsible
