Label,Num,Adjectives,Synonyms
N-Low,1,composed,['composed']
N-Low,2,steadfast,"['unbendable', 'stiff', 'firm', 'steadfast', 'steady']"
N-Low,3,emotionally,[]
N-Low,4,calm-centered,[]
N-Low,5,resilient,"['lively', 'resilient', 'live', 'bouncy']"
N-Low,6,peaceful,"['passive', 'peaceful', 'peaceable']"
N-Low,7,stable,"['stable', 'static']"
N-Low,8,optimistic,"['affirmative', 'optimistic']"
N-Low,9,even-tempered,"['good-tempered', 'equable', 'even-tempered', 'placid']"
N-Low,10,tranquil,"['quiet', 'placid', 'tranquil', 'smooth', 'still']"
O-Low,1,conventional,"['conventional', 'established']"
O-Low,2,traditionalist,"['hidebound', 'traditionalist']"
O-Low,3,loyal,"['loyal', 'patriotic', 'firm']"
O-Low,4,predictable,['predictable']
O-Low,5,conservative,"['button-down', 'cautious', 'conservative']"
O-Low,6,staid,"['staid', 'sedate']"
O-Low,7,set,"['set', 'fixed', 'fit', 'primed']"
O-Low,8,comfortable,"['comfy', 'comfortable']"
O-Low,9,establishment-minded,[]
O-Low,10,rooted,"['frozen', 'stock-still', 'rooted']"
A-Low,1,assertive,"['assertive', 'self-assertive', 'self-asserting']"
A-Low,2,cynical,"['cynical', 'misanthropical', 'misanthropic']"
A-Low,3,ambitious,"['ambitious', 'challenging']"
A-Low,4,rigorous,"['stringent', 'rigorous', 'strict', 'tight']"
A-Low,5,sarcastic,['sarcastic']
A-Low,6,unyielding,"['persistent', 'tenacious', 'dogged', 'pertinacious', 'dour']"
A-Low,7,perceptive,['perceptive']
A-Low,8,blunt,"['forthright', 'blunt', 'candid']"
A-Low,9,inquisitive,"['inquisitive', 'speculative', 'questioning', 'wondering']"
A-Low,10,intense,"['intense', 'acute', 'vivid']"
E-High,1,vivacious,"['vibrant', 'vivacious']"
E-High,2,charismatic,"['charismatic', 'magnetic']"
E-High,3,outgoing,"['extroverted', 'outgoing', 'forthcoming']"
E-High,4,energetic,"['gumptious', 'up-and-coming', 'industrious', 'energetic']"
E-High,5,assertive,"['assertive', 'self-assertive', 'self-asserting']"
E-High,6,exuberant,"['exuberant', 'excessive', 'ebullient', 'extravagant', 'high-spirited']"
E-High,7,talkative,"['talkative', 'chatty', 'gabby', 'garrulous', 'loquacious']"
E-High,8,social,"['societal', 'social']"
E-High,9,spontaneous,"['self-generated', 'ad-lib', 'unwritten', 'spontaneous']"
E-High,10,lively,"['lively', 'alert', 'brisk', 'racy']"
O-High,1,visionary,"['laputan', 'visionary', 'windy', 'airy', 'impractical']"
O-High,2,enthusiastic,['enthusiastic']
O-High,3,innovative,"['forward-looking', 'innovative', 'modern', 'advanced']"
O-High,4,introspective,"['introverted', 'self-examining', 'introspective']"
O-High,5,imaginative,"['imaginative', 'inventive']"
O-High,6,adventurous,"['adventurous', 'adventuresome']"
O-High,7,analytical,"['analytical', 'analytic']"
O-High,8,artistic,"['esthetic', 'aesthetic', 'artistic']"
O-High,9,open-minded,['open-minded']
O-High,10,exploratory,"['exploratory', 'explorative']"
N-High,1,vulnerable,['vulnerable']
N-High,2,emotionally,[]
N-High,3,defensive,"['justificative', 'defensive', 'justificatory']"
N-High,4,hypervigilant,[]
N-High,5,intense,"['intense', 'acute', 'vivid']"
N-High,6,impulsive,"['unprompted', 'driving', 'impulsive']"
N-High,7,self-destructive,"['suicidal', 'self-destructive']"
N-High,8,reactive,"['responsive', 'reactive']"
N-High,9,overwhelmed,[]
N-High,10,self-sabotaging,[]
A-High,1,affable,"['cordial', 'amiable', 'genial', 'affable']"
A-High,2,empathetic,"['empathic', 'empathetic']"
A-High,3,generous,['generous']
A-High,4,kind-hearted,"['kindhearted', 'kind-hearted']"
A-High,5,compassionate,['compassionate']
A-High,6,cooperative,"['concerted', 'conjunctive', 'cooperative', 'conjunct']"
A-High,7,caring,['caring']
A-High,8,sincere,"['sincere', 'solemn', 'earnest']"
A-High,9,supportive,['supportive']
A-High,10,benevolent,"['sympathetic', 'benevolent', 'kindly', 'charitable']"
E-Low,1,solitary,"['nongregarious', 'solitary', 'lonely', 'nonsocial', 'lone']"
E-Low,2,refined,"['processed', 'refined', 'polished']"
E-Low,3,cautious,"['conservative', 'cautious']"
E-Low,4,introverted,"['introverted', 'self-examining', 'introspective']"
E-Low,5,reserve,[]
E-Low,6,deliberate,"['deliberate', 'careful', 'calculated', 'measured']"
E-Low,7,private,"['private', 'secret', 'individual']"
E-Low,8,reflective,"['meditative', 'brooding', 'musing', 'contemplative', 'broody']"
E-Low,9,low-key,"['subdued', 'low-key', 'low-keyed']"
E-Low,10,discerning,"['discerning', 'apprehensive', 'discreet']"
C-Low,1,spontaneous,"['self-generated', 'ad-lib', 'unwritten', 'spontaneous']"
C-Low,2,disheveled,"['frowzled', 'dishevelled', 'disheveled', 'rumpled', 'tousled']"
C-Low,3,distractible,[]
C-Low,4,impulsive,"['unprompted', 'driving', 'impulsive']"
C-Low,5,careless,"['careless', 'regardless']"
C-Low,6,unreliable,"['unreliable', 'undependable', 'treacherous']"
C-Low,7,easily,[]
C-Low,8,frantic,"['frenetic', 'phrenetic', 'frantic', 'delirious', 'frenzied']"
C-Low,9,flighty,"['flyaway', 'scatterbrained', 'flighty', 'skittish', 'head-in-the-clouds']"
C-Low,10,chaotic,"['helter-skelter', 'chaotic', 'disorderly']"
C-High,1,disciplined,['disciplined']
