Label,Num,Adjectives,Synonyms
N-High,1,emotional,"['emotional', 'aroused']"
N-High,2,vulnerability,[]
N-High,3,anxiousness,[]
N-High,4,depression-prone,[]
N-High,5,anger-prone,[]
N-High,6,impulsivity,[]
N-High,7,avoidant,[]
N-High,8,self-critical,[]
N-High,9,stress-sensitive,[]
N-High,10,isolationist,"['isolationistic', 'isolationist']"
N-High,11,emotional,"['emotional', 'aroused']"
N-High,12,vulnerability,[]
N-High,13,anxiousness,[]
N-High,14,depression-prone,[]
N-High,15,anger-prone,[]
N-High,16,impulsivity,[]
N-High,17,avoidant,[]
N-High,18,self-critical,[]
N-High,19,stress-sensitive,[]
N-High,20,isolationist,"['isolationistic', 'isolationist']"
A-Low,1,assertive,"['assertive', 'self-assertive', 'self-asserting']"
A-Low,2,aggressive,"['aggressive', 'fast-growing', 'strong-growing']"
A-Low,3,critical,"['vital', 'critical']"
A-Low,4,doubtful,"['dubious', 'doubtful', 'dubitable', 'in_question']"
A-Low,5,egotistical,"['narcissistic', 'conceited', 'egotistical', 'egotistic', 'self-loving']"
A-Low,6,forceful,"['forceful', 'emphatic']"
A-Low,7,impatient,"['raring', 'impatient']"
A-Low,8,independent,"['independent', 'sovereign', 'autonomous', 'self-governing']"
A-Low,9,intrusive,['intrusive']
A-Low,10,questioning,"['doubting', 'questioning', 'skeptical', 'quizzical']"
A-Low,11,assertive,"['assertive', 'self-assertive', 'self-asserting']"
A-Low,12,aggressive,"['aggressive', 'fast-growing', 'strong-growing']"
A-Low,13,critical,"['vital', 'critical']"
A-Low,14,doubtful,"['dubious', 'doubtful', 'dubitable', 'in_question']"
A-Low,15,egotistical,"['narcissistic', 'conceited', 'egotistical', 'egotistic', 'self-loving']"
A-Low,16,forceful,"['forceful', 'emphatic']"
A-Low,17,impatient,"['raring', 'impatient']"
A-Low,18,independent,"['independent', 'sovereign', 'autonomous', 'self-governing']"
A-Low,19,intrusive,['intrusive']
A-Low,20,questioning,"['doubting', 'questioning', 'skeptical', 'quizzical']"
C-High,1,dependable,"['honest', 'reliable', 'dependable']"
C-High,2,diligent,"['diligent', 'persevering']"
C-High,3,tenacious,"['tenacious', 'retentive', 'dogged', 'recollective', 'long']"
C-High,4,precise,"['exact', 'accurate', 'precise']"
C-High,5,accountable,['accountable']
C-High,6,consistent,"['coherent', 'reproducible', 'consistent']"
C-High,7,proactive,['proactive']
C-High,8,resolute,"['unhesitating', 'resolute']"
C-High,9,efficient,"['effective', 'efficient']"
C-High,10,perceptive,['perceptive']
C-High,11,dependable,"['honest', 'reliable', 'dependable']"
C-High,12,diligent,"['diligent', 'persevering']"
C-High,13,tenacious,"['tenacious', 'retentive', 'dogged', 'recollective', 'long']"
C-High,14,precise,"['exact', 'accurate', 'precise']"
C-High,15,accountable,['accountable']
C-High,16,consistent,"['coherent', 'reproducible', 'consistent']"
C-High,17,proactive,['proactive']
C-High,18,resolute,"['unhesitating', 'resolute']"
C-High,19,efficient,"['effective', 'efficient']"
C-High,20,perceptive,['perceptive']
O-Low,1,steadfast,"['firm', 'unbendable', 'stiff', 'steady', 'steadfast']"
O-Low,2,consistent,"['coherent', 'reproducible', 'consistent']"
O-Low,3,traditionalist,"['hidebound', 'traditionalist']"
O-Low,4,familiarity-seeking,[]
O-Low,5,set-in-their-ways,[]
O-Low,6,practical,"['pragmatic', 'hardheaded', 'practical', 'hard-nosed']"
O-Low,7,predictable,['predictable']
O-Low,8,established,"['accomplished', 'established', 'constituted', 'effected']"
O-Low,9,methodical,['methodical']
O-Low,10,resilient,"['bouncy', 'live', 'lively', 'resilient']"
O-Low,11,steadfast,"['firm', 'unbendable', 'stiff', 'steady', 'steadfast']"
O-Low,12,consistent,"['coherent', 'reproducible', 'consistent']"
O-Low,13,traditionalist,"['hidebound', 'traditionalist']"
O-Low,14,familiarity-seeking,[]
O-Low,15,set-in-their-ways,[]
O-Low,16,practical,"['pragmatic', 'hardheaded', 'practical', 'hard-nosed']"
O-Low,17,predictable,['predictable']
O-Low,18,established,"['accomplished', 'established', 'constituted', 'effected']"
O-Low,19,methodical,['methodical']
O-Low,20,resilient,"['bouncy', 'live', 'lively', 'resilient']"
A-High,1,affectionate,"['fond', 'affectionate', 'warm', 'tender', 'lovesome']"
A-High,2,compassionate,['compassionate']
A-High,3,doting,"['fond', 'adoring', 'doting']"
A-High,4,generous,['generous']
A-High,5,hospitable,['hospitable']
A-High,6,sensitive,"['sensitive', 'sensible']"
A-High,7,thoughtful,"['serious-minded', 'heedful', 'thoughtful']"
A-High,8,welcoming,['welcoming']
A-High,9,yielding,['yielding']
A-High,10,sympathetic,"['kindly', 'charitable', 'sympathetic', 'benevolent']"
A-High,11,affectionate,"['fond', 'affectionate', 'warm', 'tender', 'lovesome']"
A-High,12,compassionate,['compassionate']
A-High,13,doting,"['fond', 'adoring', 'doting']"
A-High,14,generous,['generous']
A-High,15,hospitable,['hospitable']
A-High,16,sensitive,"['sensitive', 'sensible']"
A-High,17,thoughtful,"['serious-minded', 'heedful', 'thoughtful']"
A-High,18,welcoming,['welcoming']
A-High,19,yielding,['yielding']
A-High,20,sympathetic,"['kindly', 'charitable', 'sympathetic', 'benevolent']"
N-Low,1,steadfast,"['firm', 'unbendable', 'stiff', 'steady', 'steadfast']"
N-Low,2,composed,['composed']
N-Low,3,bearable,"['endurable', 'sufferable', 'bearable', 'supportable']"
N-Low,4,diplomatic,"['diplomatical', 'diplomatic']"
N-Low,5,balanced,['balanced']
N-Low,6,relaxed,['relaxed']
N-Low,7,self-assured,"['self-assured', 'self-confident']"
N-Low,8,resilient,"['bouncy', 'live', 'lively', 'resilient']"
N-Low,9,patient,['patient']
N-Low,10,contented,"['content', 'contented']"
