Label,Num,Adjectives,Synonyms
T,1,analytical,"['analytic', 'analytical']"
T,2,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
T,3,disciplined,['disciplined']
T,4,methodical,['methodical']
T,5,detached,"['uninvolved', 'degage', 'isolated', 'detached']"
T,6,efficient,"['effective', 'efficient']"
T,7,logical,"['consistent', 'coherent', 'logical', 'legitimate']"
T,8,systematic,"['taxonomic', 'systematic', 'taxonomical']"
T,9,reserved,['reserved']
T,10,calculating,"['calculating', 'shrewd', 'calculative', 'conniving', 'scheming']"
J,1,methodical,['methodical']
J,2,discerning,"['discerning', 'discreet', 'apprehensive']"
J,3,analytical,"['analytic', 'analytical']"
J,4,perfectionistic,[]
J,5,systematic,"['taxonomic', 'systematic', 'taxonomical']"
J,6,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
J,7,exacting,"['exacting', 'fastidious', 'stern', 'strict']"
J,8,rigorous,"['tight', 'rigorous', 'stringent', 'strict']"
J,9,structured,"['structured', 'integrated']"
J,10,fastidious,"['exacting', 'fastidious']"
S,1,perceptive,['perceptive']
S,2,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
S,3,grounded,[]
S,4,methodical,['methodical']
S,5,discerning,"['discerning', 'discreet', 'apprehensive']"
S,6,rigorous,"['tight', 'rigorous', 'stringent', 'strict']"
S,7,skeptical,"['skeptical', 'disbelieving', 'doubting', 'unbelieving', 'sceptical']"
S,8,analytical,"['analytic', 'analytical']"
S,9,meticulous,"['meticulous', 'punctilious']"
S,10,observant,"['observing', 'observant', 'law-abiding']"
E,1,vivacious,"['vibrant', 'vivacious']"
E,2,charismatic,"['magnetic', 'charismatic']"
E,3,outgoing,"['outgoing', 'forthcoming', 'extroverted']"
E,4,exuberant,"['ebullient', 'high-spirited', 'exuberant', 'extravagant', 'excessive']"
E,5,sociable,['sociable']
E,6,energetic,"['up-and-coming', 'energetic', 'industrious', 'gumptious']"
E,7,animated,"['alive', 'animated']"
E,8,talkative,"['loquacious', 'gabby', 'talkative', 'garrulous', 'chatty']"
E,9,dramatic,"['striking', 'dramatic', 'spectacular']"
E,10,affable,"['cordial', 'affable', 'amiable', 'genial']"
F,1,emotive,"['affectional', 'emotive', 'affective']"
F,2,sympathetic,"['charitable', 'kindly', 'sympathetic', 'benevolent']"
F,3,empathetic,"['empathetic', 'empathic']"
F,4,vulnerable,['vulnerable']
F,5,soulful,['soulful']
F,6,introspective,"['introspective', 'introverted', 'self-examining']"
