EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_Score_Comparison,AGR_Score_Comparison,CSN_Score_Comparison,EST_Score_Comparison,OPN_Score_Comparison
1,1,4,2,1,5,4,2,1,1,1,1,4,2,1,1,4,4,2,1,4,4,1,2,1,1,1,5,4,1,2,4,4,1,4,1,1,2,2,1,5,4,4,1,1.5,3.25,4.444444444444445,3.555555555555556,1.1,low,high,low,high,low
1,2,4,2,1,5,4,1,1,1,1,1,4,2,1,1,4,3,2,1,5,4,1,2,1,1,1,4,4,1,4,4,5,1,4,1,1,2,2,1,5,3,4,1,1.125,3.25,4.222222222222222,3.7777777777777777,1.1,low,high,high,high,low
1,2,4,2,1,5,4,1,1,1,1,1,4,2,1,1,4,3,2,1,5,4,1,2,1,1,1,4,4,1,2,4,5,1,4,1,1,2,2,1,5,3,4,1,1.375,3.25,4.222222222222222,3.7777777777777777,1.1,low,high,high,high,low
1,2,4,2,1,4,4,1,1,1,1,1,4,2,1,1,4,4,2,1,5,4,1,2,1,1,1,5,3,1,4,4,4,1,4,1,1,2,2,1,4,4,2,1,1.25,3.125,4.333333333333333,3.888888888888889,1.2,low,high,high,high,low
1,1,4,2,1,4,4,1,1,1,1,1,4,2,1,1,4,4,2,1,5,4,1,2,1,1,1,5,4,1,2,4,5,1,4,1,1,2,2,1,4,3,2,1,1.5,3.25,4.333333333333333,4.0,1.2,low,high,high,high,low
1,2,4,2,1,4,4,1,1,1,1,1,4,2,1,1,4,4,2,1,4,4,1,2,1,1,1,4,4,1,2,4,5,1,4,1,1,3,2,1,4,4,4,1,1.625,3.25,4.333333333333333,3.7777777777777777,1.2,low,high,high,high,low
1,1,4,2,1,4,4,1,1,1,1,1,4,2,1,1,4,3,2,1,5,4,1,2,1,1,1,4,4,1,2,4,4,1,4,1,1,2,2,1,5,4,2,1,1.5,3.25,4.444444444444445,3.888888888888889,1.1,low,high,high,high,low
1,1,4,2,1,5,4,2,1,1,1,1,4,2,1,1,4,4,2,1,4,4,1,2,1,1,1,4,4,1,2,4,4,1,4,1,1,3,2,1,5,4,4,1,1.5,3.25,4.444444444444445,3.555555555555556,1.1,low,high,low,high,low
1,2,4,2,1,4,4,2,1,1,1,1,4,2,1,1,4,4,2,1,5,4,1,2,1,1,1,4,4,1,4,4,5,1,4,1,1,2,2,1,5,4,4,1,1.25,3.25,4.333333333333333,3.555555555555556,1.1,low,high,low,high,low
1,1,4,2,1,5,4,1,1,1,1,1,4,2,1,1,4,3,2,1,5,4,1,2,1,1,1,4,4,1,2,4,4,1,4,1,1,2,2,1,4,4,4,1,1.375,3.25,4.444444444444445,3.6666666666666665,1.2,low,high,high,high,low
