EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score
1,2,2,2,5,4,1,4,4,5,1,2,2,2,5,1,2,4,2,5,5,1,2,4,5,1,5,2,4,5,1,1,2,2,1,1,2,1,2,5,5,1,4,5,1.625,2.5,2.111111111111111,2.111111111111111,4.6
1,2,2,2,5,1,1,4,4,5,1,2,2,2,5,1,3,4,2,5,5,1,2,4,5,1,5,2,4,5,4,1,2,2,5,1,2,1,2,5,5,1,4,5,1.625,2.5,2.2222222222222223,2.111111111111111,4.2
1,2,2,2,5,1,1,4,2,5,1,2,2,2,5,1,2,4,2,5,5,1,2,4,5,1,5,2,4,5,4,1,2,2,2,1,1,1,2,5,4,1,4,5,1.625,2.75,2.2222222222222223,2.111111111111111,4.6
1,2,2,2,5,1,1,4,4,5,1,2,2,2,5,1,2,4,2,5,5,1,2,5,5,1,1,2,4,5,1,1,2,2,4,1,1,1,2,5,4,1,4,5,2.0,2.375,2.6666666666666665,2.111111111111111,4.4
1,2,2,2,5,5,1,4,2,5,1,2,2,2,5,1,2,4,2,5,5,1,2,4,5,1,1,3,4,5,2,1,2,2,1,1,2,1,2,5,5,1,4,5,1.375,2.75,2.5555555555555554,2.2222222222222223,4.6
1,2,3,2,5,1,1,4,4,5,1,2,2,2,5,1,2,4,2,5,5,1,2,4,5,1,5,2,4,5,2,1,2,2,5,1,2,1,2,5,5,1,4,5,1.875,2.5,2.111111111111111,2.2222222222222223,4.2
1,2,2,2,5,5,1,4,2,5,1,2,2,2,5,1,2,4,4,5,5,1,2,4,5,1,5,2,4,5,2,1,2,2,2,1,2,1,2,5,5,1,4,5,1.375,3.0,2.111111111111111,2.111111111111111,4.5
1,2,2,2,5,5,1,4,4,5,1,2,2,2,5,1,3,4,2,5,5,1,2,5,5,1,5,3,4,5,2,1,2,2,1,1,2,1,2,5,4,1,4,5,1.375,2.375,2.2222222222222223,2.2222222222222223,4.7
1,2,2,2,5,4,1,4,2,5,1,2,2,2,5,1,2,4,2,5,5,1,2,4,5,1,5,2,4,5,4,1,2,2,1,1,2,1,2,5,5,1,4,5,1.25,2.75,2.111111111111111,2.111111111111111,4.6
1,2,3,2,5,1,1,4,4,5,1,2,2,2,5,1,2,4,4,5,5,1,2,4,5,1,1,3,4,5,2,1,2,2,4,1,1,1,2,5,5,1,4,5,1.875,2.75,2.6666666666666665,2.3333333333333335,4.3
