Label,Num,Adjectives,Synonyms
O-High,1,visionary,"['laputan', 'impractical', 'windy', 'visionary', 'airy']"
O-High,2,inquisitive,"['wondering', 'questioning', 'inquisitive', 'speculative']"
O-High,3,artistic,"['esthetic', 'artistic', 'aesthetic']"
O-High,4,enthusiastic,['enthusiastic']
O-High,5,intellectual,"['noetic', 'rational', 'intellectual', 'cerebral']"
O-High,6,adventurous,"['adventurous', 'adventuresome']"
O-High,7,dreamy,"['dreamy', 'woolgathering', 'lackadaisical', 'moony']"
O-High,8,innovative,"['forward-looking', 'modern', 'advanced', 'innovative']"
O-High,9,philosophical,"['philosophic', 'philosophical']"
O-High,10,eclectic,['eclectic']
O-Low,1,conventional,"['established', 'conventional']"
O-Low,2,conservative,"['button-down', 'conservative', 'cautious']"
O-Low,3,traditionalist,"['hidebound', 'traditionalist']"
O-Low,4,staid,"['staid', 'sedate']"
O-Low,5,respectful,"['respectful', 'reverential', 'venerating']"
O-Low,6,pragmatic,"['pragmatic', 'matter-of-fact', 'pragmatical']"
O-Low,7,cautious,"['conservative', 'cautious']"
O-Low,8,established,"['effected', 'accomplished', 'established', 'constituted']"
O-Low,9,sentimental,"['maudlin', 'bathetic', 'sentimental', 'drippy', 'hokey']"
O-Low,10,predictable,['predictable']
C-High,1,methodical,['methodical']
C-High,2,diligent,"['persevering', 'diligent']"
C-High,3,punctual,['punctual']
C-High,4,meticulous,"['meticulous', 'punctilious']"
C-High,5,self-disciplined,"['self-restraining', 'self-disciplined']"
C-High,6,persevering,"['persevering', 'diligent']"
C-High,7,systematic,"['systematic', 'taxonomical', 'taxonomic']"
C-High,8,thorough,"['thorough', 'thoroughgoing', 'exhaustive']"
C-High,9,resilient,"['live', 'lively', 'resilient', 'bouncy']"
C-High,10,proactive,['proactive']
N-Low,1,composed,['composed']
N-Low,2,philosophical,"['philosophic', 'philosophical']"
N-Low,3,calmative,[]
N-Low,4,steadfast,"['steady', 'steadfast', 'firm', 'unbendable', 'stiff']"
N-Low,5,serenic,[]
N-Low,6,mellow,"['mellow', 'mellowed', 'laid-back']"
N-Low,7,reflective,"['meditative', 'brooding', 'musing', 'broody', 'contemplative']"
N-Low,8,gentle,"['soft', 'aristocratic', 'gentle']"
N-Low,9,resolute,"['resolute', 'unhesitating']"
N-Low,10,effable,[]
E-High,1,exuberant,"['excessive', 'ebullient', 'extravagant', 'high-spirited', 'exuberant']"
E-High,2,vivacious,"['vivacious', 'vibrant']"
E-High,3,sociable,['sociable']
E-High,4,talkative,"['chatty', 'loquacious', 'talkative', 'garrulous', 'gabby']"
E-High,5,energetic,"['energetic', 'industrious', 'up-and-coming', 'gumptious']"
E-High,6,assertive,"['self-assertive', 'assertive', 'self-asserting']"
E-High,7,daring,"['venturesome', 'audacious', 'avant-garde', 'daring', 'venturous']"
E-High,8,charismatic,"['magnetic', 'charismatic']"
E-High,9,witty,['witty']
E-High,10,adventurous,"['adventurous', 'adventuresome']"
A-High,1,compassionate,['compassionate']
A-High,2,sympathetic,"['kindly', 'sympathetic', 'benevolent', 'charitable']"
A-High,3,empathetic,"['empathic', 'empathetic']"
A-High,4,nurturing,[]
A-High,5,affable,"['cordial', 'amiable', 'genial', 'affable']"
A-High,6,tolerant,"['kind', 'broad', 'large-minded', 'tolerant']"
A-High,7,generous,['generous']
A-High,8,supportive,['supportive']
A-High,9,caring,['caring']
A-High,10,benevolent,"['benevolent', 'kindly', 'sympathetic', 'charitable']"
C-Low,1,spontaneous,"['spontaneous', 'ad-lib', 'self-generated', 'unwritten']"
C-Low,2,impetuous,"['madcap', 'tearaway', 'impetuous', 'impulsive', 'hotheaded']"
