Label,Num,Adjectives,Synonyms
T,1,analytical,"['analytic', 'analytical']"
T,2,objective,"['objective', 'nonsubjective', 'accusative']"
T,3,logical,"['coherent', 'logical', 'legitimate', 'consistent']"
T,4,efficient,"['effective', 'efficient']"
T,5,rational,"['noetic', 'intellectual', 'rational']"
T,6,pragmatic,"['pragmatical', 'matter-of-fact', 'pragmatic']"
T,7,independent,"['autonomous', 'self-governing', 'independent', 'sovereign']"
T,8,self-controlled,[]
T,9,systematic,"['systematic', 'taxonomic', 'taxonomical']"
T,10,decisive,"['decisive', 'critical']"
T,11,analytical,"['analytic', 'analytical']"
T,12,objective,"['objective', 'nonsubjective', 'accusative']"
T,13,logical,"['coherent', 'logical', 'legitimate', 'consistent']"
T,14,efficient,"['effective', 'efficient']"
T,15,rational,"['noetic', 'intellectual', 'rational']"
T,16,pragmatic,"['pragmatical', 'matter-of-fact', 'pragmatic']"
T,17,independent,"['autonomous', 'self-governing', 'independent', 'sovereign']"
T,18,self-controlled,[]
T,19,systematic,"['systematic', 'taxonomic', 'taxonomical']"
T,20,decisive,"['decisive', 'critical']"
F,1,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,2,sensitive,"['sensible', 'sensitive']"
F,3,emotional,"['emotional', 'aroused']"
F,4,empathetic,"['empathetic', 'empathic']"
F,5,cooperative,"['cooperative', 'concerted', 'conjunct', 'conjunctive']"
F,6,harmonious,"['symmetrical', 'harmonious', 'proportionate']"
F,7,compassionate,['compassionate']
F,8,radiant,"['radiant', 'beamy', 'effulgent', 'refulgent', 'beaming']"
F,9,compliant,['compliant']
F,10,amiable,"['affable', 'good-humoured', 'good-humored', 'amiable']"
F,11,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,12,sensitive,"['sensible', 'sensitive']"
F,13,emotional,"['emotional', 'aroused']"
F,14,empathetic,"['empathetic', 'empathic']"
F,15,cooperative,"['cooperative', 'concerted', 'conjunct', 'conjunctive']"
F,16,harmonious,"['symmetrical', 'harmonious', 'proportionate']"
F,17,compassionate,['compassionate']
F,18,radiant,"['radiant', 'beamy', 'effulgent', 'refulgent', 'beaming']"
F,19,compliant,['compliant']
F,20,amiable,"['affable', 'good-humoured', 'good-humored', 'amiable']"
N,1,visionary,"['laputan', 'visionary', 'windy', 'airy', 'impractical']"
N,2,mystical,"['mysterious', 'mystical', 'mystic']"
N,3,enthusiastic,['enthusiastic']
N,4,curious,"['curious', 'peculiar', 'queer', 'odd', 'funny']"
N,5,introspective,"['introverted', 'self-examining', 'introspective']"
N,6,insightful,['insightful']
N,7,speculative,"['bad', 'risky', 'speculative', 'notional', 'high-risk']"
N,8,perceptive,['perceptive']
N,9,creative,"['creative', 'originative']"
N,10,futuristic,"['futurist', 'futuristic']"
N,11,visionary,"['laputan', 'visionary', 'windy', 'airy', 'impractical']"
N,12,mystical,"['mysterious', 'mystical', 'mystic']"
N,13,enthusiastic,['enthusiastic']
N,14,curious,"['curious', 'peculiar', 'queer', 'odd', 'funny']"
N,15,introspective,"['introverted', 'self-examining', 'introspective']"
N,16,insightful,['insightful']
N,17,speculative,"['bad', 'risky', 'speculative', 'notional', 'high-risk']"
N,18,perceptive,['perceptive']
N,19,creative,"['creative', 'originative']"
N,20,futuristic,"['futurist', 'futuristic']"
J,1,analytical,"['analytic', 'analytical']"
J,2,systematic,"['systematic', 'taxonomic', 'taxonomical']"
J,3,methodical,['methodical']
J,4,discerning,"['apprehensive', 'discerning', 'discreet']"
J,5,prepared,"['disposed', 'fain', 'inclined', 'prepared']"
J,6,structured,"['structured', 'integrated']"
J,7,organized,"['organised', 'organized', 'unionized']"
J,8,predictive,"['prognosticative', 'prognostic', 'predictive']"
J,9,consistent,"['reproducible', 'coherent', 'consistent']"
J,10,clarity-driven,[]
J,11,analytical,"['analytic', 'analytical']"
J,12,systematic,"['systematic', 'taxonomic', 'taxonomical']"
J,13,methodical,['methodical']
J,14,discerning,"['apprehensive', 'discerning', 'discreet']"
J,15,prepared,"['disposed', 'fain', 'inclined', 'prepared']"
J,16,structured,"['structured', 'integrated']"
J,17,organized,"['organised', 'organized', 'unionized']"
J,18,predictive,"['prognosticative', 'prognostic', 'predictive']"
J,19,consistent,"['reproducible', 'coherent', 'consistent']"
J,20,clarity-driven,[]
P,1,opportunistic,"['opportunistic', 'opportunist', 'timeserving']"
P,2,adaptable,['adaptable']
P,3,flexible-minded,[]
P,4,resourceful,['resourceful']
P,5,relaxed,['relaxed']
P,6,open-minded,['open-minded']
P,7,non-conformist,[]
