Label,Num,Adjectives
N-High,1,egotistical
N-High,2,arrogant
N-High,3,conceited
N-High,4,pompous
N-High,5,haughty
N-High,6,superior
N-High,7,grandiose
N-High,8,self-aggrandizing
N-High,9,boastful
N-High,10,hubristic
M-High,1,machiavellian
M-High,2,aristocratic
M-High,3,mercenary
M-High,4,cunning
M-High,5,scheming
M-High,6,deceptive
M-High,7,malleable
M-High,8,ambitious
M-High,9,maneuverable
M-High,10,nefarious
P-Low,1,compassionate
P-Low,2,reflective
P-Low,3,empathogenic
P-Low,4,prudent
P-Low,5,altruistic
P-Low,6,thoughtful
P-Low,7,resilient
P-Low,8,introspective
P-Low,9,considerate
P-Low,10,philanthropic
M-Low,1,upright
M-Low,2,straightforward
M-Low,3,integrity-driven
M-Low,4,authentic
M-Low,5,transparent
M-Low,6,unwavering
M-Low,7,ethical
M-Low,8,sincere
M-Low,9,principled
M-Low,10,unimpeachable
P-High,1,reckless
P-High,2,ruthless
P-High,3,maverick
P-High,4,thrill-hungry
P-High,5,unpredictable
P-High,6,sociopathic
P-High,7,daring
P-High,8,emotionally
P-High,9,adrenaline-junkie
P-High,10,anti-social
N-Low,1,unassuming
N-Low,2,modest
N-Low,3,self-effacing
N-Low,4,unpretentious
N-Low,5,low-key
N-Low,6,demure
N-Low,7,unostentatious
N-Low,8,unassuming
N-Low,9,subdued
N-Low,10,unpretentiously
M-Low-N-High-P-High,1,unapologetic
M-Low-N-High-P-High,2,confident
M-Low-N-High-P-High,3,straightforward
M-Low-N-High-P-High,4,self-assured
M-Low-N-High-P-High,5,impulsive
M-Low-N-High-P-High,6,thrill-seeking
M-Low-N-High-P-High,7,emotionally
M-Low-N-High-P-High,8,dominant
M-Low-N-High-P-High,9,uninhibited
M-Low-N-High-P-High,10,uncompromising
M-High-N-High-P-Low,1,strategic
M-High-N-High-P-Low,2,pragmatic
M-High-N-High-P-Low,3,ambitious
M-High-N-High-P-Low,4,tactful
M-High-N-High-P-Low,5,confident
M-High-N-High-P-Low,6,adaptable
M-High-N-High-P-Low,7,results-driven
M-High-N-High-P-Low,8,perceptive
M-High-N-High-P-Low,9,cautious
M-High-N-High-P-Low,10,strategic
M-Low-N-High-P-Low,1,authentic
M-Low-N-High-P-Low,2,empathetic
M-Low-N-High-P-Low,3,confident
M-Low-N-High-P-Low,4,principled
M-Low-N-High-P-Low,5,dominant
M-Low-N-High-P-Low,6,idealistic
M-Low-N-High-P-Low,7,reflective
M-Low-N-High-P-Low,8,generous
M-Low-N-High-P-Low,9,self-assured
M-Low-N-High-P-Low,10,responsible
M-High-N-High-P-High,1,cunning
M-High-N-High-P-High,2,amoral
M-High-N-High-P-High,3,manipulative
M-High-N-High-P-High,4,self-aggrandizing
M-High-N-High-P-High,5,dominating
M-High-N-High-P-High,6,emotionally
M-High-N-High-P-High,7,impulsive
M-High-N-High-P-High,8,callous
M-High-N-High-P-High,9,charming
M-High-N-High-P-High,10,unpredictable
M-High-N-Low-P-Low,1,strategic
M-High-N-Low-P-Low,2,pragmatic
M-High-N-Low-P-Low,3,cunning
M-High-N-Low-P-Low,4,tactful
M-High-N-Low-P-Low,5,low-key
M-High-N-Low-P-Low,6,empathetic
M-High-N-Low-P-Low,7,principled
M-High-N-Low-P-Low,8,reserved
M-High-N-Low-P-Low,9,cautious
M-High-N-Low-P-Low,10,utilitarian
M-Low-N-Low-P-High,1,uncompromising
M-Low-N-Low-P-High,2,direct
M-Low-N-Low-P-High,3,authentic
M-Low-N-Low-P-High,4,impulsive
M-Low-N-Low-P-High,5,thrill-seeking
M-Low-N-Low-P-High,6,emotionally
M-Low-N-Low-P-High,7,unconventional
M-Low-N-Low-P-High,8,unassuming
M-Low-N-Low-P-High,9,unpredictable
M-Low-N-Low-P-High,10,unapologetic
M-Low-N-Low-P-Low,1,authentic
M-Low-N-Low-P-Low,2,empathetic
M-Low-N-Low-P-Low,3,humble
M-Low-N-Low-P-Low,4,transparent
M-Low-N-Low-P-Low,5,compassionate
M-Low-N-Low-P-Low,6,principled
M-Low-N-Low-P-Low,7,unassuming
M-Low-N-Low-P-Low,8,mindful
M-Low-N-Low-P-Low,9,sincere
M-Low-N-Low-P-Low,10,altruistic
M-High-N-Low-P-High,1,cunning
M-High-N-Low-P-High,2,pragmatic
M-High-N-Low-P-High,3,strategic
M-High-N-Low-P-High,4,unassuming
M-High-N-Low-P-High,5,detached
M-High-N-Low-P-High,6,impulsive
M-High-N-Low-P-High,7,thrill-seeking
M-High-N-Low-P-High,8,adept
M-High-N-Low-P-High,9,unconventional
M-High-N-Low-P-High,10,enigmatic
