Label,Num,Adjectives,Synonyms
M-High,1,machiavellian,['machiavellian']
M-High,2,manipulative,['manipulative']
M-High,3,opportunistic,"['timeserving', 'opportunistic', 'opportunist']"
M-High,4,machiavean,[]
M-High,5,deceitful,"['ambidextrous', 'deceitful', 'fraudulent', 'fallacious']"
M-High,6,strategic,"['strategic', 'strategical']"
M-High,7,ambitious,"['ambitious', 'challenging']"
M-High,8,self-serving,"['self-seeking', 'self-serving']"
M-High,9,machiavellian,['machiavellian']
M-High,10,sly,"['foxy', 'crafty', 'guileful', 'dodgy', 'cunning']"
M-High,11,machiavellian,['machiavellian']
M-High,12,manipulative,['manipulative']
M-High,13,opportunistic,"['timeserving', 'opportunistic', 'opportunist']"
M-High,14,machiavean,[]
M-High,15,deceitful,"['ambidextrous', 'deceitful', 'fraudulent', 'fallacious']"
M-High,16,strategic,"['strategic', 'strategical']"
M-High,17,ambitious,"['ambitious', 'challenging']"
M-High,18,self-serving,"['self-seeking', 'self-serving']"
M-High,19,machiavellian,['machiavellian']
M-High,20,sly,"['foxy', 'crafty', 'guileful', 'dodgy', 'cunning']"
P-High,1,adrenaline,[]
P-High,2,thrill,[]
P-High,3,cynical,"['cynical', 'misanthropic', 'misanthropical']"
P-High,4,detached,"['degage', 'uninvolved', 'detached', 'isolated']"
P-High,5,risk-taker,[]
P-High,6,impulsive,"['driving', 'impulsive', 'unprompted']"
P-High,7,reckless,"['foolhardy', 'rash', 'heedless', 'reckless', 'heady']"
P-High,8,selfish,['selfish']
P-High,9,unemotional,"['unemotional', 'restrained', 'reticent']"
P-High,10,sensation,[]
P-High,11,adrenaline,[]
P-High,12,thrill,[]
P-High,13,cynical,"['cynical', 'misanthropic', 'misanthropical']"
P-High,14,detached,"['degage', 'uninvolved', 'detached', 'isolated']"
P-High,15,risk-taker,[]
P-High,16,impulsive,"['driving', 'impulsive', 'unprompted']"
P-High,17,reckless,"['foolhardy', 'rash', 'heedless', 'reckless', 'heady']"
P-High,18,selfish,['selfish']
P-High,19,unemotional,"['unemotional', 'restrained', 'reticent']"
P-High,20,sensation,[]
N-Low,1,unassuming,"['unassuming', 'retiring']"
N-Low,2,reserved,['reserved']
N-Low,3,down-to-earth,"['down-to-earth', 'earthy']"
N-Low,4,compassionate,['compassionate']
N-Low,5,self-effacing,"['self-effacing', 'retiring', 'reticent']"
N-Low,6,modest,"['small', 'modest']"
N-Low,7,discreet,"['discreet', 'discerning', 'circumspect']"
N-Low,8,gentlehearted,[]
N-Low,9,calm,"['unagitated', 'calm', 'tranquil', 'serene']"
N-Low,10,patient,['patient']
N-Low,11,unassuming,"['unassuming', 'retiring']"
N-Low,12,reserved,['reserved']
N-Low,13,down-to-earth,"['down-to-earth', 'earthy']"
N-Low,14,compassionate,['compassionate']
N-Low,15,self-effacing,"['self-effacing', 'retiring', 'reticent']"
N-Low,16,modest,"['small', 'modest']"
N-Low,17,discreet,"['discreet', 'discerning', 'circumspect']"
N-Low,18,gentlehearted,[]
N-Low,19,calm,"['unagitated', 'calm', 'tranquil', 'serene']"
N-Low,20,patient,['patient']
M-Low,1,integrity-driven,[]
M-Low,2,honesty-honored,[]
M-Low,3,trustworthy,"['trusty', 'trustworthy']"
M-Low,4,sincerity-saturated,[]
M-Low,5,ethical-empowered,[]
M-Low,6,transparency-touched,[]
M-Low,7,moral-minded,[]
M-Low,8,autonomy-accepting,[]
M-Low,9,straightforward-seeking,[]
M-Low,10,respectful-respecting,[]
M-Low,11,integrity-driven,[]
M-Low,12,honesty-honored,[]
M-Low,13,trustworthy,"['trusty', 'trustworthy']"
M-Low,14,sincerity-saturated,[]
M-Low,15,ethical-empowered,[]
M-Low,16,transparency-touched,[]
M-Low,17,moral-minded,[]
M-Low,18,autonomy-accepting,[]
M-Low,19,straightforward-seeking,[]
M-Low,20,respectful-respecting,[]
N-High,1,arrogant,"['self-important', 'arrogant', 'chesty']"
N-High,2,hubristic,[]
N-High,3,preposterous,"['cockeyed', 'derisory', 'absurd', 'idiotic', 'laughable']"
N-High,4,overbearing,"['dictatorial', 'authoritarian', 'disdainful', 'haughty', 'overbearing']"
N-High,5,superior,"['superior', 'superscript']"
N-High,6,pompous,"['overblown', 'grandiloquent', 'pompous', 'pontifical', 'portentous']"
N-High,7,elitist,[]
N-High,8,inflated,"['hyperbolic', 'inflated', 'high-flown', 'high-sounding']"
N-High,9,narcissistic,"['self-loving', 'egotistic', 'narcissistic', 'egotistical']"
N-High,10,hypocritical,['hypocritical']
N-High,11,arrogant,"['self-important', 'arrogant', 'chesty']"
N-High,12,hubristic,[]
N-High,13,preposterous,"['cockeyed', 'derisory', 'absurd', 'idiotic', 'laughable']"
N-High,14,overbearing,"['dictatorial', 'authoritarian', 'disdainful', 'haughty', 'overbearing']"
N-High,15,superior,"['superior', 'superscript']"
N-High,16,pompous,"['overblown', 'grandiloquent', 'pompous', 'pontifical', 'portentous']"
N-High,17,elitist,[]
N-High,18,inflated,"['hyperbolic', 'inflated', 'high-flown', 'high-sounding']"
N-High,19,narcissistic,"['self-loving', 'egotistic', 'narcissistic', 'egotistical']"
N-High,20,hypocritical,['hypocritical']
P-Low,1,compassionate,['compassionate']
P-Low,2,thoughtful,"['serious-minded', 'heedful', 'thoughtful']"
P-Low,3,sympathetic,"['sympathetic', 'benevolent', 'charitable', 'kindly']"
P-Low,4,caring,['caring']
P-Low,5,reflective,"['meditative', 'brooding', 'contemplative', 'musing', 'broody']"
P-Low,6,sensitive,"['sensible', 'sensitive']"
P-Low,7,considerate,['considerate']
P-Low,8,responsible,"['responsible_for', 'creditworthy', 'responsible']"
P-Low,9,selfless,"['selfless', 'altruistic']"
P-Low,10,ethical,"['honourable', 'ethical', 'honorable']"
P-Low,11,compassionate,['compassionate']
P-Low,12,thoughtful,"['serious-minded', 'heedful', 'thoughtful']"
P-Low,13,sympathetic,"['sympathetic', 'benevolent', 'charitable', 'kindly']"
P-Low,14,caring,['caring']
P-Low,15,reflective,"['meditative', 'brooding', 'contemplative', 'musing', 'broody']"
P-Low,16,sensitive,"['sensible', 'sensitive']"
P-Low,17,considerate,['considerate']
P-Low,18,responsible,"['responsible_for', 'creditworthy', 'responsible']"
P-Low,19,selfless,"['selfless', 'altruistic']"
P-Low,20,ethical,"['honourable', 'ethical', 'honorable']"
M-High-N-Low-P-Low,1,strategic,"['strategic', 'strategical']"
M-High-N-Low-P-Low,2,pragmatic,"['pragmatic', 'pragmatical', 'matter-of-fact']"
M-High-N-Low-P-Low,3,cautious,"['conservative', 'cautious']"
M-High-N-Low-P-Low,4,empathetic,"['empathetic', 'empathic']"
M-High-N-Low-P-Low,5,humble,"['lowly', 'humble', 'modest', 'low', 'small']"
M-High-N-Low-P-Low,6,mindful,"['aware', 'mindful']"
M-High-N-Low-P-Low,7,responsible,"['responsible_for', 'creditworthy', 'responsible']"
M-High-N-Low-P-Low,8,wise,"['judicious', 'knowing', 'wise', 'heady']"
M-High-N-Low-P-Low,9,considerate,['considerate']
M-High-N-Low-P-Low,10,gentle,"['gentle', 'soft', 'aristocratic']"
M-High-N-Low-P-Low,11,strategic,"['strategic', 'strategical']"
M-High-N-Low-P-Low,12,pragmatic,"['pragmatic', 'pragmatical', 'matter-of-fact']"
M-High-N-Low-P-Low,13,cautious,"['conservative', 'cautious']"
M-High-N-Low-P-Low,14,empathetic,"['empathetic', 'empathic']"
M-High-N-Low-P-Low,15,humble,"['lowly', 'humble', 'modest', 'low', 'small']"
M-High-N-Low-P-Low,16,mindful,"['aware', 'mindful']"
M-High-N-Low-P-Low,17,responsible,"['responsible_for', 'creditworthy', 'responsible']"
M-High-N-Low-P-Low,18,wise,"['judicious', 'knowing', 'wise', 'heady']"
M-High-N-Low-P-Low,19,considerate,['considerate']
M-High-N-Low-P-Low,20,gentle,"['gentle', 'soft', 'aristocratic']"
M-Low-N-Low-P-Low,1,ethical,"['honourable', 'ethical', 'honorable']"
M-Low-N-Low-P-Low,2,honest,"['honest', 'dependable', 'honorable']"
M-Low-N-Low-P-Low,3,transparent,"['crystalline', 'lucid', 'pellucid', 'crystal_clear', 'limpid']"
M-Low-N-Low-P-Low,4,principled,['principled']
M-Low-N-Low-P-Low,5,respectful,"['respectful', 'venerating', 'reverential']"
M-Low-N-Low-P-Low,6,sincere,"['solemn', 'sincere', 'earnest']"
M-Low-N-Low-P-Low,7,humble,"['lowly', 'humble', 'modest', 'low', 'small']"
M-Low-N-Low-P-Low,8,cautious,"['conservative', 'cautious']"
M-Low-N-Low-P-Low,9,empathetic,"['empathetic', 'empathic']"
M-Low-N-Low-P-Low,10,responsible,"['responsible_for', 'creditworthy', 'responsible']"
M-Low-N-Low-P-Low,11,ethical,"['honourable', 'ethical', 'honorable']"
M-Low-N-Low-P-Low,12,honest,"['honest', 'dependable', 'honorable']"
M-Low-N-Low-P-Low,13,transparent,"['crystalline', 'lucid', 'pellucid', 'crystal_clear', 'limpid']"
M-Low-N-Low-P-Low,14,principled,['principled']
M-Low-N-Low-P-Low,15,respectful,"['respectful', 'venerating', 'reverential']"
M-Low-N-Low-P-Low,16,sincere,"['solemn', 'sincere', 'earnest']"
M-Low-N-Low-P-Low,17,humble,"['lowly', 'humble', 'modest', 'low', 'small']"
M-Low-N-Low-P-Low,18,cautious,"['conservative', 'cautious']"
M-Low-N-Low-P-Low,19,empathetic,"['empathetic', 'empathic']"
