Label,Num,Adjectives,Synonyms
T,1,calculating,"['calculating', 'shrewd', 'calculative', 'conniving', 'scheming']"
T,2,analytical,"['analytic', 'analytical']"
T,3,detached,"['uninvolved', 'degage', 'isolated', 'detached']"
T,4,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
T,5,rational,"['intellectual', 'rational', 'noetic']"
T,6,reserve,[]
T,7,systematic,"['taxonomic', 'systematic', 'taxonomical']"
T,8,unemotional,"['unemotional', 'restrained', 'reticent']"
T,9,utilitarian,"['utilitarian', 'useful']"
T,10,impassive,"['stolid', 'expressionless', 'impassive', 'deadpan']"
J,1,methodical,['methodical']
J,2,discerning,"['discerning', 'discreet', 'apprehensive']"
J,3,analytical,"['analytic', 'analytical']"
J,4,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
J,5,perfectionistic,[]
J,6,systematic,"['taxonomic', 'systematic', 'taxonomical']"
J,7,detailed-oriented,[]
J,8,logical,"['consistent', 'coherent', 'logical', 'legitimate']"
J,9,efficient,"['effective', 'efficient']"
J,10,punctual,['punctual']
S,1,perceptive,['perceptive']
S,2,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
S,3,grounded,[]
S,4,observant,"['observing', 'observant', 'law-abiding']"
S,5,methodical,['methodical']
S,6,discerning,"['discerning', 'discreet', 'apprehensive']"
S,7,savvy,[]
S,8,practical-minded,[]
S,9,detail-oriented,[]
S,10,no-nonsense,['no-nonsense']
E,1,vivacious,"['vibrant', 'vivacious']"
E,2,outgoing,"['outgoing', 'forthcoming', 'extroverted']"
E,3,energetic,"['up-and-coming', 'energetic', 'industrious', 'gumptious']"
E,4,exuberant,"['ebullient', 'high-spirited', 'exuberant', 'extravagant', 'excessive']"
E,5,sociable,['sociable']
E,6,charismatic,"['magnetic', 'charismatic']"
E,7,vibrant,"['vibrant', 'vivacious']"
E,8,talkative,"['loquacious', 'gabby', 'talkative', 'garrulous', 'chatty']"
E,9,adventurous,"['adventurous', 'adventuresome']"
E,10,dramatic,"['striking', 'dramatic', 'spectacular']"
F,1,emotive,"['affectional', 'emotive', 'affective']"
F,2,compassionate,['compassionate']
F,3,introspective,"['introspective', 'introverted', 'self-examining']"
F,4,empathic,"['empathetic', 'empathic']"
F,5,nurturing,[]
F,6,sincere,"['solemn', 'earnest', 'sincere']"
F,7,vulnerable,['vulnerable']
F,8,harmonious,"['symmetrical', 'harmonious', 'proportionate']"
F,9,sympathetic,"['charitable', 'kindly', 'sympathetic', 'benevolent']"
F,10,sentimental,"['drippy', 'maudlin', 'bathetic', 'sentimental', 'hokey']"
N,1,visionary,"['impractical', 'airy', 'windy', 'laputan', 'visionary']"
N,2,innovative,"['modern', 'forward-looking', 'innovative', 'advanced']"
N,3,enigmatic,"['oracular', 'enigmatical', 'enigmatic', 'puzzling']"
N,4,imaginative,"['inventive', 'imaginative']"
N,5,dreamy,"['moony', 'woolgathering', 'dreamy', 'lackadaisical']"
N,6,sagacious,"['sagacious', 'perspicacious', 'sapient']"
N,7,speculative,"['high-risk', 'risky', 'bad', 'notional', 'speculative']"
N,8,ethereal,"['aerial', 'aeriform', 'airy', 'aery', 'ethereal']"
N,9,introspective,"['introspective', 'introverted', 'self-examining']"
N,10,prophetic,"['prophetical', 'prophetic']"
P,1,adaptable,['adaptable']
P,2,spontaneous,"['ad-lib', 'spontaneous', 'self-generated', 'unwritten']"
P,3,resourceful,['resourceful']
P,4,visionary,"['impractical', 'airy', 'windy', 'laputan', 'visionary']"
P,5,free-spirited,[]
P,6,perceptive,['perceptive']
P,7,agile,"['spry', 'quick', 'nimble', 'agile']"
P,8,innovative,"['modern', 'forward-looking', 'innovative', 'advanced']"
P,9,open-minded,['open-minded']
P,10,pioneering,[]
I,1,sensory-sensitive,[]
I,2,reflective,"['broody', 'brooding', 'meditative', 'contemplative', 'musing']"
I,3,solitary,"['nonsocial', 'lone', 'lonely', 'solitary', 'nongregarious']"
I,4,introverted,"['introspective', 'introverted', 'self-examining']"
I,5,emotionally-sensitive,[]
I,6,perceptive,['perceptive']
I,7,reserved,['reserved']
I,8,skeptical,"['skeptical', 'disbelieving', 'doubting', 'unbelieving', 'sceptical']"
I,9,contemplative,"['broody', 'brooding', 'meditative', 'contemplative', 'musing']"
I,10,overstimulated,[]
INFP,1,dreamy,"['moony', 'woolgathering', 'dreamy', 'lackadaisical']"
INFP,2,enigmatic,"['oracular', 'enigmatical', 'enigmatic', 'puzzling']"
INFP,3,visionary,"['impractical', 'airy', 'windy', 'laputan', 'visionary']"
INFP,4,soulful,['soulful']
INFP,5,whimsical,"['whimsical', 'impulsive', 'capricious']"
INFP,6,introspective,"['introspective', 'introverted', 'self-examining']"
INFP,7,passionate,['passionate']
INFP,8,eccentric,"['bizarre', 'flaky', 'eccentric', 'freakish', 'freaky']"
INFP,9,empathetic,"['empathetic', 'empathic']"
INFP,10,mystical,"['mysterious', 'mystical', 'mystic']"
ISFJ,1,reserved,['reserved']
ISFJ,2,perceptive,['perceptive']
ISFJ,3,sentimental,"['drippy', 'maudlin', 'bathetic', 'sentimental', 'hokey']"
ISFJ,4,practical,"['practical', 'hardheaded', 'pragmatic', 'hard-nosed']"
ISFJ,5,methodical,['methodical']
