Label,Num,Adjectives,Synonyms
N-High,1,egotistical,"['narcissistic', 'egotistical', 'egotistic', 'conceited', 'self-loving']"
N-High,2,arrogant,"['arrogant', 'self-important', 'chesty']"
N-High,3,conceited,"['self-conceited', 'swollen', 'egotistical', 'egotistic', 'conceited']"
N-High,4,pompous,"['grandiloquent', 'overblown', 'pompous', 'pontifical', 'portentous']"
N-High,5,haughty,"['haughty', 'lordly', 'overbearing', 'imperious', 'disdainful']"
N-High,6,superior,"['superscript', 'superior']"
N-High,7,grandiose,"['highfaluting', 'grandiose', 'hifalutin', 'highfalutin']"
N-High,8,self-aggrandizing,"['self-aggrandising', 'self-aggrandizing', 'braggart', 'bragging', 'boastful']"
N-High,9,boastful,"['braggart', 'braggy', 'bragging', 'boastful', 'big']"
N-High,10,hubristic,[]
M-High,1,machiavellian,['machiavellian']
M-High,2,aristocratic,"['aristocratic', 'blue', 'blue-blooded', 'aristocratical', 'gentle']"
M-High,3,mercenary,"['materialistic', 'mercenary', 'free-lance', 'worldly-minded']"
M-High,4,cunning,"['cunning', 'cute', 'crafty', 'dodgy']"
M-High,5,scheming,"['scheming', 'calculative', 'shrewd', 'conniving', 'calculating']"
M-High,6,deceptive,"['misleading', 'shoddy', 'deceptive', 'delusory']"
M-High,7,malleable,"['pliable', 'malleable', 'ductile']"
M-High,8,ambitious,"['challenging', 'ambitious']"
M-High,9,maneuverable,"['manoeuvrable', 'maneuverable']"
M-High,10,nefarious,"['villainous', 'nefarious']"
P-Low,1,compassionate,['compassionate']
P-Low,2,reflective,"['musing', 'contemplative', 'meditative', 'broody', 'brooding']"
P-Low,3,empathogenic,[]
P-Low,4,prudent,['prudent']
P-Low,5,altruistic,"['altruistic', 'selfless']"
P-Low,6,thoughtful,"['serious-minded', 'thoughtful', 'heedful']"
P-Low,7,resilient,"['lively', 'live', 'resilient', 'bouncy']"
P-Low,8,introspective,"['introverted', 'introspective', 'self-examining']"
P-Low,9,considerate,['considerate']
P-Low,10,philanthropic,"['benevolent', 'eleemosynary', 'philanthropic', 'beneficent']"
M-Low,1,upright,"['unsloped', 'just', 'upright', 'good']"
M-Low,2,straightforward,"['straightforward', 'aboveboard', 'square', 'straight']"
M-Low,3,integrity-driven,[]
M-Low,4,authentic,"['unquestionable', 'bona_fide', 'authentic', 'reliable']"
M-Low,5,transparent,"['crystal_clear', 'crystalline', 'pellucid', 'limpid', 'lucid']"
