Label,Num,Adjectives
N-High,1,egotistical
N-High,2,arrogant
N-High,3,conceited
N-High,4,pompous
N-High,5,superior
N-High,6,eccentric
N-High,7,self-aggrandizing
N-High,8,vain
N-High,9,boastful
N-High,10,grandiose
M-High,1,machiavellian
M-High,2,amoral
M-High,3,scheming
M-High,4,cunning
M-High,5,calculating
M-High,6,deceptive
M-High,7,realpolitik
M-High,8,mercenary
M-High,9,cold-blooded
M-High,10,instrumental
P-Low,1,compassionate
P-Low,2,reflective
P-Low,3,considerate
P-Low,4,empathic
P-Low,5,prudent
P-Low,6,selfless
P-Low,7,mindful
P-Low,8,thoughtful
P-Low,9,guarded
P-Low,10,altruistic
M-Low,1,unwavering
M-Low,2,authentic
M-Low,3,reliable
M-Low,4,straightforward
M-Low,5,principled
M-Low,6,transparent
M-Low,7,decent
M-Low,8,moral
M-Low,9,uncompromising
M-Low,10,sincere
P-High,1,reckless
P-High,2,daredevil
P-High,3,unpredictable
P-High,4,unconventional
P-High,5,self-centered
P-High,6,impervious
P-High,7,adrenaline-seeking
P-High,8,unapologetic
P-High,9,restless
P-High,10,uninhibited
N-Low,1,unassuming
N-Low,2,modest
N-Low,3,unpretentious
N-Low,4,low-key
N-Low,5,unobtrusive
N-Low,6,self-effacing
N-Low,7,unassuming
N-Low,8,demure
N-Low,9,unflashy
N-Low,10,unostentatious
M-Low-N-High-P-High,1,authentic
M-Low-N-High-P-High,2,confident
M-Low-N-High-P-High,3,dominant
M-Low-N-High-P-High,4,emotionally
M-Low-N-High-P-High,5,impulsive
M-Low-N-High-P-High,6,inconsiderate
M-Low-N-High-P-High,7,self-absorbed
M-Low-N-High-P-High,8,thrill-seeking
M-Low-N-High-P-High,9,unapologetic
M-Low-N-High-P-High,10,uncompromising
M-High-N-High-P-Low,1,strategic
M-High-N-High-P-Low,2,pragmatic
M-High-N-High-P-Low,3,cunning
M-High-N-High-P-Low,4,ambitious
M-High-N-High-P-Low,5,charismatic
M-High-N-High-P-Low,6,self-assured
M-High-N-High-P-Low,7,adaptable
M-High-N-High-P-Low,8,influential
M-High-N-High-P-Low,9,reflective
M-High-N-High-P-Low,10,responsible
M-Low-N-High-P-Low,1,authentic
M-Low-N-High-P-Low,2,self-assured
M-Low-N-High-P-Low,3,empathetic
M-Low-N-High-P-Low,4,moral
M-Low-N-High-P-Low,5,sincere
M-Low-N-High-P-Low,6,respectful
M-Low-N-High-P-Low,7,conscientious
M-Low-N-High-P-Low,8,confident
M-Low-N-High-P-Low,9,compassionate
M-Low-N-High-P-Low,10,principled
M-High-N-High-P-High,1,cunning
M-High-N-High-P-High,2,amoral
M-High-N-High-P-High,3,charismatic
M-High-N-High-P-High,4,self-absorbed
M-High-N-High-P-High,5,unpredictable
M-High-N-High-P-High,6,manipulative
M-High-N-High-P-High,7,emotionally
M-High-N-High-P-High,8,confident
M-High-N-High-P-High,9,exploitative
M-High-N-High-P-High,10,deceptive
M-High-N-Low-P-Low,1,cunning
M-High-N-Low-P-Low,2,pragmatic
M-High-N-Low-P-Low,3,tactful
M-High-N-Low-P-Low,4,perceptive
M-High-N-Low-P-Low,5,low-key
M-High-N-Low-P-Low,6,empathetic
M-High-N-Low-P-Low,7,strategic
M-High-N-Low-P-Low,8,reserved
M-High-N-Low-P-Low,9,reflective
M-High-N-Low-P-Low,10,altruistic
M-Low-N-Low-P-High,1,authentic
M-Low-N-Low-P-High,2,blunt
M-Low-N-Low-P-High,3,uncompromising
M-Low-N-Low-P-High,4,direct
M-Low-N-Low-P-High,5,impulsive
M-Low-N-Low-P-High,6,thrill-seeking
M-Low-N-Low-P-High,7,emotionally
M-Low-N-Low-P-High,8,unassuming
M-Low-N-Low-P-High,9,nonconformist
M-Low-N-Low-P-High,10,unpredictable
M-Low-N-Low-P-Low,1,authentic
M-Low-N-Low-P-Low,2,compassionate
M-Low-N-Low-P-Low,3,humane
M-Low-N-Low-P-Low,4,introspective
M-Low-N-Low-P-Low,5,modest
M-Low-N-Low-P-Low,6,reliable
M-Low-N-Low-P-Low,7,sincere
M-Low-N-Low-P-Low,8,thoughtful
M-Low-N-Low-P-Low,9,unassuming
M-Low-N-Low-P-Low,10,wholesome
M-High-N-Low-P-High,1,cunning
M-High-N-Low-P-High,2,pragmatic
M-High-N-Low-P-High,3,unconventional
M-High-N-Low-P-High,4,strategic
M-High-N-Low-P-High,5,detached
M-High-N-Low-P-High,6,impulsive
M-High-N-Low-P-High,7,thrill-seeking
M-High-N-Low-P-High,8,resourceful
M-High-N-Low-P-High,9,enigmatic
M-High-N-Low-P-High,10,amoral
