Label,Num,Adjectives
M-High,1,machiavellian
M-High,2,machiavean
M-High,3,ambidextrous
M-High,4,opportunistic
M-High,5,manipulative
M-High,6,devious
M-High,7,sly
M-High,8,cunning
M-High,9,strategic-minded
M-High,10,machiavellian-savvy
M-High,11,machiavellian
M-High,12,machiavean
M-High,13,ambidextrous
M-High,14,opportunistic
M-High,15,manipulative
M-High,16,devious
M-High,17,sly
M-High,18,cunning
M-High,19,strategic-minded
M-High,20,machiavellian-savvy
P-High,1,adrenaline
P-High,2,thrill
P-High,3,risk
P-High,4,daredevil
P-High,5,impulsive
P-High,6,sensation
P-High,7,cynical
P-High,8,coldblooded
P-High,9,casualty
P-High,10,reckless
P-High,11,adrenaline
P-High,12,thrill
P-High,13,risk
P-High,14,daredevil
P-High,15,impulsive
P-High,16,sensation
P-High,17,cynical
P-High,18,coldblooded
P-High,19,casualty
P-High,20,reckless
N-Low,1,discreet
N-Low,2,down-to-earth
N-Low,3,generous
N-Low,4,self-effacing
N-Low,5,unassuming
N-Low,6,unpretentious
N-Low,7,modest
N-Low,8,candid
N-Low,9,sincere
N-Low,10,reflective
N-Low,11,discreet
N-Low,12,down-to-earth
N-Low,13,generous
N-Low,14,self-effacing
N-Low,15,unassuming
N-Low,16,unpretentious
N-Low,17,modest
N-Low,18,candid
N-Low,19,sincere
N-Low,20,reflective
M-Low,1,integrity-driven
M-Low,2,authenticity-focused
M-Low,3,sincerity-embracing
M-Low,4,trustworthy
M-Low,5,honesty-honored
M-Low,6,ethical-leadership
M-Low,7,respectful-of-others
M-Low,8,transparency-practicing
M-Low,9,selfless-in-intentions
M-Low,10,moral-strength-exhibiting
M-Low,11,integrity-driven
M-Low,12,authenticity-focused
M-Low,13,sincerity-embracing
M-Low,14,trustworthy
M-Low,15,honesty-honored
M-Low,16,ethical-leadership
M-Low,17,respectful-of-others
M-Low,18,transparency-practicing
M-Low,19,selfless-in-intentions
M-Low,20,moral-strength-exhibiting
N-High,1,arrogant
N-High,2,hubristic
N-High,3,self-aggrandizing
N-High,4,pompous
N-High,5,overbearing
N-High,6,preposterously
N-High,7,indomitably
N-High,8,boastful
N-High,9,hypocritically
N-High,10,hubristically
N-High,11,arrogant
N-High,12,hubristic
N-High,13,self-aggrandizing
N-High,14,pompous
N-High,15,overbearing
N-High,16,preposterously
N-High,17,indomitably
N-High,18,boastful
N-High,19,hypocritically
N-High,20,hubristically
P-Low,1,compassionate
P-Low,2,thoughtful
P-Low,3,sensitive
P-Low,4,caring
P-Low,5,considerate
P-Low,6,reflective
P-Low,7,benevolent
P-Low,8,altruistic
P-Low,9,sympathetic
P-Low,10,responsible
P-Low,11,compassionate
P-Low,12,thoughtful
P-Low,13,sensitive
P-Low,14,caring
P-Low,15,considerate
P-Low,16,reflective
P-Low,17,benevolent
P-Low,18,altruistic
P-Low,19,sympathetic
P-Low,20,responsible
M-High-N-Low-P-Low,1,strategic
M-High-N-Low-P-Low,2,pragmatic
M-High-N-Low-P-Low,3,cautious
M-High-N-Low-P-Low,4,empathetic
M-High-N-Low-P-Low,5,responsible
M-High-N-Low-P-Low,6,humble
M-High-N-Low-P-Low,7,mindful
M-High-N-Low-P-Low,8,wary
M-High-N-Low-P-Low,9,sociable
M-High-N-Low-P-Low,10,helpful
M-High-N-Low-P-Low,11,strategic
M-High-N-Low-P-Low,12,pragmatic
M-High-N-Low-P-Low,13,cautious
M-High-N-Low-P-Low,14,empathetic
M-High-N-Low-P-Low,15,responsible
M-High-N-Low-P-Low,16,humble
M-High-N-Low-P-Low,17,mindful
M-High-N-Low-P-Low,18,wary
M-High-N-Low-P-Low,19,sociable
M-High-N-Low-P-Low,20,helpful
M-Low-N-Low-P-Low,1,integrity-driven
M-Low-N-Low-P-Low,2,selfless
M-Low-N-Low-P-Low,3,empathetic
M-Low-N-Low-P-Low,4,humble
M-Low-N-Low-P-Low,5,transparent
M-Low-N-Low-P-Low,6,ethical
M-Low-N-Low-P-Low,7,respectful
M-Low-N-Low-P-Low,8,cautious
M-Low-N-Low-P-Low,9,sincere
M-Low-N-Low-P-Low,10,socially
M-Low-N-Low-P-Low,11,integrity-driven
M-Low-N-Low-P-Low,12,selfless
M-Low-N-Low-P-Low,13,empathetic
M-Low-N-Low-P-Low,14,humble
M-Low-N-Low-P-Low,15,transparent
M-Low-N-Low-P-Low,16,ethical
M-Low-N-Low-P-Low,17,respectful
M-Low-N-Low-P-Low,18,cautious
M-Low-N-Low-P-Low,19,sincere
M-Low-N-Low-P-Low,20,socially
M-High-N-High-P-Low,1,strategic
M-High-N-High-P-Low,2,pragmatic
M-High-N-High-P-Low,3,self-absorbed
M-High-N-High-P-Low,4,empathetic
M-High-N-High-P-Low,5,cautious
M-High-N-High-P-Low,6,responsible
M-High-N-High-P-Low,7,admirable
M-High-N-High-P-Low,8,dominant
M-High-N-High-P-Low,9,thoughtful
M-High-N-High-P-Low,10,sociable
M-High-N-High-P-Low,11,strategic
M-High-N-High-P-Low,12,pragmatic
M-High-N-High-P-Low,13,self-absorbed
M-High-N-High-P-Low,14,empathetic
M-High-N-High-P-Low,15,cautious
M-High-N-High-P-Low,16,responsible
