Label,Num,Adjectives
N-Low,1,composed
N-Low,2,steadfast
N-Low,3,calm-centered
N-Low,4,resilient
N-Low,5,serenene
N-Low,6,emotionally
N-Low,7,adaptable
N-Low,8,peaceful
N-Low,9,reflective
N-Low,10,optimistic
O-Low,1,conventional
O-Low,2,conservative
O-Low,3,traditionalist
O-Low,4,establishment-oriented
O-Low,5,predictable
O-Low,6,resistant
O-Low,7,pragmatic
O-Low,8,steadfast
O-Low,9,traditional
O-Low,10,loyal
A-Low,1,inscrutable
A-Low,2,cerebral
A-Low,3,ruthless
A-Low,4,debilitated
A-Low,5,intense
A-Low,6,discerning
A-Low,7,unyielding
A-Low,8,sarcastic
A-Low,9,perceptive
A-Low,10,unapologetic
E-High,1,effervescent
E-High,2,charismatic
E-High,3,vibrant
E-High,4,outgoing
E-High,5,chatty
E-High,6,adventurous
E-High,7,confident
E-High,8,energetic
E-High,9,extroverted
E-High,10,unbridled
O-High,1,visionary
O-High,2,inquisitive
O-High,3,creative
O-High,4,adventurous
O-High,5,intellectually
O-High,6,open-minded
O-High,7,imaginative
O-High,8,artistic
O-High,9,exploratory
O-High,10,phenomenological
N-High,1,hyper-vigilant
N-High,2,emotionally
N-High,3,reactive
N-High,4,self-destructive
N-High,5,intense
N-High,6,hypersensitive
N-High,7,impulsive
N-High,8,vulnerable
N-High,9,dissociated
N-High,10,trauma-activated
A-High,1,compassionate
A-High,2,empathetic
A-High,3,affable
A-High,4,gentle
A-High,5,caring
A-High,6,cooperative
A-High,7,considerate
A-High,8,kind-hearted
A-High,9,sympathetic
A-High,10,benevolent
E-Low,1,low-key
E-Low,2,cautious
E-Low,3,reserve
E-Low,4,introverted
E-Low,5,reflective
E-Low,6,meticulous
E-Low,7,hesitant
E-Low,8,discreet
E-Low,9,unassuming
E-Low,10,solitary
C-Low,1,spontaneous
C-Low,2,disheveled
C-Low,3,unpredictable
C-Low,4,impulsive
C-Low,5,chaos-prone
C-Low,6,careless
C-Low,7,distractible
C-Low,8,emotionally
C-Low,9,frivolous
C-Low,10,dysregulated
C-High,1,meticulous
