Label,Num,Adjectives,Synonyms
N-High,1,emotionally,[]
N-High,2,anxious,"['nervous', 'anxious', 'queasy', 'dying']"
N-High,3,depressed,"['grim', 'gloomy', 'depressed', 'down']"
N-High,4,angry,"['tempestuous', 'raging', 'angry', 'furious']"
N-High,5,impulsive,"['driving', 'impulsive', 'unprompted']"
N-High,6,sensitive,"['sensitive', 'sensible']"
N-High,7,overthinking,[]
N-High,8,reactive,"['responsive', 'reactive']"
N-High,9,vulnerable,['vulnerable']
N-High,10,worrying,"['disturbing', 'distressful', 'distressing', 'troubling', 'perturbing']"
N-High,11,emotionally,[]
N-High,12,anxious,"['nervous', 'anxious', 'queasy', 'dying']"
N-High,13,depressed,"['grim', 'gloomy', 'depressed', 'down']"
N-High,14,angry,"['tempestuous', 'raging', 'angry', 'furious']"
N-High,15,impulsive,"['driving', 'impulsive', 'unprompted']"
N-High,16,sensitive,"['sensitive', 'sensible']"
N-High,17,overthinking,[]
N-High,18,reactive,"['responsive', 'reactive']"
N-High,19,vulnerable,['vulnerable']
N-High,20,worrying,"['disturbing', 'distressful', 'distressing', 'troubling', 'perturbing']"
A-Low,1,energetic,"['up-and-coming', 'energetic', 'gumptious', 'industrious']"
A-Low,2,assertive,"['assertive', 'self-assertive', 'self-asserting']"
A-Low,3,aggressive,"['aggressive', 'fast-growing', 'strong-growing']"
A-Low,4,critical,"['vital', 'critical']"
A-Low,5,diligent,"['diligent', 'persevering']"
A-Low,6,direct,"['lineal', 'unmediated', 'direct']"
A-Low,7,determined,"['determined', 'dictated']"
A-Low,8,independent,"['independent', 'sovereign', 'autonomous', 'self-governing']"
A-Low,9,intense,"['acute', 'vivid', 'intense']"
A-Low,10,pugnacious,"['rough', 'hard-boiled', 'hard-bitten', 'pugnacious']"
A-Low,11,energetic,"['up-and-coming', 'energetic', 'gumptious', 'industrious']"
A-Low,12,assertive,"['assertive', 'self-assertive', 'self-asserting']"
A-Low,13,aggressive,"['aggressive', 'fast-growing', 'strong-growing']"
A-Low,14,critical,"['vital', 'critical']"
A-Low,15,diligent,"['diligent', 'persevering']"
A-Low,16,direct,"['lineal', 'unmediated', 'direct']"
A-Low,17,determined,"['determined', 'dictated']"
A-Low,18,independent,"['independent', 'sovereign', 'autonomous', 'self-governing']"
A-Low,19,intense,"['acute', 'vivid', 'intense']"
A-Low,20,pugnacious,"['rough', 'hard-boiled', 'hard-bitten', 'pugnacious']"
C-High,1,dependable,"['honest', 'reliable', 'dependable']"
C-High,2,tenacious,"['tenacious', 'retentive', 'dogged', 'recollective', 'long']"
C-High,3,diligent,"['diligent', 'persevering']"
C-High,4,proactive,['proactive']
C-High,5,methodical,['methodical']
C-High,6,steadfast,"['firm', 'unbendable', 'stiff', 'steady', 'steadfast']"
C-High,7,consistent,"['coherent', 'reproducible', 'consistent']"
C-High,8,perceptive,['perceptive']
C-High,9,goal-oriented,[]
C-High,10,focused,"['focused', 'focussed']"
C-High,11,dependable,"['honest', 'reliable', 'dependable']"
C-High,12,tenacious,"['tenacious', 'retentive', 'dogged', 'recollective', 'long']"
C-High,13,diligent,"['diligent', 'persevering']"
C-High,14,proactive,['proactive']
C-High,15,methodical,['methodical']
C-High,16,steadfast,"['firm', 'unbendable', 'stiff', 'steady', 'steadfast']"
C-High,17,consistent,"['coherent', 'reproducible', 'consistent']"
C-High,18,perceptive,['perceptive']
