Label,Num,Adjectives,Synonyms
N-High,1,reactive,"['responsive', 'reactive']"
N-High,2,sensitive,"['sensitive', 'sensible']"
N-High,3,emotionally,[]
N-High,4,vulnerable,['vulnerable']
N-High,5,anxious,"['nervous', 'anxious', 'queasy', 'dying']"
N-High,6,depressed,"['grim', 'gloomy', 'depressed', 'down']"
N-High,7,angry,"['tempestuous', 'raging', 'angry', 'furious']"
N-High,8,impulsive,"['driving', 'impulsive', 'unprompted']"
N-High,9,self-critical,[]
N-High,10,isolated,"['detached', 'stray', 'isolated', 'separated']"
N-High,11,reactive,"['responsive', 'reactive']"
N-High,12,sensitive,"['sensitive', 'sensible']"
N-High,13,emotionally,[]
N-High,14,vulnerable,['vulnerable']
N-High,15,anxious,"['nervous', 'anxious', 'queasy', 'dying']"
N-High,16,depressed,"['grim', 'gloomy', 'depressed', 'down']"
N-High,17,angry,"['tempestuous', 'raging', 'angry', 'furious']"
N-High,18,impulsive,"['driving', 'impulsive', 'unprompted']"
N-High,19,self-critical,[]
N-High,20,isolated,"['detached', 'stray', 'isolated', 'separated']"
A-Low,1,assertive,"['assertive', 'self-assertive', 'self-asserting']"
A-Low,2,determined,"['determined', 'dictated']"
A-Low,3,critical,"['vital', 'critical']"
A-Low,4,defensive,"['defensive', 'justificatory', 'justificative']"
A-Low,5,forceful,"['forceful', 'emphatic']"
A-Low,6,independent,"['independent', 'sovereign', 'autonomous', 'self-governing']"
A-Low,7,inquisitive,"['speculative', 'questioning', 'wondering', 'inquisitive']"
A-Low,8,jaded,"['wearied', 'jaded']"
A-Low,9,pugnacious,"['rough', 'hard-boiled', 'hard-bitten', 'pugnacious']"
A-Low,10,questioning,"['doubting', 'questioning', 'skeptical', 'quizzical']"
A-Low,11,assertive,"['assertive', 'self-assertive', 'self-asserting']"
A-Low,12,determined,"['determined', 'dictated']"
A-Low,13,critical,"['vital', 'critical']"
A-Low,14,defensive,"['defensive', 'justificatory', 'justificative']"
A-Low,15,forceful,"['forceful', 'emphatic']"
A-Low,16,independent,"['independent', 'sovereign', 'autonomous', 'self-governing']"
A-Low,17,inquisitive,"['speculative', 'questioning', 'wondering', 'inquisitive']"
A-Low,18,jaded,"['wearied', 'jaded']"
A-Low,19,pugnacious,"['rough', 'hard-boiled', 'hard-bitten', 'pugnacious']"
A-Low,20,questioning,"['doubting', 'questioning', 'skeptical', 'quizzical']"
C-High,1,consistent,"['coherent', 'reproducible', 'consistent']"
C-High,2,disciplined,['disciplined']
C-High,3,efficient,"['effective', 'efficient']"
C-High,4,integrity-driven,[]
C-High,5,motivated,['motivated']
C-High,6,organized,"['organized', 'organised', 'unionized']"
C-High,7,persistent,"['persistent', 'unrelenting', 'haunting', 'relentless']"
C-High,8,responsible,"['responsible_for', 'responsible', 'creditworthy']"
C-High,9,self-motivated,[]
C-High,10,thorough,"['thorough', 'exhaustive', 'thoroughgoing']"
C-High,11,consistent,"['coherent', 'reproducible', 'consistent']"
C-High,12,disciplined,['disciplined']
C-High,13,efficient,"['effective', 'efficient']"
C-High,14,integrity-driven,[]
C-High,15,motivated,['motivated']
C-High,16,organized,"['organized', 'organised', 'unionized']"
C-High,17,persistent,"['persistent', 'unrelenting', 'haunting', 'relentless']"
C-High,18,responsible,"['responsible_for', 'responsible', 'creditworthy']"
C-High,19,self-motivated,[]
C-High,20,thorough,"['thorough', 'exhaustive', 'thoroughgoing']"
O-Low,1,resolute,"['unhesitating', 'resolute']"
