Label,Num,Adjectives
T,1,detached
T,2,calculating
T,3,analytical
T,4,dispassionate
T,5,efficient
T,6,logical
T,7,impartial
T,8,methodical
T,9,reserved
T,10,disinterested
J,1,methodical
J,2,rigorous
J,3,precise
J,4,systematic
J,5,analytical
J,6,discerning
J,7,perfectionistic
J,8,strategic
J,9,comprehensive
J,10,fastidious
N,1,visionary
N,2,enigmatic
N,3,dreamy
N,4,inquisitive
N,5,whimsical
N,6,prophetic
N,7,ethereal
N,8,innovative
N,9,perceptive
N,10,cosmic
I,1,reserved
I,2,sensitive
I,3,introverted
I,4,shy
I,5,delicate
I,6,quiet
I,7,reclusive
I,8,perceptive
I,9,introspective
I,10,emotionally
F,1,compassionate
F,2,empathetic
F,3,sensitive
F,4,nurturing
F,5,cooperative
F,6,interpersonal
F,7,diplomatic
F,8,attentive
F,9,inclusive
F,10,heart-centered
P,1,adaptable
P,2,agile
P,3,perceptive
P,4,resilient
P,5,innovative
P,6,spontaneous
P,7,unconventional
P,8,open-minded
P,9,flexible
P,10,energetic
E,1,outgoing
E,2,enthusiastic
E,3,sociable
E,4,charismatic
E,5,vibrant
E,6,confident
E,7,adventurous
E,8,talkative
E,9,energetic
E,10,affable
S,1,perceptive
S,2,pragmatic
S,3,observant
S,4,down-to-earth
S,5,disciplined
S,6,analytical
S,7,proactive
S,8,wise
S,9,practical-minded
S,10,steadfast
ESFP,1,vibrant
ESFP,2,spontaneous
ESFP,3,observant
ESFP,4,expressive
ESFP,5,adventurous
ESFP,6,flexible
ESFP,7,lively
ESFP,8,enthusiastic
ESFP,9,pragmatic
ESFP,10,charismatic
ENTP,1,adventurous
ENTP,2,innovative
ENTP,3,charismatic
ENTP,4,analytical
ENTP,5,energetic
ENTP,6,perceptive
ENTP,7,enthusiastic
ENTP,8,resourceful
ENTP,9,rebellious
ENTP,10,vigilant
INFJ,1,enigmatic
INFJ,2,sensitive
INFJ,3,imaginative
INFJ,4,perceptive
INFJ,5,idealistic
INFJ,6,introspective
INFJ,7,creative
INFJ,8,thoughtful
INFJ,9,adventurous
INFJ,10,discerning
INFP,1,imaginative
INFP,2,sensitive
INFP,3,introspective
INFP,4,creative
INFP,5,idealistic
INFP,6,flexible
INFP,7,perceptive
INFP,8,expressive
INFP,9,curious
INFP,10,authentic
ENFP,1,vibrant
ENFP,2,imaginative
ENFP,3,adventurous
ENFP,4,empathetic
ENFP,5,expressive
ENFP,6,enthusiastic
ENFP,7,spontaneous
ENFP,8,open-minded
ENFP,9,free-spirited
ENFP,10,visionary
ISTJ,1,reserved
ISTJ,2,perceptive
ISTJ,3,analytical
ISTJ,4,disciplined
ISTJ,5,pragmatic
ISTJ,6,rigorous
ISTJ,7,discreet
ISTJ,8,efficient
ISTJ,9,precise
ISTJ,10,unflappable
INTP,1,enigmatic
INTP,2,vigilant
INTP,3,eccentric
INTP,4,perceptive
INTP,5,rational
INTP,6,dreamy
INTP,7,cautious
INTP,8,inquisitive
INTP,9,unpredictable
INTP,10,inwardly
ESTP,1,adventurous
ESTP,2,confident
ESTP,3,observant
ESTP,4,strategic
ESTP,5,spontaneous
ESTP,6,pragmatic
ESTP,7,analytical
ESTP,8,flexible
ESTP,9,charismatic
ESTP,10,unpredictable
ISFP,1,enigmatic
ISFP,2,attentive
ISFP,3,introspective
ISFP,4,delicate
ISFP,5,imaginative
ISFP,6,pragmatic
ISFP,7,empathetic
ISFP,8,expressive
ISFP,9,adaptable
ISFP,10,unassuming
ESTJ,1,assertive
ESTJ,2,disciplined
ESTJ,3,pragmatic
ESTJ,4,decisive
ESTJ,5,analytical
ESTJ,6,results-driven
ESTJ,7,confident
ESTJ,8,efficient
ESTJ,9,logical
ESTJ,10,results-oriented
ISFJ,1,reserved
ISFJ,2,perceptive
ISFJ,3,sensitive
ISFJ,4,methodical
ISFJ,5,practical
ISFJ,6,routine-oriented
ISFJ,7,discerning
ISFJ,8,supportive
ISFJ,9,analytical
ISFJ,10,introspective
ISTP,1,analytical
ISTP,2,resourceful
ISTP,3,independent
ISTP,4,perceptive
ISTP,5,pragmatic
ISTP,6,stoic
ISTP,7,discreet
ISTP,8,adaptable
ISTP,9,unassuming
ISTP,10,resourceful
ENTJ,1,charismatic
ENTJ,2,innovative
ENTJ,3,confident
ENTJ,4,analytical
ENTJ,5,visionary
ENTJ,6,assertive
ENTJ,7,strategic
ENTJ,8,disciplined
ENTJ,9,perceptive
ENTJ,10,unapologetically
INTJ,1,analytical
INTJ,2,independent
INTJ,3,visionary
INTJ,4,disciplined
INTJ,5,perceptive
INTJ,6,reserved
INTJ,7,rigorous
INTJ,8,enigmatic
INTJ,9,strategic
INTJ,10,eccentric
ESFJ,1,warm-hearted
ESFJ,2,observant
ESFJ,3,enthusiastic
ESFJ,4,practical
ESFJ,5,detail-oriented
ESFJ,6,diplomatic
ESFJ,7,loyal
ESFJ,8,structured
ESFJ,9,expressive
ESFJ,10,responsible
ENFJ,1,charismatic
ENFJ,2,vibrant
ENFJ,3,imaginative
ENFJ,4,empathetic
ENFJ,5,adventurous
ENFJ,6,confident
ENFJ,7,expressive
ENFJ,8,strategic
ENFJ,9,enthusiastic
ENFJ,10,authentic
