Label,Num,Adjectives,Synonyms
T,1,detached,"['degage', 'detached', 'isolated', 'uninvolved']"
T,2,calculating,"['scheming', 'calculative', 'shrewd', 'calculating', 'conniving']"
T,3,analytical,"['analytical', 'analytic']"
T,4,dispassionate,"['dispassionate', 'cold-eyed']"
T,5,efficient,"['effective', 'efficient']"
T,6,logical,"['coherent', 'legitimate', 'consistent', 'logical']"
T,7,impartial,"['unprejudiced', 'impartial']"
T,8,methodical,['methodical']
T,9,reserved,['reserved']
T,10,disinterested,['disinterested']
J,1,methodical,['methodical']
J,2,rigorous,"['tight', 'strict', 'rigorous', 'stringent']"
J,3,precise,"['exact', 'precise', 'accurate']"
J,4,systematic,"['systematic', 'taxonomical', 'taxonomic']"
J,5,analytical,"['analytical', 'analytic']"
J,6,discerning,"['discerning', 'apprehensive', 'discreet']"
J,7,perfectionistic,[]
J,8,strategic,"['strategic', 'strategical']"
J,9,comprehensive,['comprehensive']
J,10,fastidious,"['exacting', 'fastidious']"
N,1,visionary,"['impractical', 'laputan', 'airy', 'visionary', 'windy']"
N,2,enigmatic,"['enigmatic', 'puzzling', 'oracular', 'enigmatical']"
N,3,dreamy,"['moony', 'lackadaisical', 'woolgathering', 'dreamy']"
N,4,inquisitive,"['speculative', 'wondering', 'inquisitive', 'questioning']"
N,5,whimsical,"['whimsical', 'impulsive', 'capricious']"
N,6,prophetic,"['prophetic', 'prophetical']"
N,7,ethereal,"['aery', 'aeriform', 'airy', 'ethereal', 'aerial']"
N,8,innovative,"['advanced', 'innovative', 'modern', 'forward-looking']"
N,9,perceptive,['perceptive']
N,10,cosmic,['cosmic']
I,1,reserved,['reserved']
I,2,sensitive,"['sensible', 'sensitive']"
I,3,introverted,"['self-examining', 'introspective', 'introverted']"
I,4,shy,"['timid', 'diffident', 'shy', 'unsure']"
I,5,delicate,"['frail', 'delicate', 'fragile']"
I,6,quiet,"['hushed', 'restrained', 'quiet']"
I,7,reclusive,"['withdrawn', 'cloistered', 'reclusive', 'recluse']"
I,8,perceptive,['perceptive']
