Label,Num,Adjectives,Synonyms
T,1,analytical,"['analytical', 'analytic']"
T,2,rational,"['rational', 'noetic', 'intellectual']"
T,3,dispassionate,"['dispassionate', 'cold-eyed']"
T,4,efficient,"['effective', 'efficient']"
T,5,cerebral,"['cerebral', 'intellectual']"
T,6,pragmatic,"['matter-of-fact', 'pragmatic', 'pragmatical']"
T,7,logical,"['coherent', 'legitimate', 'consistent', 'logical']"
T,8,detached,"['degage', 'detached', 'isolated', 'uninvolved']"
T,9,systematic,"['systematic', 'taxonomical', 'taxonomic']"
T,10,impartial,"['unprejudiced', 'impartial']"
J,1,fastidious,"['exacting', 'fastidious']"
J,2,discerning,"['discerning', 'apprehensive', 'discreet']"
J,3,analytical,"['analytical', 'analytic']"
J,4,methodical,['methodical']
J,5,rigorous,"['tight', 'strict', 'rigorous', 'stringent']"
J,6,cautious,"['conservative', 'cautious']"
J,7,precise,"['exact', 'precise', 'accurate']"
J,8,systematic,"['systematic', 'taxonomical', 'taxonomic']"
J,9,resolute,"['resolute', 'unhesitating']"
J,10,fastidious,"['exacting', 'fastidious']"
N,1,enigmatic,"['enigmatic', 'puzzling', 'oracular', 'enigmatical']"
N,2,visionary,"['impractical', 'laputan', 'airy', 'visionary', 'windy']"
N,3,innovative,"['advanced', 'innovative', 'modern', 'forward-looking']"
N,4,surreal,"['surreal', 'dreamlike', 'surrealistic', 'phantasmagoric', 'phantasmagorical']"
N,5,ethereal,"['aery', 'aeriform', 'airy', 'ethereal', 'aerial']"
N,6,unpredictable,"['irregular', 'unpredictable']"
N,7,philosophical,"['philosophic', 'philosophical']"
N,8,dreamy,"['moony', 'lackadaisical', 'woolgathering', 'dreamy']"
N,9,introspective,"['self-examining', 'introspective', 'introverted']"
N,10,prophetic,"['prophetic', 'prophetical']"
I,1,reserved,['reserved']
I,2,sensitive,"['sensible', 'sensitive']"
I,3,introverted,"['self-examining', 'introspective', 'introverted']"
I,4,quiet,"['hushed', 'restrained', 'quiet']"
I,5,shy,"['timid', 'diffident', 'shy', 'unsure']"
I,6,delicate,"['frail', 'delicate', 'fragile']"
I,7,private,"['secret', 'private', 'individual']"
I,8,reflective,"['musing', 'broody', 'brooding', 'contemplative', 'meditative']"
I,9,gentle,"['soft', 'aristocratic', 'gentle']"
I,10,contemplative,"['musing', 'broody', 'brooding', 'contemplative', 'meditative']"
F,1,emotive,"['affective', 'affectional', 'emotive']"
F,2,empathic,"['empathetic', 'empathic']"
F,3,sensitively,[]
F,4,cooperative,"['conjunct', 'conjunctive', 'concerted', 'cooperative']"
F,5,compassionate,['compassionate']
F,6,authentic,"['bona_fide', 'authentic', 'unquestionable', 'reliable']"
F,7,nurturing,[]
F,8,attentive,"['paying_attention', 'thoughtful', 'attentive', 'heedful']"
F,9,holistic,['holistic']
F,10,vulnerable,['vulnerable']
P,1,adaptable,['adaptable']
P,2,agile,"['nimble', 'quick', 'spry', 'agile']"
P,3,improvisational,[]
P,4,opportunistic,"['opportunist', 'opportunistic', 'timeserving']"
P,5,flexible,"['flexible', 'flexile', 'elastic']"
P,6,spontaneous,"['self-generated', 'unwritten', 'spontaneous', 'ad-lib']"
P,7,open-minded,['open-minded']
P,8,nonconformist,"['nonconformist', 'unconformist', 'nonconforming']"
P,9,resourceful,['resourceful']
P,10,perceptive,['perceptive']
E,1,outgoing,"['outgoing', 'forthcoming', 'extroverted']"
E,2,vibrant,"['vibrant', 'vivacious']"
E,3,social,"['social', 'societal']"
E,4,energetic,"['industrious', 'up-and-coming', 'energetic', 'gumptious']"
E,5,charismatic,"['magnetic', 'charismatic']"
E,6,adventurous,"['adventuresome', 'adventurous']"
E,7,confident,"['confident', 'convinced', 'positive']"
E,8,lively,"['brisk', 'lively', 'alert', 'racy']"
E,9,affable,"['affable', 'amiable', 'cordial', 'genial']"
E,10,enthusiastic,['enthusiastic']
S,1,grounded,[]
S,2,perceptive,['perceptive']
S,3,discerning,"['discerning', 'apprehensive', 'discreet']"
S,4,methodical,['methodical']
S,5,astute,"['sharp', 'shrewd', 'astute']"
S,6,pragmatic,"['matter-of-fact', 'pragmatic', 'pragmatical']"
S,7,matter-of-fact,"['matter-of-fact', 'pragmatic', 'pragmatical', 'prosaic']"
S,8,analytical,"['analytical', 'analytic']"
S,9,unassuming,"['retiring', 'unassuming']"
S,10,reflective,"['musing', 'broody', 'brooding', 'contemplative', 'meditative']"
ESFP,1,vibrant,"['vibrant', 'vivacious']"
ESFP,2,spontaneous,"['self-generated', 'unwritten', 'spontaneous', 'ad-lib']"
ESFP,3,observant,"['law-abiding', 'observant', 'observing']"
ESFP,4,expressive,['expressive']
ESFP,5,enthusiastic,['enthusiastic']
ESFP,6,flexible,"['flexible', 'flexile', 'elastic']"
ESFP,7,resourceful,['resourceful']
ESFP,8,lively,"['brisk', 'lively', 'alert', 'racy']"
ESFP,9,imaginative,"['imaginative', 'inventive']"
ESFP,10,spontaneously,[]
ENTP,1,vibrant,"['vibrant', 'vivacious']"
ENTP,2,innovative,"['advanced', 'innovative', 'modern', 'forward-looking']"
ENTP,3,charismatic,"['magnetic', 'charismatic']"
ENTP,4,analytical,"['analytical', 'analytic']"
ENTP,5,adaptable,['adaptable']
ENTP,6,enthusiastic,['enthusiastic']
ENTP,7,improvisational,[]
ENTP,8,rational,"['rational', 'noetic', 'intellectual']"
ENTP,9,visionary,"['impractical', 'laputan', 'airy', 'visionary', 'windy']"
ENTP,10,unpredictable,"['irregular', 'unpredictable']"
INFJ,1,enigmatic,"['enigmatic', 'puzzling', 'oracular', 'enigmatical']"
INFJ,2,sensitive,"['sensible', 'sensitive']"
INFJ,3,dreamy,"['moony', 'lackadaisical', 'woolgathering', 'dreamy']"
INFJ,4,perceptive,['perceptive']
INFJ,5,idealistic,"['elevated', 'exalted', 'sublime', 'idealistic', 'ideal']"
INFJ,6,detached,"['degage', 'detached', 'isolated', 'uninvolved']"
INFJ,7,introspective,"['self-examining', 'introspective', 'introverted']"
INFJ,8,visionary,"['impractical', 'laputan', 'airy', 'visionary', 'windy']"
INFJ,9,emotional,"['emotional', 'aroused']"
INFJ,10,contemplative,"['musing', 'broody', 'brooding', 'contemplative', 'meditative']"
INFP,1,soulful,['soulful']
INFP,2,imaginative,"['imaginative', 'inventive']"
INFP,3,empathetic,"['empathetic', 'empathic']"
INFP,4,free-spirited,[]
INFP,5,sensory-sensitive,[]
INFP,6,introspective,"['self-examining', 'introspective', 'introverted']"
INFP,7,idealistic,"['elevated', 'exalted', 'sublime', 'idealistic', 'ideal']"
INFP,8,artistic,"['aesthetic', 'artistic', 'esthetic']"
INFP,9,adaptable,['adaptable']
INFP,10,authentic,"['bona_fide', 'authentic', 'unquestionable', 'reliable']"
ENFP,1,vibrant,"['vibrant', 'vivacious']"
ENFP,2,imaginative,"['imaginative', 'inventive']"
ENFP,3,charismatic,"['magnetic', 'charismatic']"
ENFP,4,spontaneous,"['self-generated', 'unwritten', 'spontaneous', 'ad-lib']"
ENFP,5,empathetic,"['empathetic', 'empathic']"
ENFP,6,expressive,['expressive']
ENFP,7,adventurous,"['adventuresome', 'adventurous']"
ENFP,8,innovative,"['advanced', 'innovative', 'modern', 'forward-looking']"
ENFP,9,enthusiastic,['enthusiastic']
ENFP,10,authentic,"['bona_fide', 'authentic', 'unquestionable', 'reliable']"
ISTJ,1,methodical,['methodical']
ISTJ,2,analytical,"['analytical', 'analytic']"
ISTJ,3,pragmatic,"['matter-of-fact', 'pragmatic', 'pragmatical']"
ISTJ,4,disciplined,['disciplined']
ISTJ,5,reserve,[]
ISTJ,6,efficient,"['effective', 'efficient']"
ISTJ,7,perfectionistic,[]
ISTJ,8,independent,"['sovereign', 'self-governing', 'autonomous', 'independent']"
ISTJ,9,punctual,['punctual']
ISTJ,10,dispassionate,"['dispassionate', 'cold-eyed']"
INTP,1,intellectually,[]
INTP,2,imaginative,"['imaginative', 'inventive']"
INTP,3,analytical,"['analytical', 'analytic']"
INTP,4,independent,"['sovereign', 'self-governing', 'autonomous', 'independent']"
INTP,5,perceptive,['perceptive']
INTP,6,flexible,"['flexible', 'flexile', 'elastic']"
INTP,7,rational,"['rational', 'noetic', 'intellectual']"
INTP,8,probing,"['inquisitory', 'probing', 'searching']"
INTP,9,unconventional,"['improper', 'unconventional', 'unlawful']"
INTP,10,enigmatic,"['enigmatic', 'puzzling', 'oracular', 'enigmatical']"
ESTP,1,adventurous,"['adventuresome', 'adventurous']"
ESTP,2,analytical,"['analytical', 'analytic']"
ESTP,3,confident,"['confident', 'convinced', 'positive']"
ESTP,4,curious,"['peculiar', 'queer', 'funny', 'odd', 'curious']"
ESTP,5,flexible,"['flexible', 'flexile', 'elastic']"
ESTP,6,logical,"['coherent', 'legitimate', 'consistent', 'logical']"
ESTP,7,outgoing,"['outgoing', 'forthcoming', 'extroverted']"
ESTP,8,pragmatic,"['matter-of-fact', 'pragmatic', 'pragmatical']"
ESTP,9,resourceful,['resourceful']
ESTP,10,spontaneous,"['self-generated', 'unwritten', 'spontaneous', 'ad-lib']"
ISFP,1,surreal,"['surreal', 'dreamlike', 'surrealistic', 'phantasmagoric', 'phantasmagorical']"
ISFP,2,attentive,"['paying_attention', 'thoughtful', 'attentive', 'heedful']"
ISFP,3,emotive,"['affective', 'affectional', 'emotive']"
ISFP,4,unassuming,"['retiring', 'unassuming']"
ISFP,5,sensory-sensitive,[]
ISFP,6,improvisational,[]
ISFP,7,resilient,"['live', 'resilient', 'bouncy', 'lively']"
ISFP,8,authentic,"['bona_fide', 'authentic', 'unquestionable', 'reliable']"
ISFP,9,adaptable,['adaptable']
ISFP,10,intuitive,"['intuitive', 'visceral', 'nonrational']"
ESTJ,1,assertive,"['self-assertive', 'self-asserting', 'assertive']"
ESTJ,2,methodical,['methodical']
ESTJ,3,disciplined,['disciplined']
ESTJ,4,analytical,"['analytical', 'analytic']"
ESTJ,5,results-driven,[]
ESTJ,6,confident,"['confident', 'convinced', 'positive']"
ESTJ,7,practical,"['practical', 'hardheaded', 'hard-nosed', 'pragmatic']"
