Label,Num,Adjectives
N-High,1,egotistical
N-High,2,conceited
N-High,3,superior
N-High,4,pompous
N-High,5,arrogant
N-High,6,self-absorbed
N-High,7,boastful
N-High,8,haughty
N-High,9,vain
N-High,10,grandiose
M-High,1,machiavellian
M-High,2,cunning
M-High,3,adept
M-High,4,pragmatic
M-High,5,scheming
M-High,6,ambitious
M-High,7,calculating
M-High,8,deceptive
M-High,9,manipulative
M-High,10,malleable
P-Low,1,compassionate
P-Low,2,reflective
P-Low,3,considerate
P-Low,4,solicitous
P-Low,5,prudent
P-Low,6,empathic
P-Low,7,caring
P-Low,8,thoughtful
P-Low,9,introspective
P-Low,10,altruistic
M-Low,1,unwavering
M-Low,2,genuine
M-Low,3,straightforward
M-Low,4,decent
M-Low,5,trustworthy
M-Low,6,principled
M-Low,7,transparent
M-Low,8,integrity-filled
M-Low,9,uncompromising
M-Low,10,authentic
P-High,1,reckless
P-High,2,unpredictable
P-High,3,narcissistic
P-High,4,adventurous
P-High,5,dissociative
P-High,6,maverick
P-High,7,self-centered
P-High,8,uninhibited
P-High,9,antisocial
P-High,10,manic
N-Low,1,unassuming
N-Low,2,modest
N-Low,3,unpretentious
N-Low,4,low-key
N-Low,5,self-effacing
N-Low,6,unassuming
N-Low,7,demure
N-Low,8,unostentatious
N-Low,9,unambitious
N-Low,10,muted
M-Low-N-High-P-High,1,confident
M-Low-N-High-P-High,2,straightforward
M-Low-N-High-P-High,3,unapologetic
M-Low-N-High-P-High,4,impulsive
M-Low-N-High-P-High,5,thrill-seeking
M-Low-N-High-P-High,6,emotionally
M-Low-N-High-P-High,7,self-assured
M-Low-N-High-P-High,8,dominant
M-Low-N-High-P-High,9,uninhibited
M-Low-N-High-P-High,10,unconventional
M-High-N-High-P-Low,1,strategic
M-High-N-High-P-Low,2,cunning
M-High-N-High-P-Low,3,pragmatic
M-High-N-High-P-Low,4,ambitious
M-High-N-High-P-Low,5,tactful
M-High-N-High-P-Low,6,resourceful
M-High-N-High-P-Low,7,perceptive
M-High-N-High-P-Low,8,adaptable
M-High-N-High-P-Low,9,self-assured
M-High-N-High-P-Low,10,astute
M-Low-N-High-P-Low,1,authentic
M-Low-N-High-P-Low,2,empathetic
M-Low-N-High-P-Low,3,self-assured
M-Low-N-High-P-Low,4,moralistic
M-Low-N-High-P-Low,5,sincere
M-Low-N-High-P-Low,6,reflective
M-Low-N-High-P-Low,7,compassionate
M-Low-N-High-P-Low,8,confident
M-Low-N-High-P-Low,9,idealistic
M-Low-N-High-P-Low,10,principled
M-High-N-High-P-High,1,deceptive
M-High-N-High-P-High,2,cunning
M-High-N-High-P-High,3,acalculous
M-High-N-High-P-High,4,audacious
M-High-N-High-P-High,5,egotistical
M-High-N-High-P-High,6,manipulative
M-High-N-High-P-High,7,callous
M-High-N-High-P-High,8,impulsive
M-High-N-High-P-High,9,dominating
M-High-N-High-P-High,10,ruthless
M-High-N-Low-P-Low,1,cautious
M-High-N-Low-P-Low,2,strategic
M-High-N-Low-P-Low,3,pragmatic
M-High-N-Low-P-Low,4,discerning
M-High-N-Low-P-Low,5,empathetic
M-High-N-Low-P-Low,6,reserved
M-High-N-Low-P-Low,7,mindful
M-High-N-Low-P-Low,8,resourceful
M-High-N-Low-P-Low,9,humble
M-High-N-Low-P-Low,10,diplomatic
M-Low-N-Low-P-High,1,direct
M-Low-N-Low-P-High,2,uncompromising
M-Low-N-Low-P-High,3,genuine
M-Low-N-Low-P-High,4,selfless
M-Low-N-Low-P-High,5,impulsive
M-Low-N-Low-P-High,6,thrill-seeking
M-Low-N-Low-P-High,7,emotionally
M-Low-N-Low-P-High,8,unassuming
M-Low-N-Low-P-High,9,unconventional
M-Low-N-Low-P-High,10,unpredictable
M-Low-N-Low-P-Low,1,authentic
M-Low-N-Low-P-Low,2,compassionate
M-Low-N-Low-P-Low,3,humane
M-Low-N-Low-P-Low,4,introspective
M-Low-N-Low-P-Low,5,modest
M-Low-N-Low-P-Low,6,reliable
M-Low-N-Low-P-Low,7,selfless
M-Low-N-Low-P-Low,8,sincere
M-Low-N-Low-P-Low,9,thoughtful
M-Low-N-Low-P-Low,10,unassuming
M-High-N-Low-P-High,1,cunning
M-High-N-Low-P-High,2,pragmatic
M-High-N-Low-P-High,3,enigmatic
M-High-N-Low-P-High,4,calculating
M-High-N-Low-P-High,5,resourceful
M-High-N-Low-P-High,6,impulsive
M-High-N-Low-P-High,7,detached
M-High-N-Low-P-High,8,reckless
M-High-N-Low-P-High,9,strategic
M-High-N-Low-P-High,10,unpredictable
