Label,Num,Adjectives
N-High,1,anxious
N-High,2,depressed
N-High,3,angry
N-High,4,resentful
N-High,5,overwhelmed
N-High,6,isolated
N-High,7,self-critical
N-High,8,reactive
N-High,9,skeptical
N-High,10,sensitive
N-High,11,anxious
N-High,12,depressed
N-High,13,angry
N-High,14,resentful
N-High,15,overwhelmed
N-High,16,isolated
N-High,17,self-critical
N-High,18,reactive
N-High,19,skeptical
N-High,20,sensitive
A-Low,1,determined
A-Low,2,assertive
A-Low,3,critical
A-Low,4,adventurous
A-Low,5,aggressive
A-Low,6,independent
A-Low,7,pessimistic
A-Low,8,questioning
A-Low,9,distrustful
A-Low,10,innovative
A-Low,11,determined
A-Low,12,assertive
A-Low,13,critical
A-Low,14,adventurous
A-Low,15,aggressive
A-Low,16,independent
A-Low,17,pessimistic
A-Low,18,questioning
A-Low,19,distrustful
A-Low,20,innovative
C-High,1,dependable
C-High,2,tenacious
C-High,3,disciplined
C-High,4,diligent
C-High,5,consistent
C-High,6,resourceful
C-High,7,proactive
C-High,8,goal-oriented
C-High,9,accountable
C-High,10,persistent
C-High,11,dependable
C-High,12,tenacious
C-High,13,disciplined
C-High,14,diligent
C-High,15,consistent
C-High,16,resourceful
C-High,17,proactive
C-High,18,goal-oriented
C-High,19,accountable
C-High,20,persistent
O-Low,1,steadfast
O-Low,2,conservative
O-Low,3,traditionalist
O-Low,4,established
O-Low,5,savvy
O-Low,6,pragmatic
O-Low,7,methodical
O-Low,8,set
O-Low,9,resilient
O-Low,10,reliable
O-Low,11,steadfast
O-Low,12,conservative
O-Low,13,traditionalist
O-Low,14,established
O-Low,15,savvy
O-Low,16,pragmatic
O-Low,17,methodical
O-Low,18,set
O-Low,19,resilient
O-Low,20,reliable
A-High,1,affectionate
A-High,2,compassionate
A-High,3,caring
A-High,4,friendly
A-High,5,generous
A-High,6,hospitable
A-High,7,inclusive
A-High,8,loyal
A-High,9,sympathetic
A-High,10,welcoming
A-High,11,affectionate
A-High,12,compassionate
A-High,13,caring
A-High,14,friendly
A-High,15,generous
A-High,16,hospitable
A-High,17,inclusive
A-High,18,loyal
A-High,19,sympathetic
A-High,20,welcoming
N-Low,1,stoic
N-Low,2,serene
N-Low,3,composed
N-Low,4,equanimous
N-Low,5,balanced
N-Low,6,calm
N-Low,7,emotionally
N-Low,8,resilient
N-Low,9,patient
N-Low,10,zen-like
N-Low,11,stoic
N-Low,12,serene
N-Low,13,composed
N-Low,14,equanimous
N-Low,15,balanced
N-Low,16,calm
N-Low,17,emotionally
N-Low,18,resilient
N-Low,19,patient
N-Low,20,zen-like
O-High,1,eccentric
O-High,2,innovative
O-High,3,curious
O-High,4,open-minded
O-High,5,creative
O-High,6,aesthetic
O-High,7,reflective
O-High,8,diverse
O-High,9,ambitious
O-High,10,adventurous
O-High,11,eccentric
O-High,12,innovative
O-High,13,curious
O-High,14,open-minded
O-High,15,creative
O-High,16,aesthetic
O-High,17,reflective
O-High,18,diverse
O-High,19,ambitious
O-High,20,adventurous
C-Low,1,hasty
C-Low,2,impetuous
C-Low,3,impulsive
C-Low,4,impatient
C-Low,5,impervious
C-Low,6,inattentive
C-Low,7,irresponsible
C-Low,8,lax
C-Low,9,reckless
C-Low,10,rash
C-Low,11,hasty
C-Low,12,impetuous
C-Low,13,impulsive
C-Low,14,impatient
C-Low,15,impervious
C-Low,16,inattentive
C-Low,17,irresponsible
C-Low,18,lax
C-Low,19,reckless
C-Low,20,rash
E-Low,1,meticulous
E-Low,2,thoughtful
E-Low,3,reserved
E-Low,4,cautious
E-Low,5,reflective
E-Low,6,introspective
E-Low,7,savvy
E-Low,8,wise
E-Low,9,solitary
E-Low,10,peaceful
E-Low,11,meticulous
E-Low,12,thoughtful
E-Low,13,reserved
E-Low,14,cautious
E-Low,15,reflective
E-Low,16,introspective
E-Low,17,savvy
E-Low,18,wise
E-Low,19,solitary
E-Low,20,peaceful
E-High,1,energetic
E-High,2,radiant
E-High,3,assertive
E-High,4,excitable
E-High,5,social
E-High,6,dynamo
E-High,7,talkative
E-High,8,lively
E-High,9,outspoken
E-High,10,inviting
E-High,11,energetic
E-High,12,radiant
E-High,13,assertive
E-High,14,excitable
E-High,15,social
E-High,16,dynamo
E-High,17,talkative
E-High,18,lively
E-High,19,outspoken
E-High,20,inviting
E-High-N-High-A-High-C-High-O-Low,1,outgoing
E-High-N-High-A-High-C-High-O-Low,2,talkative
E-High-N-High-A-High-C-High-O-Low,3,enthusiastic
E-High-N-High-A-High-C-High-O-Low,4,assertive
E-High-N-High-A-High-C-High-O-Low,5,reactive
E-High-N-High-A-High-C-High-O-Low,6,warm-hearted
E-High-N-High-A-High-C-High-O-Low,7,cooperative
E-High-N-High-A-High-C-High-O-Low,8,empathetic
E-High-N-High-A-High-C-High-O-Low,9,reliable
E-High-N-High-A-High-C-High-O-Low,10,pragmatic
E-High-N-High-A-High-C-High-O-Low,11,outgoing
E-High-N-High-A-High-C-High-O-Low,12,talkative
E-High-N-High-A-High-C-High-O-Low,13,enthusiastic
E-High-N-High-A-High-C-High-O-Low,14,assertive
E-High-N-High-A-High-C-High-O-Low,15,reactive
E-High-N-High-A-High-C-High-O-Low,16,warm-hearted
E-High-N-High-A-High-C-High-O-Low,17,cooperative
E-High-N-High-A-High-C-High-O-Low,18,empathetic
E-High-N-High-A-High-C-High-O-Low,19,reliable
E-High-N-High-A-High-C-High-O-Low,20,pragmatic
E-Low-N-High-A-High-C-High-O-High,1,reflective
E-Low-N-High-A-High-C-High-O-High,2,thoughtful
E-Low-N-High-A-High-C-High-O-High,3,calm
E-Low-N-High-A-High-C-High-O-High,4,cautious
E-Low-N-High-A-High-C-High-O-High,5,sympathetic
E-Low-N-High-A-High-C-High-O-High,6,considerate
E-Low-N-High-A-High-C-High-O-High,7,patient
E-Low-N-High-A-High-C-High-O-High,8,responsible
E-Low-N-High-A-High-C-High-O-High,9,curious
E-Low-N-High-A-High-C-High-O-High,10,imaginative
E-Low-N-High-A-High-C-High-O-High,11,reflective
E-Low-N-High-A-High-C-High-O-High,12,thoughtful
E-Low-N-High-A-High-C-High-O-High,13,calm
E-Low-N-High-A-High-C-High-O-High,14,cautious
E-Low-N-High-A-High-C-High-O-High,15,sympathetic
E-Low-N-High-A-High-C-High-O-High,16,considerate
E-Low-N-High-A-High-C-High-O-High,17,patient
E-Low-N-High-A-High-C-High-O-High,18,responsible
E-Low-N-High-A-High-C-High-O-High,19,curious
E-Low-N-High-A-High-C-High-O-High,20,imaginative
E-High-N-Low-A-Low-C-Low-O-Low,1,dynamic
E-High-N-Low-A-Low-C-Low-O-Low,2,energetic
E-High-N-Low-A-Low-C-Low-O-Low,3,confident
E-High-N-Low-A-Low-C-Low-O-Low,4,adventurous
E-High-N-Low-A-Low-C-Low-O-Low,5,aggressive
E-High-N-Low-A-Low-C-Low-O-Low,6,bold
E-High-N-Low-A-Low-C-Low-O-Low,7,assertive
