Label,Num,Adjectives
T,1,analytical
T,2,logical
T,3,rational
T,4,efficient
T,5,objective
T,6,dispassionate
T,7,pragmatic
T,8,systematic
T,9,strategic
T,10,disciplined
T,11,analytical
T,12,logical
T,13,rational
T,14,efficient
T,15,objective
T,16,dispassionate
T,17,pragmatic
T,18,systematic
T,19,strategic
T,20,disciplined
F,1,sympathetic
F,2,emotionally
F,3,compassionate
F,4,sensitive
F,5,harmonious
F,6,sympathetic
F,7,sympathetic
F,8,cooperative
F,9,empathetic
F,10,companionship-seeking
F,11,sympathetic
F,12,emotionally
F,13,compassionate
F,14,sensitive
F,15,harmonious
F,16,sympathetic
F,17,sympathetic
F,18,cooperative
F,19,empathetic
F,20,companionship-seeking
N,1,visionary
N,2,mystical
N,3,insightful
N,4,futuristic
N,5,enthusiastic
N,6,curious
N,7,intuitive
N,8,philosophical
N,9,imaginative
N,10,speculative
N,11,visionary
N,12,mystical
N,13,insightful
N,14,futuristic
N,15,enthusiastic
N,16,curious
N,17,intuitive
N,18,philosophical
N,19,imaginative
N,20,speculative
J,1,analytical
J,2,systematic
J,3,discerning
J,4,methodical
J,5,structured
J,6,predictive
J,7,clarity-seeking
J,8,plan-ahead
J,9,orderly
J,10,consistent
J,11,analytical
J,12,systematic
J,13,discerning
J,14,methodical
J,15,structured
J,16,predictive
J,17,clarity-seeking
J,18,plan-ahead
J,19,orderly
J,20,consistent
P,1,opportunistic
P,2,adaptive
P,3,resourceful
P,4,laid-back
P,5,spry
P,6,open-minded
P,7,nimble
P,8,curious
P,9,flexible
P,10,dynamic
P,11,opportunistic
P,12,adaptive
P,13,resourceful
P,14,laid-back
P,15,spry
P,16,open-minded
P,17,nimble
P,18,curious
P,19,flexible
P,20,dynamic
E,1,vibrant
E,2,socially
E,3,outgoing
E,4,charismatic
E,5,talkative
E,6,energizing
E,7,enthusiastic
E,8,playful
E,9,inviting
E,10,radiant
E,11,vibrant
E,12,socially
E,13,outgoing
E,14,charismatic
E,15,talkative
E,16,energizing
E,17,enthusiastic
E,18,playful
E,19,inviting
E,20,radiant
I,1,reserved
I,2,reflective
I,3,sensitized
I,4,solitary
I,5,calm
I,6,meditative
I,7,introspective
I,8,peaceful
I,9,savvy
