Label,Num,Adjectives,Synonyms
T,1,analytical,"['analytic', 'analytical']"
T,2,logical,"['coherent', 'logical', 'legitimate', 'consistent']"
T,3,rational,"['noetic', 'intellectual', 'rational']"
T,4,efficient,"['effective', 'efficient']"
T,5,objective,"['objective', 'nonsubjective', 'accusative']"
T,6,dispassionate,"['cold-eyed', 'dispassionate']"
T,7,pragmatic,"['pragmatical', 'matter-of-fact', 'pragmatic']"
T,8,systematic,"['systematic', 'taxonomic', 'taxonomical']"
T,9,strategic,"['strategical', 'strategic']"
T,10,disciplined,['disciplined']
T,11,analytical,"['analytic', 'analytical']"
T,12,logical,"['coherent', 'logical', 'legitimate', 'consistent']"
T,13,rational,"['noetic', 'intellectual', 'rational']"
T,14,efficient,"['effective', 'efficient']"
T,15,objective,"['objective', 'nonsubjective', 'accusative']"
T,16,dispassionate,"['cold-eyed', 'dispassionate']"
T,17,pragmatic,"['pragmatical', 'matter-of-fact', 'pragmatic']"
T,18,systematic,"['systematic', 'taxonomic', 'taxonomical']"
T,19,strategic,"['strategical', 'strategic']"
T,20,disciplined,['disciplined']
F,1,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,2,emotionally,[]
F,3,compassionate,['compassionate']
F,4,sensitive,"['sensible', 'sensitive']"
F,5,harmonious,"['symmetrical', 'harmonious', 'proportionate']"
F,6,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,7,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,8,cooperative,"['cooperative', 'concerted', 'conjunct', 'conjunctive']"
F,9,empathetic,"['empathetic', 'empathic']"
F,10,companionship-seeking,[]
F,11,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,12,emotionally,[]
F,13,compassionate,['compassionate']
F,14,sensitive,"['sensible', 'sensitive']"
F,15,harmonious,"['symmetrical', 'harmonious', 'proportionate']"
F,16,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,17,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,18,cooperative,"['cooperative', 'concerted', 'conjunct', 'conjunctive']"
F,19,empathetic,"['empathetic', 'empathic']"
F,20,companionship-seeking,[]
N,1,visionary,"['laputan', 'visionary', 'windy', 'airy', 'impractical']"
N,2,mystical,"['mysterious', 'mystical', 'mystic']"
N,3,insightful,['insightful']
N,4,futuristic,"['futurist', 'futuristic']"
N,5,enthusiastic,['enthusiastic']
N,6,curious,"['curious', 'peculiar', 'queer', 'odd', 'funny']"
N,7,intuitive,"['nonrational', 'visceral', 'intuitive']"
N,8,philosophical,"['philosophical', 'philosophic']"
N,9,imaginative,"['inventive', 'imaginative']"
N,10,speculative,"['bad', 'risky', 'speculative', 'notional', 'high-risk']"
N,11,visionary,"['laputan', 'visionary', 'windy', 'airy', 'impractical']"
N,12,mystical,"['mysterious', 'mystical', 'mystic']"
N,13,insightful,['insightful']
N,14,futuristic,"['futurist', 'futuristic']"
N,15,enthusiastic,['enthusiastic']
N,16,curious,"['curious', 'peculiar', 'queer', 'odd', 'funny']"
N,17,intuitive,"['nonrational', 'visceral', 'intuitive']"
N,18,philosophical,"['philosophical', 'philosophic']"
N,19,imaginative,"['inventive', 'imaginative']"
N,20,speculative,"['bad', 'risky', 'speculative', 'notional', 'high-risk']"
J,1,analytical,"['analytic', 'analytical']"
J,2,systematic,"['systematic', 'taxonomic', 'taxonomical']"
J,3,discerning,"['apprehensive', 'discerning', 'discreet']"
J,4,methodical,['methodical']
J,5,structured,"['structured', 'integrated']"
J,6,predictive,"['prognosticative', 'prognostic', 'predictive']"
J,7,clarity-seeking,[]
J,8,plan-ahead,[]
J,9,orderly,"['orderly', 'neat']"
J,10,consistent,"['reproducible', 'coherent', 'consistent']"
J,11,analytical,"['analytic', 'analytical']"
J,12,systematic,"['systematic', 'taxonomic', 'taxonomical']"
J,13,discerning,"['apprehensive', 'discerning', 'discreet']"
J,14,methodical,['methodical']
J,15,structured,"['structured', 'integrated']"
J,16,predictive,"['prognosticative', 'prognostic', 'predictive']"
J,17,clarity-seeking,[]
J,18,plan-ahead,[]
J,19,orderly,"['orderly', 'neat']"
J,20,consistent,"['reproducible', 'coherent', 'consistent']"
P,1,opportunistic,"['opportunistic', 'opportunist', 'timeserving']"
P,2,adaptive,"['adaptive', 'adaptative']"
P,3,resourceful,['resourceful']
P,4,laid-back,"['laid-back', 'mellow']"
P,5,spry,"['nimble', 'spry', 'quick', 'agile']"
P,6,open-minded,['open-minded']
P,7,nimble,"['nimble', 'spry', 'quick', 'agile']"
P,8,curious,"['curious', 'peculiar', 'queer', 'odd', 'funny']"
P,9,flexible,"['flexible', 'elastic', 'flexile']"
P,10,dynamic,"['dynamic', 'dynamical', 'active']"
P,11,opportunistic,"['opportunistic', 'opportunist', 'timeserving']"
P,12,adaptive,"['adaptive', 'adaptative']"
P,13,resourceful,['resourceful']
P,14,laid-back,"['laid-back', 'mellow']"
P,15,spry,"['nimble', 'spry', 'quick', 'agile']"
P,16,open-minded,['open-minded']
P,17,nimble,"['nimble', 'spry', 'quick', 'agile']"
P,18,curious,"['curious', 'peculiar', 'queer', 'odd', 'funny']"
P,19,flexible,"['flexible', 'elastic', 'flexile']"
P,20,dynamic,"['dynamic', 'dynamical', 'active']"
E,1,vibrant,"['vivacious', 'vibrant']"
E,2,socially,[]
E,3,outgoing,"['outgoing', 'forthcoming', 'extroverted']"
E,4,charismatic,"['magnetic', 'charismatic']"
E,5,talkative,"['gabby', 'talkative', 'loquacious', 'chatty', 'garrulous']"
E,6,energizing,"['energising', 'energizing', 'kinetic']"
E,7,enthusiastic,['enthusiastic']
E,8,playful,['playful']
E,9,inviting,['inviting']
E,10,radiant,"['radiant', 'beamy', 'effulgent', 'refulgent', 'beaming']"
E,11,vibrant,"['vivacious', 'vibrant']"
