Label,Num,Adjectives
N-High,1,arrogant
N-High,2,conceited
N-High,3,egotistical
N-High,4,haughty
N-High,5,pompous
N-High,6,superior
N-High,7,vain
N-High,8,boastful
N-High,9,self-aggrandizing
N-High,10,hubristic
M-High,1,machiavellian
M-High,2,ambitious
M-High,3,calculated
M-High,4,deceptive
M-High,5,cunning
M-High,6,maneuverable
M-High,7,exploitative
M-High,8,scheming
M-High,9,unscrupulous
M-High,10,mercenary
P-Low,1,compassionate
P-Low,2,reflective
P-Low,3,solicitous
P-Low,4,prudent
P-Low,5,empathic
P-Low,6,considerate
P-Low,7,guarded
P-Low,8,selfless
P-Low,9,discerning
P-Low,10,caring
M-Low,1,upright
M-Low,2,transparent
M-Low,3,sincere
M-Low,4,unwavering
M-Low,5,trustworthy
M-Low,6,straightforward
M-Low,7,integrity-filled
M-Low,8,authentic
M-Low,9,uncompromising
M-Low,10,genuine
P-High,1,reckless
P-High,2,daring
P-High,3,unpredictable
P-High,4,selfish
P-High,5,unconventional
P-High,6,thrill-hungry
P-High,7,emotionally
P-High,8,lawless
P-High,9,adrenaline-fueled
P-High,10,unapologetic
N-Low,1,unassuming
N-Low,2,self-effacing
N-Low,3,modest
N-Low,4,unpretentious
N-Low,5,demure
N-Low,6,unobtrusive
N-Low,7,unassuming
N-Low,8,unostentatious
N-Low,9,unassuming
N-Low,10,unpretentiously
M-Low-N-High-P-High,1,unapologetic
M-Low-N-High-P-High,2,confident
M-Low-N-High-P-High,3,uncompromising
M-Low-N-High-P-High,4,direct
M-Low-N-High-P-High,5,self-assured
M-Low-N-High-P-High,6,impulsive
M-Low-N-High-P-High,7,thrill-seeking
M-Low-N-High-P-High,8,emotionally
M-Low-N-High-P-High,9,dominating
M-Low-N-High-P-High,10,uninhibited
M-High-N-High-P-Low,1,strategic
M-High-N-High-P-Low,2,ambitious
M-High-N-High-P-Low,3,pragmatic
M-High-N-High-P-Low,4,cunning
M-High-N-High-P-Low,5,charismatic
M-High-N-High-P-Low,6,adaptable
M-High-N-High-P-Low,7,respectful
M-High-N-High-P-Low,8,strategic
M-High-N-High-P-Low,9,results-oriented
M-High-N-High-P-Low,10,empathetic
M-Low-N-High-P-Low,1,authentic
M-Low-N-High-P-Low,2,empathetic
M-Low-N-High-P-Low,3,idealistic
M-Low-N-High-P-Low,4,self-assured
M-Low-N-High-P-Low,5,straightforward
M-Low-N-High-P-Low,6,compassionate
M-Low-N-High-P-Low,7,reflective
M-Low-N-High-P-Low,8,respectful
M-Low-N-High-P-Low,9,optimistic
M-Low-N-High-P-Low,10,principled
M-High-N-High-P-High,1,deceptive
M-High-N-High-P-High,2,scheming
M-High-N-High-P-High,3,manipulative
M-High-N-High-P-High,4,amoral
M-High-N-High-P-High,5,charismatic
M-High-N-High-P-High,6,self-absorbed
M-High-N-High-P-High,7,cunning
M-High-N-High-P-High,8,exploitative
M-High-N-High-P-High,9,emotionally
M-High-N-High-P-High,10,ruthless
M-High-N-Low-P-Low,1,strategic
M-High-N-Low-P-Low,2,pragmatic
M-High-N-Low-P-Low,3,discerning
M-High-N-Low-P-Low,4,adaptable
M-High-N-Low-P-Low,5,empathetic
M-High-N-Low-P-Low,6,reserved
M-High-N-Low-P-Low,7,mindful
M-High-N-Low-P-Low,8,cautious
M-High-N-Low-P-Low,9,selfless
M-High-N-Low-P-Low,10,introspective
M-Low-N-Low-P-High,1,uncompromising
M-Low-N-Low-P-High,2,direct
M-Low-N-Low-P-High,3,fearless
M-Low-N-Low-P-High,4,authentic
M-Low-N-Low-P-High,5,impetuous
M-Low-N-Low-P-High,6,unapologetic
M-Low-N-Low-P-High,7,uninhibited
M-Low-N-Low-P-High,8,unconventional
M-Low-N-Low-P-High,9,emotionally
M-Low-N-Low-P-High,10,unbridled
M-Low-N-Low-P-Low,1,authentic
M-Low-N-Low-P-Low,2,compassionate
M-Low-N-Low-P-Low,3,unassuming
M-Low-N-Low-P-Low,4,introspective
M-Low-N-Low-P-Low,5,principled
M-Low-N-Low-P-Low,6,respectful
M-Low-N-Low-P-Low,7,selfless
M-Low-N-Low-P-Low,8,sincere
M-Low-N-Low-P-Low,9,thoughtful
M-Low-N-Low-P-Low,10,trusting
M-High-N-Low-P-High,1,cunning
M-High-N-Low-P-High,2,pragmatic
M-High-N-Low-P-High,3,unsentimental
M-High-N-Low-P-High,4,resourceful
M-High-N-Low-P-High,5,ambitious
M-High-N-Low-P-High,6,impulsive
M-High-N-Low-P-High,7,enigmatic
M-High-N-Low-P-High,8,calculated
M-High-N-Low-P-High,9,detached
M-High-N-Low-P-High,10,ruthless
