Label,Num,Adjectives,Synonyms
T,1,analytical,"['analytical', 'analytic']"
T,2,detached,"['degage', 'detached', 'isolated', 'uninvolved']"
T,3,rational,"['rational', 'noetic', 'intellectual']"
T,4,efficient,"['effective', 'efficient']"
T,5,cerebral,"['cerebral', 'intellectual']"
T,6,dispassionate,"['dispassionate', 'cold-eyed']"
T,7,pragmatic,"['matter-of-fact', 'pragmatic', 'pragmatical']"
T,8,methodical,['methodical']
T,9,unemotional,"['reticent', 'unemotional', 'restrained']"
T,10,strategic,"['strategic', 'strategical']"
J,1,methodical,['methodical']
J,2,precise,"['exact', 'precise', 'accurate']"
J,3,structured,"['structured', 'integrated']"
J,4,analytical,"['analytical', 'analytic']"
J,5,objective,"['nonsubjective', 'objective', 'accusative']"
J,6,thorough,"['thoroughgoing', 'thorough', 'exhaustive']"
J,7,cautious,"['conservative', 'cautious']"
J,8,logical,"['coherent', 'legitimate', 'consistent', 'logical']"
J,9,dispassionate,"['dispassionate', 'cold-eyed']"
J,10,rigorous,"['tight', 'strict', 'rigorous', 'stringent']"
N,1,visionary,"['impractical', 'laputan', 'airy', 'visionary', 'windy']"
N,2,enigmatic,"['enigmatic', 'puzzling', 'oracular', 'enigmatical']"
N,3,whimsical,"['whimsical', 'impulsive', 'capricious']"
N,4,perceptive,['perceptive']
N,5,dreamy,"['moony', 'lackadaisical', 'woolgathering', 'dreamy']"
N,6,innovative,"['advanced', 'innovative', 'modern', 'forward-looking']"
N,7,esoteric,['esoteric']
N,8,prophetic,"['prophetic', 'prophetical']"
N,9,artistic,"['aesthetic', 'artistic', 'esthetic']"
N,10,cosmic,['cosmic']
I,1,reclusive,"['withdrawn', 'cloistered', 'reclusive', 'recluse']"
I,2,reserved,['reserved']
I,3,sensitive,"['sensible', 'sensitive']"
I,4,introverted,"['self-examining', 'introspective', 'introverted']"
I,5,withdrawn,"['withdrawn', 'indrawn', 'reclusive', 'recluse']"
I,6,delicate,"['frail', 'delicate', 'fragile']"
I,7,quiet,"['hushed', 'restrained', 'quiet']"
I,8,solitary,"['solitary', 'nonsocial', 'lone', 'nongregarious', 'lonely']"
I,9,overwhelmed,[]
I,10,demanding,['demanding']
F,1,compassionate,['compassionate']
F,2,empathetic,"['empathetic', 'empathic']"
F,3,sensitive,"['sensible', 'sensitive']"
F,4,heartfelt,"['devout', 'heartfelt', 'earnest', 'dear']"
F,5,caring,['caring']
F,6,gentle,"['soft', 'aristocratic', 'gentle']"
F,7,attuned,[]
F,8,nurturing,[]
F,9,open-hearted,[]
F,10,authentic,"['bona_fide', 'authentic', 'unquestionable', 'reliable']"
P,1,adaptable,['adaptable']
P,2,resourceful,['resourceful']
P,3,open-minded,['open-minded']
P,4,spontaneous,"['self-generated', 'unwritten', 'spontaneous', 'ad-lib']"
P,5,perceptive,['perceptive']
P,6,flexible,"['flexible', 'flexile', 'elastic']"
P,7,unconventional,"['improper', 'unconventional', 'unlawful']"
P,8,proactive,['proactive']
P,9,agile,"['nimble', 'quick', 'spry', 'agile']"
P,10,versatile,"['various', 'versatile']"
E,1,vibrant,"['vibrant', 'vivacious']"
E,2,charismatic,"['magnetic', 'charismatic']"
E,3,outgoing,"['outgoing', 'forthcoming', 'extroverted']"
E,4,energetic,"['industrious', 'up-and-coming', 'energetic', 'gumptious']"
E,5,affable,"['affable', 'amiable', 'cordial', 'genial']"
E,6,adventurous,"['adventuresome', 'adventurous']"
E,7,confident,"['confident', 'convinced', 'positive']"
E,8,lively,"['brisk', 'lively', 'alert', 'racy']"
E,9,social,"['social', 'societal']"
E,10,effervescent,"['effervescent', 'bubbling', 'sparkling']"
S,1,perceptive,['perceptive']
S,2,grounded,[]
S,3,attentive,"['paying_attention', 'thoughtful', 'attentive', 'heedful']"
S,4,discerning,"['discerning', 'apprehensive', 'discreet']"
S,5,pragmatic,"['matter-of-fact', 'pragmatic', 'pragmatical']"
S,6,observant,"['law-abiding', 'observant', 'observing']"
S,7,no-nonsense,['no-nonsense']
S,8,methodical,['methodical']
S,9,witty,['witty']
S,10,sensible,"['sensible', 'reasonable', 'sensitive']"
ESFP,1,vibrant,"['vibrant', 'vivacious']"
ESFP,2,spontaneous,"['self-generated', 'unwritten', 'spontaneous', 'ad-lib']"
ESFP,3,charismatic,"['magnetic', 'charismatic']"
ESFP,4,observant,"['law-abiding', 'observant', 'observing']"
ESFP,5,expressive,['expressive']
ESFP,6,adaptable,['adaptable']
ESFP,7,enthusiastic,['enthusiastic']
ESFP,8,authentic,"['bona_fide', 'authentic', 'unquestionable', 'reliable']"
ESFP,9,imaginative,"['imaginative', 'inventive']"
ESFP,10,spontaneously,[]
ENTP,1,innovative,"['advanced', 'innovative', 'modern', 'forward-looking']"
ENTP,2,charismatic,"['magnetic', 'charismatic']"
ENTP,3,adaptable,['adaptable']
ENTP,4,analytical,"['analytical', 'analytic']"
ENTP,5,eccentric,"['eccentric', 'bizarre', 'freaky', 'freakish', 'flaky']"
ENTP,6,entrepreneurial,['entrepreneurial']
ENTP,7,mischievous,"['arch', 'implike', 'mischievous', 'impish', 'pixilated']"
ENTP,8,resilient,"['live', 'resilient', 'bouncy', 'lively']"
ENTP,9,mercurial,"['quicksilver', 'mercurial', 'erratic', 'fickle']"
ENTP,10,visionary,"['impractical', 'laputan', 'airy', 'visionary', 'windy']"
INFJ,1,enigmatic,"['enigmatic', 'puzzling', 'oracular', 'enigmatical']"
INFJ,2,introspective,"['self-examining', 'introspective', 'introverted']"
INFJ,3,imaginative,"['imaginative', 'inventive']"
INFJ,4,sensory-sensitive,[]
INFJ,5,perceptive,['perceptive']
INFJ,6,emotionally,[]
INFJ,7,idealistic,"['elevated', 'exalted', 'sublime', 'idealistic', 'ideal']"
INFJ,8,analytical,"['analytical', 'analytic']"
INFJ,9,creative,"['creative', 'originative']"
INFJ,10,authentic,"['bona_fide', 'authentic', 'unquestionable', 'reliable']"
INFP,1,surreal,"['surreal', 'dreamlike', 'surrealistic', 'phantasmagoric', 'phantasmagorical']"
INFP,2,introspective,"['self-examining', 'introspective', 'introverted']"
INFP,3,enigmatic,"['enigmatic', 'puzzling', 'oracular', 'enigmatical']"
INFP,4,empathic,"['empathetic', 'empathic']"
INFP,5,adventurous,"['adventuresome', 'adventurous']"
INFP,6,sensitive,"['sensible', 'sensitive']"
INFP,7,creative,"['creative', 'originative']"
INFP,8,flexible,"['flexible', 'flexile', 'elastic']"
INFP,9,whimsical,"['whimsical', 'impulsive', 'capricious']"
INFP,10,vulnerable,['vulnerable']
ENFP,1,vibrant,"['vibrant', 'vivacious']"
ENFP,2,enthusiastic,['enthusiastic']
ENFP,3,imaginative,"['imaginative', 'inventive']"
ENFP,4,adventurous,"['adventuresome', 'adventurous']"
ENFP,5,charismatic,"['magnetic', 'charismatic']"
ENFP,6,spontaneous,"['self-generated', 'unwritten', 'spontaneous', 'ad-lib']"
ENFP,7,optimistic,"['optimistic', 'affirmative']"
ENFP,8,expressive,['expressive']
ENFP,9,innovative,"['advanced', 'innovative', 'modern', 'forward-looking']"
ENFP,10,free-spirited,[]
ISTJ,1,introverted,"['self-examining', 'introspective', 'introverted']"
ISTJ,2,perceptive,['perceptive']
ISTJ,3,analytical,"['analytical', 'analytic']"
ISTJ,4,disciplined,['disciplined']
ISTJ,5,pragmatic,"['matter-of-fact', 'pragmatic', 'pragmatical']"
ISTJ,6,reserve,[]
ISTJ,7,efficient,"['effective', 'efficient']"
ISTJ,8,thorough,"['thoroughgoing', 'thorough', 'exhaustive']"
ISTJ,9,reserved,['reserved']
ISTJ,10,unflappable,"['imperturbable', 'unflappable']"
INTP,1,reclusive,"['withdrawn', 'cloistered', 'reclusive', 'recluse']"
INTP,2,intellectually,[]
INTP,3,imaginative,"['imaginative', 'inventive']"
INTP,4,perceptive,['perceptive']
INTP,5,analytical,"['analytical', 'analytic']"
INTP,6,adaptable,['adaptable']
INTP,7,cautious,"['conservative', 'cautious']"
INTP,8,visionary,"['impractical', 'laputan', 'airy', 'visionary', 'windy']"
INTP,9,discreet,"['circumspect', 'discerning', 'discreet']"
INTP,10,enigmatic,"['enigmatic', 'puzzling', 'oracular', 'enigmatical']"
ESTP,1,adventurous,"['adventuresome', 'adventurous']"
ESTP,2,resourceful,['resourceful']
ESTP,3,energetic,"['industrious', 'up-and-coming', 'energetic', 'gumptious']"
