Label,Num,Adjectives
M-High,1,ambidextrous
M-High,2,calculationist
M-High,3,conceited
M-High,4,dexterous
M-High,5,exploitative
M-High,6,manipulative
M-High,7,predisposed
M-High,8,sly
M-High,9,tactical
M-High,10,utilitarian
M-High,11,ambidextrous
M-High,12,calculationist
M-High,13,conceited
M-High,14,dexterous
M-High,15,exploitative
M-High,16,manipulative
M-High,17,predisposed
M-High,18,sly
M-High,19,tactical
M-High,20,utilitarian
P-High,1,adrenaline
P-High,2,thrill
P-High,3,sensation
P-High,4,risk
P-High,5,cynical
P-High,6,indifferent
P-High,7,casual
P-High,8,impatient
P-High,9,unconventional
P-High,10,disregardful
P-High,11,adrenaline
P-High,12,thrill
P-High,13,sensation
P-High,14,risk
P-High,15,cynical
P-High,16,indifferent
P-High,17,casual
P-High,18,impatient
P-High,19,unconventional
P-High,20,disregardful
N-Low,1,selfless
N-Low,2,unassuming
N-Low,3,discreet
N-Low,4,reserved
N-Low,5,generous
N-Low,6,modest
N-Low,7,empathetic
N-Low,8,sincere
N-Low,9,patient
N-Low,10,compassionate
N-Low,11,selfless
N-Low,12,unassuming
N-Low,13,discreet
N-Low,14,reserved
N-Low,15,generous
N-Low,16,modest
N-Low,17,empathetic
N-Low,18,sincere
N-Low,19,patient
N-Low,20,compassionate
M-Low,1,integrity-driven
M-Low,2,authenticity-seeking
M-Low,3,honesty-honored
M-Low,4,transparency-enthusiastic
M-Low,5,trustworthy-tempered
M-Low,6,respectful-rule-following
M-Low,7,ethical-leader
M-Low,8,sincerity-sensitive
M-Low,9,straightforward-spirited
M-Low,10,moral-minded
M-Low,11,integrity-driven
M-Low,12,authenticity-seeking
M-Low,13,honesty-honored
M-Low,14,transparency-enthusiastic
M-Low,15,trustworthy-tempered
M-Low,16,respectful-rule-following
M-Low,17,ethical-leader
M-Low,18,sincerity-sensitive
M-Low,19,straightforward-spirited
M-Low,20,moral-minded
N-High,1,arrogant
N-High,2,self-aggrandizing
N-High,3,hubristic
N-High,4,overbearing
N-High,5,pompous
N-High,6,superficially
N-High,7,self-righteous
N-High,8,preposterously
N-High,9,inflated
N-High,10,hypocritically
N-High,11,arrogant
N-High,12,self-aggrandizing
N-High,13,hubristic
N-High,14,overbearing
N-High,15,pompous
N-High,16,superficially
N-High,17,self-righteous
N-High,18,preposterously
N-High,19,inflated
N-High,20,hypocritically
P-Low,1,compassionate
P-Low,2,sympathetic
P-Low,3,caring
