Label,Num,Adjectives,Synonyms
O-High,1,visionary,"['laputan', 'impractical', 'windy', 'visionary', 'airy']"
O-High,2,inquisitive,"['wondering', 'questioning', 'inquisitive', 'speculative']"
O-High,3,artistic,"['esthetic', 'artistic', 'aesthetic']"
O-High,4,enthusiastic,['enthusiastic']
O-High,5,intellectual,"['noetic', 'rational', 'intellectual', 'cerebral']"
O-High,6,adventurous,"['adventurous', 'adventuresome']"
O-High,7,eccentric,"['flaky', 'freaky', 'freakish', 'eccentric', 'bizarre']"
O-High,8,sensual,"['fleshly', 'carnal', 'sensual', 'animal']"
O-High,9,reflective,"['meditative', 'brooding', 'musing', 'broody', 'contemplative']"
O-High,10,innovative,"['forward-looking', 'modern', 'advanced', 'innovative']"
O-Low,1,conventional,"['established', 'conventional']"
O-Low,2,conservative,"['button-down', 'conservative', 'cautious']"
O-Low,3,traditional,['traditional']
O-Low,4,predictable,['predictable']
O-Low,5,staid,"['staid', 'sedate']"
O-Low,6,settled,"['settled', 'colonised', 'colonized']"
O-Low,7,established,"['effected', 'accomplished', 'established', 'constituted']"
O-Low,8,respectful,"['respectful', 'reverential', 'venerating']"
O-Low,9,stable,"['stable', 'static']"
O-Low,10,orthodox,"['orthodox', 'eastern_orthodox', 'jewish-orthodox']"
C-High,1,methodical,['methodical']
C-High,2,diligent,"['persevering', 'diligent']"
C-High,3,thorough,"['thorough', 'thoroughgoing', 'exhaustive']"
C-High,4,strategic,"['strategic', 'strategical']"
C-High,5,proactive,['proactive']
C-High,6,disciplined,['disciplined']
C-High,7,result-driven,[]
C-High,8,pragmatic,"['pragmatic', 'matter-of-fact', 'pragmatical']"
C-High,9,focused,"['focused', 'focussed']"
C-High,10,committed,"['committed', 'attached']"
N-Low,1,composed,['composed']
N-Low,2,philosophical,"['philosophic', 'philosophical']"
N-Low,3,serenene,[]
N-Low,4,calmative,[]
N-Low,5,even-handed,[]
N-Low,6,steadfast,"['steady', 'steadfast', 'firm', 'unbendable', 'stiff']"
N-Low,7,reflective,"['meditative', 'brooding', 'musing', 'broody', 'contemplative']"
N-Low,8,gentle,"['soft', 'aristocratic', 'gentle']"
N-Low,9,resolute,"['resolute', 'unhesitating']"
N-Low,10,calm-hearted,[]
E-High,1,vivacious,"['vivacious', 'vibrant']"
E-High,2,exuberant,"['excessive', 'ebullient', 'extravagant', 'high-spirited', 'exuberant']"
E-High,3,charismatic,"['magnetic', 'charismatic']"
E-High,4,effervescent,"['effervescent', 'sparkling', 'bubbling']"
E-High,5,confident,"['convinced', 'positive', 'confident']"
E-High,6,adventurous,"['adventurous', 'adventuresome']"
E-High,7,vibrant,"['vivacious', 'vibrant']"
E-High,8,sociable,['sociable']
E-High,9,talkative,"['chatty', 'loquacious', 'talkative', 'garrulous', 'gabby']"
E-High,10,daring,"['venturesome', 'audacious', 'avant-garde', 'daring', 'venturous']"
A-High,1,compassionate,['compassionate']
A-High,2,affable,"['cordial', 'amiable', 'genial', 'affable']"
A-High,3,empathetic,"['empathic', 'empathetic']"
A-High,4,nurturing,[]
A-High,5,diplomatic,"['diplomatical', 'diplomatic']"
A-High,6,tactful,"['tactful', 'kid-glove']"
A-High,7,generous,['generous']
A-High,8,supportive,['supportive']
A-High,9,inclusive,['inclusive']
A-High,10,benign,"['benign', 'benignant']"
C-Low,1,spontaneous,"['spontaneous', 'ad-lib', 'self-generated', 'unwritten']"
C-Low,2,impetuous,"['madcap', 'tearaway', 'impetuous', 'impulsive', 'hotheaded']"
C-Low,3,disorganized,"['disorganized', 'disorganised']"
C-Low,4,emotional,"['emotional', 'aroused']"
