Label,Num,Adjectives,Synonyms
N-High,1,egotistical,"['narcissistic', 'egotistical', 'egotistic', 'conceited', 'self-loving']"
N-High,2,arrogant,"['arrogant', 'self-important', 'chesty']"
N-High,3,conceited,"['self-conceited', 'swollen', 'egotistical', 'egotistic', 'conceited']"
N-High,4,pompous,"['grandiloquent', 'overblown', 'pompous', 'pontifical', 'portentous']"
N-High,5,superior,"['superscript', 'superior']"
N-High,6,grandiose,"['highfaluting', 'grandiose', 'hifalutin', 'highfalutin']"
N-High,7,boastful,"['braggart', 'braggy', 'bragging', 'boastful', 'big']"
N-High,8,self-aggrandizing,"['self-aggrandising', 'self-aggrandizing', 'braggart', 'bragging', 'boastful']"
N-High,9,haughty,"['haughty', 'lordly', 'overbearing', 'imperious', 'disdainful']"
N-High,10,narcissistic,"['narcissistic', 'egotistical', 'egotistic', 'self-loving']"
M-High,1,machiavellian,['machiavellian']
M-High,2,cunning,"['cunning', 'cute', 'crafty', 'dodgy']"
M-High,3,scheming,"['scheming', 'calculative', 'shrewd', 'conniving', 'calculating']"
M-High,4,amoral,[]
M-High,5,mercenary,"['materialistic', 'mercenary', 'free-lance', 'worldly-minded']"
M-High,6,manipulative,['manipulative']
M-High,7,pragmatic,"['pragmatical', 'pragmatic', 'matter-of-fact']"
M-High,8,calculating,"['scheming', 'calculative', 'shrewd', 'conniving', 'calculating']"
M-High,9,exploitative,"['exploitive', 'exploitatory', 'exploitative']"
M-High,10,ambitious,"['challenging', 'ambitious']"
P-Low,1,compassionate,['compassionate']
P-Low,2,reflective,"['musing', 'contemplative', 'meditative', 'broody', 'brooding']"
P-Low,3,solicitous,['solicitous']
P-Low,4,discerning,"['discerning', 'discreet', 'apprehensive']"
P-Low,5,nurturing,[]
P-Low,6,considerate,['considerate']
P-Low,7,humane,"['humanistic', 'humanist', 'humane']"
P-Low,8,prudent,['prudent']
P-Low,9,sympathetic,"['kindly', 'charitable', 'benevolent', 'sympathetic']"
P-Low,10,thoughtful,"['serious-minded', 'thoughtful', 'heedful']"
M-Low,1,integrous,[]
M-Low,2,uncompromising,"['inflexible', 'uncompromising', 'sturdy']"
M-Low,3,straightforward,"['straightforward', 'aboveboard', 'square', 'straight']"
M-Low,4,authentic,"['unquestionable', 'bona_fide', 'authentic', 'reliable']"
M-Low,5,principled,['principled']
M-Low,6,transparent,"['crystal_clear', 'crystalline', 'pellucid', 'limpid', 'lucid']"
