Label,Num,Adjectives,Synonyms
T,1,analytical,"['analytic', 'analytical']"
T,2,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
T,3,detached,"['uninvolved', 'degage', 'isolated', 'detached']"
T,4,rational,"['intellectual', 'rational', 'noetic']"
T,5,objective,"['objective', 'accusative', 'nonsubjective']"
T,6,methodical,['methodical']
T,7,cerebral,"['intellectual', 'cerebral']"
T,8,dispassionate,"['dispassionate', 'cold-eyed']"
T,9,logical,"['consistent', 'coherent', 'logical', 'legitimate']"
T,10,unemotional,"['unemotional', 'restrained', 'reticent']"
J,1,methodical,['methodical']
J,2,discerning,"['discerning', 'discreet', 'apprehensive']"
J,3,perfectionistic,[]
J,4,analytical,"['analytic', 'analytical']"
J,5,systematic,"['taxonomic', 'systematic', 'taxonomical']"
J,6,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
J,7,rigorous,"['tight', 'rigorous', 'stringent', 'strict']"
J,8,meticulous,"['meticulous', 'punctilious']"
J,9,precise,"['precise', 'exact', 'accurate']"
J,10,fastidious,"['exacting', 'fastidious']"
S,1,perceptive,['perceptive']
S,2,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
S,3,observant,"['observing', 'observant', 'law-abiding']"
S,4,methodical,['methodical']
S,5,grounded,[]
S,6,discerning,"['discerning', 'discreet', 'apprehensive']"
S,7,cautious,"['cautious', 'conservative']"
S,8,detail-oriented,[]
S,9,practical-minded,[]
S,10,realistic,"['naturalistic', 'realistic']"
E,1,outgoing,"['outgoing', 'forthcoming', 'extroverted']"
E,2,vivacious,"['vibrant', 'vivacious']"
E,3,charismatic,"['magnetic', 'charismatic']"
E,4,sociable,['sociable']
E,5,energetic,"['up-and-coming', 'energetic', 'industrious', 'gumptious']"
E,6,dramatic,"['striking', 'dramatic', 'spectacular']"
E,7,spontaneous,"['ad-lib', 'spontaneous', 'self-generated', 'unwritten']"
E,8,affable,"['cordial', 'affable', 'amiable', 'genial']"
E,9,exuberant,"['ebullient', 'high-spirited', 'exuberant', 'extravagant', 'excessive']"
E,10,vibrant,"['vibrant', 'vivacious']"
F,1,emotionally,[]
F,2,compassionate,['compassionate']
F,3,empathic,"['empathetic', 'empathic']"
F,4,soulful,['soulful']
F,5,harmonious,"['symmetrical', 'harmonious', 'proportionate']"
F,6,introspective,"['introspective', 'introverted', 'self-examining']"
F,7,nurturing,[]
F,8,authentic,"['unquestionable', 'authentic', 'reliable', 'bona_fide']"
F,9,vulnerable,['vulnerable']
