Label,Num,Adjectives,Synonyms
N-Low,1,composed,['composed']
N-Low,2,even-tempered,"['good-tempered', 'equable', 'even-tempered', 'placid']"
N-Low,3,resilient,"['lively', 'resilient', 'live', 'bouncy']"
N-Low,4,calm,"['calm', 'tranquil', 'serene', 'unagitated']"
N-Low,5,stable,"['stable', 'static']"
N-Low,6,emotionally,[]
N-Low,7,peaceful,"['passive', 'peaceful', 'peaceable']"
N-Low,8,adaptable,['adaptable']
N-Low,9,optimistic,"['affirmative', 'optimistic']"
N-Low,10,grounded,[]
O-Low,1,conservative,"['button-down', 'cautious', 'conservative']"
O-Low,2,traditional,['traditional']
O-Low,3,staid,"['staid', 'sedate']"
O-Low,4,conventional,"['conventional', 'established']"
O-Low,5,established,"['established', 'accomplished', 'effected', 'constituted']"
O-Low,6,predictable,['predictable']
O-Low,7,stoic,"['stoic', 'stoical']"
O-Low,8,respectable,"['honorable', 'good', 'respectable', 'estimable']"
O-Low,9,unadventurous,['unadventurous']
O-Low,10,loyal,"['loyal', 'patriotic', 'firm']"
A-Low,1,confrontational,['confrontational']
A-Low,2,cautious,"['conservative', 'cautious']"
A-Low,3,intense,"['intense', 'acute', 'vivid']"
A-Low,4,assertive,"['assertive', 'self-assertive', 'self-asserting']"
A-Low,5,analytical,"['analytical', 'analytic']"
A-Low,6,discerning,"['discerning', 'apprehensive', 'discreet']"
A-Low,7,assertive,"['assertive', 'self-assertive', 'self-asserting']"
A-Low,8,resolute,"['resolute', 'unhesitating']"
A-Low,9,cerebral,"['intellectual', 'cerebral']"
A-Low,10,unyielding,"['persistent', 'tenacious', 'dogged', 'pertinacious', 'dour']"
E-High,1,charismatic,"['charismatic', 'magnetic']"
E-High,2,vibrant,"['vibrant', 'vivacious']"
E-High,3,outgoing,"['extroverted', 'outgoing', 'forthcoming']"
E-High,4,confident,"['positive', 'convinced', 'confident']"
E-High,5,adventurous,"['adventurous', 'adventuresome']"
E-High,6,energetic,"['gumptious', 'up-and-coming', 'industrious', 'energetic']"
E-High,7,chatty,"['talkative', 'chatty', 'gabby', 'garrulous', 'loquacious']"
E-High,8,extroverted,"['extroverted', 'outgoing', 'forthcoming', 'extrospective']"
E-High,9,spontaneous,"['self-generated', 'ad-lib', 'unwritten', 'spontaneous']"
E-High,10,lively,"['lively', 'alert', 'brisk', 'racy']"
O-High,1,visionary,"['laputan', 'visionary', 'windy', 'airy', 'impractical']"
O-High,2,inquisitive,"['inquisitive', 'speculative', 'questioning', 'wondering']"
O-High,3,artistic,"['esthetic', 'aesthetic', 'artistic']"
O-High,4,introspective,"['introverted', 'self-examining', 'introspective']"
O-High,5,free-spirited,[]
O-High,6,analytical,"['analytical', 'analytic']"
O-High,7,enthusiastic,['enthusiastic']
O-High,8,open-minded,['open-minded']
O-High,9,creative,"['creative', 'originative']"
O-High,10,philosophical,"['philosophical', 'philosophic']"
N-High,1,vulnerable,['vulnerable']
N-High,2,sensitive,"['sensible', 'sensitive']"
N-High,3,emotionally,[]
N-High,4,resilience-challenged,[]
N-High,5,defensive,"['justificative', 'defensive', 'justificatory']"
N-High,6,impulsive,"['unprompted', 'driving', 'impulsive']"
N-High,7,hypervigilant,[]
N-High,8,self-destructive,"['suicidal', 'self-destructive']"
N-High,9,mood-prone,[]
N-High,10,trauma-sensitive,[]
A-High,1,empathetic,"['empathic', 'empathetic']"
A-High,2,affable,"['cordial', 'amiable', 'genial', 'affable']"
A-High,3,compassionate,['compassionate']
A-High,4,cooperative,"['concerted', 'conjunctive', 'cooperative', 'conjunct']"
A-High,5,sympathetic,"['benevolent', 'kindly', 'charitable', 'sympathetic']"
A-High,6,gentle,"['soft', 'gentle', 'aristocratic']"
A-High,7,conscientious,"['scrupulous', 'conscientious', 'painstaking']"
A-High,8,warm-hearted,[]
A-High,9,collaborative,['collaborative']
A-High,10,sincere,"['sincere', 'solemn', 'earnest']"
E-Low,1,reflective,"['meditative', 'brooding', 'musing', 'contemplative', 'broody']"
E-Low,2,reserved,['reserved']
E-Low,3,introverted,"['introverted', 'self-examining', 'introspective']"
E-Low,4,cautious,"['conservative', 'cautious']"
E-Low,5,analytical,"['analytical', 'analytic']"
E-Low,6,introvertedly,[]
