Label,Num,Adjectives
N-High,1,egotistical
N-High,2,conceited
N-High,3,superior
N-High,4,arrogant
N-High,5,pompous
N-High,6,self-aggrandizing
N-High,7,hubristic
N-High,8,narcissistic
N-High,9,grandiose
N-High,10,vainglorious
M-High,1,machiavellian
M-High,2,cunning
M-High,3,calculating
M-High,4,scheming
M-High,5,ambitious
M-High,6,deceptive
M-High,7,exploitative
M-High,8,tactical
M-High,9,malleable
M-High,10,mercenary
P-Low,1,compassionate
P-Low,2,reflective
P-Low,3,thoughtful
P-Low,4,considerate
P-Low,5,solicitous
P-Low,6,prudent
P-Low,7,altruistic
P-Low,8,sympathetic
P-Low,9,discerning
P-Low,10,nurturing
M-Low,1,upright
M-Low,2,unwavering
M-Low,3,genuine
M-Low,4,straightforward
M-Low,5,integrity-driven
M-Low,6,compassionate
M-Low,7,unflinching
M-Low,8,principled
M-Low,9,transparent
M-Low,10,reliable
P-High,1,reckless
P-High,2,dissociative
P-High,3,unpredictable
P-High,4,manic
P-High,5,self-centered
P-High,6,thrill-hungry
P-High,7,antisocial
P-High,8,adrenaline-fueled
P-High,9,emotionally
P-High,10,chaotic
N-Low,1,unassuming
N-Low,2,modest
N-Low,3,self-effacing
N-Low,4,unpretentious
N-Low,5,demure
N-Low,6,low-key
N-Low,7,unobtrusive
N-Low,8,modestly
N-Low,9,unassuming
N-Low,10,unostentatious
M-Low-N-High-P-High,1,unapologetic
M-Low-N-High-P-High,2,confident
M-Low-N-High-P-High,3,impulsive
M-Low-N-High-P-High,4,dominant
M-Low-N-High-P-High,5,sincere
M-Low-N-High-P-High,6,thrill-seeking
M-Low-N-High-P-High,7,emotionally
M-Low-N-High-P-High,8,authentic
M-Low-N-High-P-High,9,self-assured
M-Low-N-High-P-High,10,uninhibited
M-High-N-High-P-Low,1,cunning
M-High-N-High-P-Low,2,pragmatic
M-High-N-High-P-Low,3,ambitious
M-High-N-High-P-Low,4,strategic
M-High-N-High-P-Low,5,adaptable
M-High-N-High-P-Low,6,confident
M-High-N-High-P-Low,7,empathetic
M-High-N-High-P-Low,8,cautious
M-High-N-High-P-Low,9,charismatic
M-High-N-High-P-Low,10,discerning
M-Low-N-High-P-Low,1,authentic
M-Low-N-High-P-Low,2,empathetic
M-Low-N-High-P-Low,3,self-assured
M-Low-N-High-P-Low,4,straightforward
M-Low-N-High-P-Low,5,compassionate
M-Low-N-High-P-Low,6,reflective
M-Low-N-High-P-Low,7,idealistic
M-Low-N-High-P-Low,8,humble
M-Low-N-High-P-Low,9,genuine
M-Low-N-High-P-Low,10,conscientious
M-High-N-High-P-High,1,calculating
M-High-N-High-P-High,2,scheming
M-High-N-High-P-High,3,audacious
M-High-N-High-P-High,4,cunning
M-High-N-High-P-High,5,superficial
M-High-N-High-P-High,6,arrogant
M-High-N-High-P-High,7,maneuverable
M-High-N-High-P-High,8,detached
M-High-N-High-P-High,9,ruthless
M-High-N-High-P-High,10,deceptive
M-High-N-Low-P-Low,1,strategic
M-High-N-Low-P-Low,2,pragmatic
M-High-N-Low-P-Low,3,cautious
M-High-N-Low-P-Low,4,empathetic
M-High-N-Low-P-Low,5,mindful
M-High-N-Low-P-Low,6,discerning
M-High-N-Low-P-Low,7,unassuming
M-High-N-Low-P-Low,8,resourceful
M-High-N-Low-P-Low,9,compassionate
M-High-N-Low-P-Low,10,reflective
M-Low-N-Low-P-High,1,authentic
M-Low-N-Low-P-High,2,unpretentious
M-Low-N-Low-P-High,3,impulsive
M-Low-N-Low-P-High,4,thrill-seeking
M-Low-N-Low-P-High,5,emotionally
M-Low-N-Low-P-High,6,direct
M-Low-N-Low-P-High,7,nonconformist
M-Low-N-Low-P-High,8,adventurous
M-Low-N-Low-P-High,9,genuine
M-Low-N-Low-P-High,10,unapologetic
M-Low-N-Low-P-Low,1,authentic
M-Low-N-Low-P-Low,2,compassionate
M-Low-N-Low-P-Low,3,unassuming
M-Low-N-Low-P-Low,4,sincere
M-Low-N-Low-P-Low,5,reflective
M-Low-N-Low-P-Low,6,altruistic
M-Low-N-Low-P-Low,7,reliable
M-Low-N-Low-P-Low,8,modest
M-Low-N-Low-P-Low,9,empathic
M-Low-N-Low-P-Low,10,principled
M-High-N-Low-P-High,1,cunning
M-High-N-Low-P-High,2,pragmatic
M-High-N-Low-P-High,3,enigmatic
M-High-N-Low-P-High,4,detached
M-High-N-Low-P-High,5,unpredictable
M-High-N-Low-P-High,6,resourceful
M-High-N-Low-P-High,7,unconventional
M-High-N-Low-P-High,8,emotionally
M-High-N-Low-P-High,9,adaptable
M-High-N-Low-P-High,10,mysterious
