Label,Num,Adjectives,Synonyms
N-High,1,anxious,"['nervous', 'anxious', 'queasy', 'dying']"
N-High,2,depressed,"['grim', 'gloomy', 'depressed', 'down']"
N-High,3,irritable,"['nettlesome', 'cranky', 'fractious', 'peevish', 'irritable']"
N-High,4,reactive,"['responsive', 'reactive']"
N-High,5,sensitive,"['sensitive', 'sensible']"
N-High,6,vulnerable,['vulnerable']
N-High,7,worried,"['worried', 'disturbed', 'disquieted', 'distressed', 'upset']"
N-High,8,emotionally,[]
N-High,9,perfectionistic,[]
N-High,10,overthinking,[]
N-High,11,anxious,"['nervous', 'anxious', 'queasy', 'dying']"
N-High,12,depressed,"['grim', 'gloomy', 'depressed', 'down']"
N-High,13,irritable,"['nettlesome', 'cranky', 'fractious', 'peevish', 'irritable']"
N-High,14,reactive,"['responsive', 'reactive']"
N-High,15,sensitive,"['sensitive', 'sensible']"
N-High,16,vulnerable,['vulnerable']
N-High,17,worried,"['worried', 'disturbed', 'disquieted', 'distressed', 'upset']"
N-High,18,emotionally,[]
N-High,19,perfectionistic,[]
N-High,20,overthinking,[]
A-Low,1,assertive,"['assertive', 'self-assertive', 'self-asserting']"
A-Low,2,dissenting,"['dissident', 'dissenting', 'dissentient']"
A-Low,3,critical,"['vital', 'critical']"
A-Low,4,aggressive,"['aggressive', 'fast-growing', 'strong-growing']"
A-Low,5,assertive,"['assertive', 'self-assertive', 'self-asserting']"
A-Low,6,controversial,['controversial']
A-Low,7,defensive,"['defensive', 'justificatory', 'justificative']"
A-Low,8,dismissive,['dismissive']
A-Low,9,pugnacious,"['rough', 'hard-boiled', 'hard-bitten', 'pugnacious']"
A-Low,10,argumentative,['argumentative']
A-Low,11,assertive,"['assertive', 'self-assertive', 'self-asserting']"
A-Low,12,dissenting,"['dissident', 'dissenting', 'dissentient']"
A-Low,13,critical,"['vital', 'critical']"
A-Low,14,aggressive,"['aggressive', 'fast-growing', 'strong-growing']"
A-Low,15,assertive,"['assertive', 'self-assertive', 'self-asserting']"
A-Low,16,controversial,['controversial']
A-Low,17,defensive,"['defensive', 'justificatory', 'justificative']"
A-Low,18,dismissive,['dismissive']
A-Low,19,pugnacious,"['rough', 'hard-boiled', 'hard-bitten', 'pugnacious']"
A-Low,20,argumentative,['argumentative']
C-High,1,consistent,"['coherent', 'reproducible', 'consistent']"
C-High,2,disciplined,['disciplined']
C-High,3,efficient,"['effective', 'efficient']"
C-High,4,organized,"['organized', 'organised', 'unionized']"
C-High,5,responsible,"['responsible_for', 'responsible', 'creditworthy']"
C-High,6,self-motivated,[]
C-High,7,tenacious,"['tenacious', 'retentive', 'dogged', 'recollective', 'long']"
C-High,8,trustworthy,"['trusty', 'trustworthy']"
C-High,9,unwavering,"['firm', 'unbendable', 'stiff', 'steady', 'steadfast']"
C-High,10,warmhearted,['warmhearted']
C-High,11,consistent,"['coherent', 'reproducible', 'consistent']"
C-High,12,disciplined,['disciplined']
C-High,13,efficient,"['effective', 'efficient']"
C-High,14,organized,"['organized', 'organised', 'unionized']"
C-High,15,responsible,"['responsible_for', 'responsible', 'creditworthy']"
C-High,16,self-motivated,[]
C-High,17,tenacious,"['tenacious', 'retentive', 'dogged', 'recollective', 'long']"
C-High,18,trustworthy,"['trusty', 'trustworthy']"
