Label,Num,Adjectives
N-High,1,anxious
N-High,2,depressed
N-High,3,irritable
N-High,4,reactive
N-High,5,sensitive
N-High,6,vulnerable
N-High,7,worried
N-High,8,emotionally
N-High,9,perfectionistic
N-High,10,overthinking
N-High,11,anxious
N-High,12,depressed
N-High,13,irritable
N-High,14,reactive
N-High,15,sensitive
N-High,16,vulnerable
N-High,17,worried
N-High,18,emotionally
N-High,19,perfectionistic
N-High,20,overthinking
A-Low,1,assertive
A-Low,2,dissenting
A-Low,3,critical
A-Low,4,aggressive
A-Low,5,assertive
A-Low,6,controversial
A-Low,7,defensive
A-Low,8,dismissive
A-Low,9,pugnacious
A-Low,10,argumentative
A-Low,11,assertive
A-Low,12,dissenting
A-Low,13,critical
A-Low,14,aggressive
A-Low,15,assertive
A-Low,16,controversial
A-Low,17,defensive
A-Low,18,dismissive
A-Low,19,pugnacious
A-Low,20,argumentative
C-High,1,consistent
C-High,2,disciplined
C-High,3,efficient
C-High,4,organized
C-High,5,responsible
C-High,6,self-motivated
C-High,7,tenacious
C-High,8,trustworthy
C-High,9,unwavering
C-High,10,warmhearted
C-High,11,consistent
C-High,12,disciplined
C-High,13,efficient
C-High,14,organized
C-High,15,responsible
C-High,16,self-motivated
C-High,17,tenacious
C-High,18,trustworthy
C-High,19,unwavering
C-High,20,warmhearted
O-Low,1,resolute
O-Low,2,prudent
O-Low,3,steadfast
O-Low,4,conservative
O-Low,5,traditionalist
O-Low,6,economical
O-Low,7,cautious
O-Low,8,settled
O-Low,9,consistent
O-Low,10,patriotic
O-Low,11,resolute
O-Low,12,prudent
O-Low,13,steadfast
O-Low,14,conservative
O-Low,15,traditionalist
O-Low,16,economical
O-Low,17,cautious
O-Low,18,settled
O-Low,19,consistent
O-Low,20,patriotic
A-High,1,compassionate
A-High,2,generous
A-High,3,sympathetic
A-High,4,welcoming
A-High,5,attentive
A-High,6,supportive
A-High,7,patient
A-High,8,thoughtful
A-High,9,diplomatic
A-High,10,friendly
A-High,11,compassionate
A-High,12,generous
A-High,13,sympathetic
A-High,14,welcoming
A-High,15,attentive
A-High,16,supportive
A-High,17,patient
A-High,18,thoughtful
A-High,19,diplomatic
A-High,20,friendly
N-Low,1,composed
N-Low,2,balanced
N-Low,3,steadfast
N-Low,4,resilient
N-Low,5,diplomatic
N-Low,6,patient
N-Low,7,serene
N-Low,8,self-assured
N-Low,9,mellow
N-Low,10,relaxed
N-Low,11,composed
N-Low,12,balanced
N-Low,13,steadfast
N-Low,14,resilient
N-Low,15,diplomatic
N-Low,16,patient
N-Low,17,serene
N-Low,18,self-assured
N-Low,19,mellow
N-Low,20,relaxed
O-High,1,innovative
O-High,2,eccentric
O-High,3,aesthetic
O-High,4,creative
O-High,5,curious
O-High,6,out-of-the-box
O-High,7,divergent
O-High,8,reflective
O-High,9,exploratory
O-High,10,visionary
O-High,11,innovative
O-High,12,eccentric
O-High,13,aesthetic
O-High,14,creative
O-High,15,curious
O-High,16,out-of-the-box
O-High,17,divergent
O-High,18,reflective
O-High,19,exploratory
O-High,20,visionary
C-Low,1,impetuous
C-Low,2,disregarding
C-Low,3,impulsive
C-Low,4,lackadaisical
C-Low,5,impatient
C-Low,6,rash
C-Low,7,inattentive
C-Low,8,hasty
C-Low,9,unplanned
C-Low,10,inconsistent
C-Low,11,impetuous
C-Low,12,disregarding
C-Low,13,impulsive
C-Low,14,lackadaisical
C-Low,15,impatient
C-Low,16,rash
C-Low,17,inattentive
C-Low,18,hasty
C-Low,19,unplanned
C-Low,20,inconsistent
E-Low,1,meticulous
E-Low,2,reflective
E-Low,3,thoughtful
E-Low,4,reserved
E-Low,5,savvy
E-Low,6,calm
E-Low,7,sensitive
E-Low,8,introspective
E-Low,9,considerate
E-Low,10,reserved
E-Low,11,meticulous
E-Low,12,reflective
E-Low,13,thoughtful
E-Low,14,reserved
E-Low,15,savvy
E-Low,16,calm
E-Low,17,sensitive
E-Low,18,introspective
E-Low,19,considerate
E-Low,20,reserved
E-High,1,energetic
E-High,2,dynamic
E-High,3,vivacious
E-High,4,socially
E-High,5,excitable
E-High,6,assertive
E-High,7,talkative
E-High,8,charismatic
E-High,9,adventurous
E-High,10,intriguing
E-High,11,energetic
E-High,12,dynamic
E-High,13,vivacious
E-High,14,socially
E-High,15,excitable
E-High,16,assertive
E-High,17,talkative
E-High,18,charismatic
E-High,19,adventurous
E-High,20,intriguing
E-High-N-High-A-High-C-High-O-Low,1,outgoing
E-High-N-High-A-High-C-High-O-Low,2,sociable
E-High-N-High-A-High-C-High-O-Low,3,talkative
E-High-N-High-A-High-C-High-O-Low,4,energetic
E-High-N-High-A-High-C-High-O-Low,5,enthusiastic
E-High-N-High-A-High-C-High-O-Low,6,assertive
E-High-N-High-A-High-C-High-O-Low,7,risk-taking
E-High-N-High-A-High-C-High-O-Low,8,emotionally
E-High-N-High-A-High-C-High-O-Low,9,maladaptive
E-High-N-High-A-High-C-High-O-Low,10,warmhearted
E-High-N-High-A-High-C-High-O-Low,11,outgoing
E-High-N-High-A-High-C-High-O-Low,12,sociable
E-High-N-High-A-High-C-High-O-Low,13,talkative
E-High-N-High-A-High-C-High-O-Low,14,energetic
E-High-N-High-A-High-C-High-O-Low,15,enthusiastic
E-High-N-High-A-High-C-High-O-Low,16,assertive
E-High-N-High-A-High-C-High-O-Low,17,risk-taking
E-High-N-High-A-High-C-High-O-Low,18,emotionally
E-High-N-High-A-High-C-High-O-Low,19,maladaptive
E-High-N-High-A-High-C-High-O-Low,20,warmhearted
E-Low-N-High-A-High-C-High-O-High,1,reserved
E-Low-N-High-A-High-C-High-O-High,2,mellow
E-Low-N-High-A-High-C-High-O-High,3,calm
E-Low-N-High-A-High-C-High-O-High,4,reflective
E-Low-N-High-A-High-C-High-O-High,5,considerate
E-Low-N-High-A-High-C-High-O-High,6,resilient
E-Low-N-High-A-High-C-High-O-High,7,thoughtful
E-Low-N-High-A-High-C-High-O-High,8,introspective
E-Low-N-High-A-High-C-High-O-High,9,self-controlled
E-Low-N-High-A-High-C-High-O-High,10,sympathetic
E-Low-N-High-A-High-C-High-O-High,11,reserved
E-Low-N-High-A-High-C-High-O-High,12,mellow
E-Low-N-High-A-High-C-High-O-High,13,calm
E-Low-N-High-A-High-C-High-O-High,14,reflective
E-Low-N-High-A-High-C-High-O-High,15,considerate
E-Low-N-High-A-High-C-High-O-High,16,resilient
E-Low-N-High-A-High-C-High-O-High,17,thoughtful
E-Low-N-High-A-High-C-High-O-High,18,introspective
E-Low-N-High-A-High-C-High-O-High,19,self-controlled
E-Low-N-High-A-High-C-High-O-High,20,sympathetic
E-High-N-Low-A-Low-C-Low-O-Low,1,dynamic
E-High-N-Low-A-Low-C-Low-O-Low,2,assertive
E-High-N-Low-A-Low-C-Low-O-Low,3,determined
E-High-N-Low-A-Low-C-Low-O-Low,4,competitive
E-High-N-Low-A-Low-C-Low-O-Low,5,adventurous
