Label,Num,Adjectives
N-High,1,arrogant
N-High,2,condescending
N-High,3,egotistical
N-High,4,haughty
N-High,5,pompous
N-High,6,superior
N-High,7,vain
N-High,8,boastful
N-High,9,overbearing
N-High,10,self-aggrandizing
M-High,1,machiavellian
M-High,2,amoral
M-High,3,scheming
M-High,4,cunning
M-High,5,calculating
M-High,6,mercenary
M-High,7,maneuvering
M-High,8,exploitative
M-High,9,realpolitik
M-High,10,chameleonic
P-Low,1,compassionate
P-Low,2,reflective
P-Low,3,sensitivity
P-Low,4,considerate
P-Low,5,thoughtful
P-Low,6,empathic
P-Low,7,cautious
P-Low,8,altruistic
P-Low,9,mindful
P-Low,10,nurturing
M-Low,1,unwavering
M-Low,2,direct
M-Low,3,reliable
M-Low,4,authentic
M-Low,5,integrity-driven
M-Low,6,transparent
M-Low,7,respectful
M-Low,8,sincere
M-Low,9,principled
M-Low,10,uncompromising
P-High,1,reckless
P-High,2,dissociative
P-High,3,antisocial
P-High,4,adventurous
P-High,5,ruthless
P-High,6,impetuous
P-High,7,sociopathic
P-High,8,frivolous
P-High,9,unpredictable
P-High,10,manic
N-Low,1,unassuming
N-Low,2,self-effacing
N-Low,3,modest
N-Low,4,unpretentious
N-Low,5,unostentatious
N-Low,6,demure
N-Low,7,low-key
N-Low,8,unassuming
N-Low,9,unobtrusive
N-Low,10,unassuming
M-Low-N-High-P-High,1,blunt
M-Low-N-High-P-High,2,unapologetic
M-Low-N-High-P-High,3,confident
M-Low-N-High-P-High,4,dominant
M-Low-N-High-P-High,5,impulsive
M-Low-N-High-P-High,6,thrill-seeking
M-Low-N-High-P-High,7,emotionally
M-Low-N-High-P-High,8,sincere
M-Low-N-High-P-High,9,unconventional
M-Low-N-High-P-High,10,fearless
M-High-N-High-P-Low,1,strategic
M-High-N-High-P-Low,2,pragmatic
M-High-N-High-P-Low,3,cunning
M-High-N-High-P-Low,4,ambitious
M-High-N-High-P-Low,5,charismatic
M-High-N-High-P-Low,6,astute
M-High-N-High-P-Low,7,adaptable
M-High-N-High-P-Low,8,confident
M-High-N-High-P-Low,9,calculating
M-High-N-High-P-Low,10,discerning
M-Low-N-High-P-Low,1,authentic
M-Low-N-High-P-Low,2,empathetic
M-Low-N-High-P-Low,3,self-assured
M-Low-N-High-P-Low,4,sincere
M-Low-N-High-P-Low,5,compassionate
M-Low-N-High-P-Low,6,reflective
M-Low-N-High-P-Low,7,idealistic
M-Low-N-High-P-Low,8,confident
M-Low-N-High-P-Low,9,altruistic
M-Low-N-High-P-Low,10,introspective
M-High-N-High-P-High,1,cunning
M-High-N-High-P-High,2,maneuvering
M-High-N-High-P-High,3,acalculous
M-High-N-High-P-High,4,scheming
M-High-N-High-P-High,5,superficial
M-High-N-High-P-High,6,grandiose
M-High-N-High-P-High,7,unscrupulous
M-High-N-High-P-High,8,callous
M-High-N-High-P-High,9,ruthless
M-High-N-High-P-High,10,deceptive
M-High-N-Low-P-Low,1,cunning
M-High-N-Low-P-Low,2,pragmatic
M-High-N-Low-P-Low,3,discerning
M-High-N-Low-P-Low,4,unassuming
M-High-N-Low-P-Low,5,empathetic
M-High-N-Low-P-Low,6,cautious
M-High-N-Low-P-Low,7,strategic
M-High-N-Low-P-Low,8,low-key
M-High-N-Low-P-Low,9,perceptive
M-High-N-Low-P-Low,10,responsible
M-Low-N-Low-P-High,1,uncompromising
M-Low-N-Low-P-High,2,genuine
M-Low-N-Low-P-High,3,impulsive
M-Low-N-Low-P-High,4,direct
M-Low-N-Low-P-High,5,unassuming
M-Low-N-Low-P-High,6,emotionally
M-Low-N-Low-P-High,7,fearless
M-Low-N-Low-P-High,8,authentic
M-Low-N-Low-P-High,9,uninhibited
M-Low-N-Low-P-High,10,unconventional
M-Low-N-Low-P-Low,1,authentic
M-Low-N-Low-P-Low,2,empathetic
M-Low-N-Low-P-Low,3,compassionate
M-Low-N-Low-P-Low,4,humble
M-Low-N-Low-P-Low,5,transparent
M-Low-N-Low-P-Low,6,reliable
M-Low-N-Low-P-Low,7,selfless
M-Low-N-Low-P-Low,8,mindful
M-Low-N-Low-P-Low,9,genuine
M-Low-N-Low-P-Low,10,altruistic
M-High-N-Low-P-High,1,strategic
M-High-N-Low-P-High,2,pragmatic
M-High-N-Low-P-High,3,cunning
M-High-N-Low-P-High,4,unassuming
M-High-N-Low-P-High,5,detached
M-High-N-Low-P-High,6,impulsive
M-High-N-Low-P-High,7,thrill-seeking
M-High-N-Low-P-High,8,amoral
M-High-N-Low-P-High,9,enigmatic
M-High-N-Low-P-High,10,unconventional
