Label,Num,Adjectives
N-High,1,conceited
N-High,2,egotistical
N-High,3,haughty
N-High,4,superior
N-High,5,self-absorbed
N-High,6,arrogant
N-High,7,pompous
N-High,8,grandiose
N-High,9,vain
N-High,10,overbearing
M-High,1,machiavellian
M-High,2,calculating
M-High,3,cunning
M-High,4,scheming
M-High,5,ambitious
M-High,6,maneuvering
M-High,7,malleable
M-High,8,cynical
M-High,9,instrumental
M-High,10,exploitative
P-Low,1,compassionate
P-Low,2,reflective
P-Low,3,thoughtful
P-Low,4,solicitous
P-Low,5,deliberate
P-Low,6,considerate
P-Low,7,caring
P-Low,8,mindful
P-Low,9,respectful
P-Low,10,proactive
M-Low,1,upright
M-Low,2,sincere
M-Low,3,transparent
M-Low,4,integrity-filled
M-Low,5,direct
M-Low,6,authentic
M-Low,7,trustworthy
M-Low,8,morally
M-Low,9,uncompromising
M-Low,10,unwavering
P-High,1,reckless
P-High,2,unpredictable
P-High,3,nonconformist
P-High,4,daredevil
P-High,5,callous
P-High,6,unapologetic
P-High,7,free-spirited
P-High,8,adrenaline-junkie
P-High,9,unfazed
P-High,10,unbridled
N-Low,1,unassuming
N-Low,2,self-effacing
N-Low,3,modest
N-Low,4,unpretentious
N-Low,5,low-key
N-Low,6,demure
N-Low,7,unobtrusive
N-Low,8,unostentatious
N-Low,9,muted
N-Low,10,unassuming
M-Low-N-High-P-High,1,authentic
M-Low-N-High-P-High,2,confident
M-Low-N-High-P-High,3,unapologetic
M-Low-N-High-P-High,4,impulsive
M-Low-N-High-P-High,5,thrill-seeking
M-Low-N-High-P-High,6,emotionally
M-Low-N-High-P-High,7,dominant
M-Low-N-High-P-High,8,self-assured
M-Low-N-High-P-High,9,unconventional
M-Low-N-High-P-High,10,unbridled
M-High-N-High-P-Low,1,strategic
M-High-N-High-P-Low,2,pragmatic
M-High-N-High-P-Low,3,cunning
M-High-N-High-P-Low,4,ambitious
M-High-N-High-P-Low,5,charismatic
M-High-N-High-P-Low,6,adaptable
M-High-N-High-P-Low,7,responsible
M-High-N-High-P-Low,8,empathetic
M-High-N-High-P-Low,9,discerning
M-High-N-High-P-Low,10,cautious
M-Low-N-High-P-Low,1,authentic
M-Low-N-High-P-Low,2,empathetic
M-Low-N-High-P-Low,3,sincere
M-Low-N-High-P-Low,4,confident
M-Low-N-High-P-Low,5,compassionate
M-Low-N-High-P-Low,6,reflective
M-Low-N-High-P-Low,7,idealistic
M-Low-N-High-P-Low,8,generous
M-Low-N-High-P-Low,9,authored
M-Low-N-High-P-Low,10,principled
M-High-N-High-P-High,1,cunning
M-High-N-High-P-High,2,ambitious
M-High-N-High-P-High,3,scheming
M-High-N-High-P-High,4,arrogant
M-High-N-High-P-High,5,manipulative
M-High-N-High-P-High,6,deceptive
M-High-N-High-P-High,7,impulsive
M-High-N-High-P-High,8,callous
M-High-N-High-P-High,9,dominating
M-High-N-High-P-High,10,ruthless
M-High-N-Low-P-Low,1,strategic
M-High-N-Low-P-Low,2,pragmatic
M-High-N-Low-P-Low,3,cautious
M-High-N-Low-P-Low,4,empathetic
M-High-N-Low-P-Low,5,humble
M-High-N-Low-P-Low,6,principled
M-High-N-Low-P-Low,7,strategic
M-High-N-Low-P-Low,8,low-key
M-High-N-Low-P-Low,9,responsible
M-High-N-Low-P-Low,10,realistic
M-Low-N-Low-P-High,1,uncompromising
M-Low-N-Low-P-High,2,direct
M-Low-N-Low-P-High,3,fearless
M-Low-N-Low-P-High,4,authentic
M-Low-N-Low-P-High,5,unpredictable
M-Low-N-Low-P-High,6,restless
M-Low-N-Low-P-High,7,blunt
M-Low-N-Low-P-High,8,impervious
M-Low-N-Low-P-High,9,unapologetic
M-Low-N-Low-P-High,10,unbridled
M-Low-N-Low-P-Low,1,unassuming
M-Low-N-Low-P-Low,2,authentic
M-Low-N-Low-P-Low,3,compassionate
M-Low-N-Low-P-Low,4,humane
M-Low-N-Low-P-Low,5,modest
M-Low-N-Low-P-Low,6,principled
M-Low-N-Low-P-Low,7,reflective
M-Low-N-Low-P-Low,8,sincere
M-Low-N-Low-P-Low,9,selfless
M-Low-N-Low-P-Low,10,unpretentious
M-High-N-Low-P-High,1,cunning
M-High-N-Low-P-High,2,pragmatic
M-High-N-Low-P-High,3,strategic
M-High-N-Low-P-High,4,detached
M-High-N-Low-P-High,5,impulsive
M-High-N-Low-P-High,6,thrill-seeking
M-High-N-Low-P-High,7,unassuming
M-High-N-Low-P-High,8,ambitious
M-High-N-Low-P-High,9,cold-blooded
M-High-N-Low-P-High,10,adaptable
