Label,Num,Adjectives,Synonyms
N-High,1,conceited,"['conceited', 'swollen', 'egotistical', 'egotistic', 'self-conceited']"
N-High,2,egotistical,"['self-loving', 'conceited', 'narcissistic', 'egotistical', 'egotistic']"
N-High,3,haughty,"['imperious', 'haughty', 'lordly', 'disdainful', 'overbearing']"
N-High,4,superior,"['superscript', 'superior']"
N-High,5,self-absorbed,"['self-involved', 'self-absorbed']"
N-High,6,arrogant,"['self-important', 'arrogant', 'chesty']"
N-High,7,pompous,"['pontifical', 'overblown', 'grandiloquent', 'portentous', 'pompous']"
N-High,8,grandiose,"['highfaluting', 'grandiose', 'highfalutin', 'hifalutin']"
N-High,9,vain,"['conceited', 'swollen', 'egotistical', 'egotistic', 'self-conceited']"
N-High,10,overbearing,"['authoritarian', 'haughty', 'dictatorial', 'disdainful', 'overbearing']"
M-High,1,machiavellian,['machiavellian']
M-High,2,calculating,"['calculating', 'shrewd', 'scheming', 'calculative', 'conniving']"
M-High,3,cunning,"['crafty', 'cute', 'dodgy', 'cunning']"
M-High,4,scheming,"['calculating', 'shrewd', 'scheming', 'calculative', 'conniving']"
M-High,5,ambitious,"['ambitious', 'challenging']"
M-High,6,maneuvering,[]
M-High,7,malleable,"['ductile', 'malleable', 'pliable']"
M-High,8,cynical,"['cynical', 'misanthropical', 'misanthropic']"
M-High,9,instrumental,"['subservient', 'instrumental', 'implemental']"
M-High,10,exploitative,"['exploitatory', 'exploitative', 'exploitive']"
P-Low,1,compassionate,['compassionate']
P-Low,2,reflective,"['meditative', 'broody', 'contemplative', 'musing', 'brooding']"
P-Low,3,thoughtful,"['serious-minded', 'thoughtful', 'heedful']"
P-Low,4,solicitous,['solicitous']
P-Low,5,deliberate,"['deliberate', 'measured', 'calculated', 'careful']"
P-Low,6,considerate,['considerate']
P-Low,7,caring,['caring']
P-Low,8,mindful,"['aware', 'mindful']"
P-Low,9,respectful,"['respectful', 'reverential', 'venerating']"
P-Low,10,proactive,['proactive']
M-Low,1,upright,"['unsloped', 'good', 'upright', 'just']"
M-Low,2,sincere,"['solemn', 'earnest', 'sincere']"
M-Low,3,transparent,"['crystal_clear', 'crystalline', 'lucid', 'limpid', 'pellucid']"
M-Low,4,integrity-filled,[]
M-Low,5,direct,"['direct', 'unmediated', 'lineal']"
M-Low,6,authentic,"['authentic', 'reliable', 'bona_fide', 'unquestionable']"
M-Low,7,trustworthy,"['trustworthy', 'trusty']"
M-Low,8,morally,[]
M-Low,9,uncompromising,"['inflexible', 'sturdy', 'uncompromising']"
M-Low,10,unwavering,"['steadfast', 'firm', 'steady', 'unbendable', 'stiff']"
P-High,1,reckless,"['reckless', 'heady', 'rash', 'heedless', 'foolhardy']"
P-High,2,unpredictable,"['unpredictable', 'irregular']"
P-High,3,nonconformist,"['nonconforming', 'unconformist', 'nonconformist']"
P-High,4,daredevil,"['temerarious', 'daredevil']"
P-High,5,callous,"['callous', 'indurate', 'calloused', 'pachydermatous']"
P-High,6,unapologetic,['unapologetic']
P-High,7,free-spirited,[]
P-High,8,adrenaline-junkie,[]
P-High,9,unfazed,[]
P-High,10,unbridled,"['uncurbed', 'ungoverned', 'unbridled', 'unchecked']"
N-Low,1,unassuming,"['unassuming', 'retiring']"
N-Low,2,self-effacing,"['reticent', 'self-effacing', 'retiring']"
N-Low,3,modest,"['modest', 'small']"
N-Low,4,unpretentious,"['unostentatious', 'understated', 'unpretending', 'unpretentious']"
N-Low,5,low-key,"['low-keyed', 'subdued', 'low-key']"
N-Low,6,demure,"['overmodest', 'demure', 'coy']"
N-Low,7,unobtrusive,"['unobtrusive', 'unnoticeable']"
N-Low,8,unostentatious,"['unostentatious', 'understated', 'unpretending', 'unpretentious']"
N-Low,9,muted,"['quiet', 'subdued', 'dull', 'hushed', 'muted']"
N-Low,10,unassuming,"['unassuming', 'retiring']"
M-Low-N-High-P-High,1,authentic,"['authentic', 'reliable', 'bona_fide', 'unquestionable']"
M-Low-N-High-P-High,2,confident,"['confident', 'convinced', 'positive']"
M-Low-N-High-P-High,3,unapologetic,['unapologetic']
M-Low-N-High-P-High,4,impulsive,"['impulsive', 'driving', 'unprompted']"
M-Low-N-High-P-High,5,thrill-seeking,[]
M-Low-N-High-P-High,6,emotionally,[]
M-Low-N-High-P-High,7,dominant,"['dominant', 'predominant', 'prevalent', 'prevailing']"
M-Low-N-High-P-High,8,self-assured,"['self-assured', 'self-confident']"
M-Low-N-High-P-High,9,unconventional,"['unlawful', 'improper', 'unconventional']"
M-Low-N-High-P-High,10,unbridled,"['uncurbed', 'ungoverned', 'unbridled', 'unchecked']"
M-High-N-High-P-Low,1,strategic,"['strategical', 'strategic']"
M-High-N-High-P-Low,2,pragmatic,"['pragmatical', 'pragmatic', 'matter-of-fact']"
M-High-N-High-P-Low,3,cunning,"['crafty', 'cute', 'dodgy', 'cunning']"
M-High-N-High-P-Low,4,ambitious,"['ambitious', 'challenging']"
M-High-N-High-P-Low,5,charismatic,"['charismatic', 'magnetic']"
M-High-N-High-P-Low,6,adaptable,['adaptable']
M-High-N-High-P-Low,7,responsible,"['creditworthy', 'responsible', 'responsible_for']"
M-High-N-High-P-Low,8,empathetic,"['empathic', 'empathetic']"
M-High-N-High-P-Low,9,discerning,"['discerning', 'apprehensive', 'discreet']"
M-High-N-High-P-Low,10,cautious,"['conservative', 'cautious']"
M-Low-N-High-P-Low,1,authentic,"['authentic', 'reliable', 'bona_fide', 'unquestionable']"
M-Low-N-High-P-Low,2,empathetic,"['empathic', 'empathetic']"
M-Low-N-High-P-Low,3,sincere,"['solemn', 'earnest', 'sincere']"
M-Low-N-High-P-Low,4,confident,"['confident', 'convinced', 'positive']"
M-Low-N-High-P-Low,5,compassionate,['compassionate']
M-Low-N-High-P-Low,6,reflective,"['meditative', 'broody', 'contemplative', 'musing', 'brooding']"
M-Low-N-High-P-Low,7,idealistic,"['exalted', 'idealistic', 'elevated', 'sublime', 'ideal']"
M-Low-N-High-P-Low,8,generous,['generous']
M-Low-N-High-P-Low,9,authored,[]
M-Low-N-High-P-Low,10,principled,['principled']
M-High-N-High-P-High,1,cunning,"['crafty', 'cute', 'dodgy', 'cunning']"
M-High-N-High-P-High,2,ambitious,"['ambitious', 'challenging']"
