Label,Num,Adjectives
N-Low,1,serene
N-Low,2,composed
N-Low,3,calm-centered
N-Low,4,equanimous
N-Low,5,resilient
N-Low,6,peaceful
N-Low,7,even-tempered
N-Low,8,stoic
N-Low,9,tranquil
N-Low,10,equitable
O-Low,1,conservative
O-Low,2,traditional
O-Low,3,comfortable
O-Low,4,predictable
O-Low,5,conventional
O-Low,6,settled
O-Low,7,staid
O-Low,8,loyal
O-Low,9,conservative-minded
O-Low,10,establishment-oriented
A-Low,1,cynical
A-Low,2,assertive
A-Low,3,dismissive
A-Low,4,intense
A-Low,5,perceptive
A-Low,6,ruthless
A-Low,7,sarcastic
A-Low,8,critical
A-Low,9,polarizing
A-Low,10,debating
E-High,1,vibrant
E-High,2,charismatic
E-High,3,outgoing
E-High,4,energetic
E-High,5,assertive
E-High,6,adventurous
E-High,7,affable
E-High,8,boisterous
E-High,9,sociable
E-High,10,exuberant
O-High,1,visionary
O-High,2,inquisitive
O-High,3,creative
O-High,4,introspective
O-High,5,enthusiastic
O-High,6,innovative
O-High,7,curious
O-High,8,expressive
O-High,9,adventurous
O-High,10,interconnected
N-High,1,hyper-vigilant
N-High,2,emotionally
N-High,3,self-critical
N-High,4,sensitivity
N-High,5,dysregulated
N-High,6,introverted
N-High,7,impulsive
N-High,8,defensive
N-High,9,vulnerable
N-High,10,lackadaisical
A-High,1,empathetic
A-High,2,compassionate
A-High,3,gentle
A-High,4,affable
A-High,5,cooperative
A-High,6,considerate
A-High,7,caring
A-High,8,sincere
A-High,9,humble
A-High,10,benevolent
E-Low,1,low-key
E-Low,2,private
E-Low,3,reflective
E-Low,4,cautious
E-Low,5,introverted
E-Low,6,reserve
E-Low,7,solitary
E-Low,8,introvertedly
E-Low,9,introvertedly
E-Low,10,low-energy
C-Low,1,distractible
C-Low,2,impetuous
C-Low,3,disorganized
C-Low,4,restless
C-Low,5,spontaneous
C-Low,6,easily
C-Low,7,frantic
C-Low,8,unpredictable
C-Low,9,careless
C-Low,10,dissipated
C-High,1,disciplined
C-High,2,responsible
C-High,3,organized
C-High,4,efficient
C-High,5,dedicated
C-High,6,pragmatic
C-High,7,self-motivated
C-High,8,focused
C-High,9,results-oriented
C-High,10,accountable
E-Low-N-Low-A-Low-C-High-O-Low,1,reserved
E-Low-N-Low-A-Low-C-High-O-Low,2,cautious
E-Low-N-Low-A-Low-C-High-O-Low,3,analytical
E-Low-N-Low-A-Low-C-High-O-Low,4,practical
E-Low-N-Low-A-Low-C-High-O-Low,5,disciplined
E-Low-N-Low-A-Low-C-High-O-Low,6,traditional
E-Low-N-Low-A-Low-C-High-O-Low,7,skeptical
E-Low-N-Low-A-Low-C-High-O-Low,8,competitive
E-Low-N-Low-A-Low-C-High-O-Low,9,efficient
E-Low-N-Low-A-Low-C-High-O-Low,10,stoic
E-Low-N-High-A-High-C-Low-O-High,1,introverted
E-Low-N-High-A-High-C-Low-O-High,2,sensitive
E-Low-N-High-A-High-C-Low-O-High,3,empathetic
E-Low-N-High-A-High-C-Low-O-High,4,creative
