EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_Score_Comparison,AGR_Score_Comparison,CSN_Score_Comparison,EST_Score_Comparison,OPN_Score_Comparison
5,5,2,5,2,1,2,4,2,2,5,5,2,5,2,5,1,5,5,2,2,2,2,2,2,5,5,2,5,2,1,1,2,2,2,5,5,2,5,2,2,2,2,1,4.875,4.625,1.3333333333333333,2.333333333333333,2.3,high,low,low,high,low
5,5,2,2,1,1,2,4,2,1,5,5,2,5,2,5,2,5,5,2,2,2,5,2,2,5,5,2,5,1,1,1,2,2,2,5,5,2,5,2,5,2,5,1,4.875,4.25,1.4444444444444444,1.6666666666666667,1.7,high,low,low,high,low
5,5,2,5,2,1,2,5,2,2,5,5,2,5,1,5,1,4,5,2,2,2,5,2,2,5,5,2,5,2,2,1,2,2,2,5,5,2,5,1,2,2,2,1,4.75,4.625,1.3333333333333333,2.0,2.1,high,low,low,high,low
5,5,2,2,2,1,2,4,2,2,5,5,2,5,2,5,2,5,5,2,2,2,2,2,2,5,5,2,5,1,1,2,2,2,2,5,5,2,5,2,5,2,2,1,4.875,4.25,1.5555555555555556,2.333333333333333,1.9,high,low,low,high,low
5,5,2,2,2,2,2,4,2,2,5,5,2,5,2,5,1,5,5,1,2,2,2,2,1,5,5,2,5,2,1,1,2,2,2,5,5,2,5,2,5,2,5,1,4.75,4.25,1.3333333333333333,2.0,1.8,high,low,low,high,low
5,5,2,5,2,1,2,4,2,2,5,5,2,5,2,5,2,5,5,2,2,2,2,2,2,5,5,2,5,2,1,2,2,2,2,5,5,2,5,2,5,1,2,1,4.875,4.625,1.4444444444444444,2.333333333333333,2.0,high,low,low,high,low
5,5,2,5,2,1,2,4,2,2,5,5,2,5,2,5,1,5,5,2,1,2,2,2,2,5,5,2,5,2,1,2,2,2,2,5,5,2,5,2,4,2,5,2,5.0,4.625,1.4444444444444444,2.0,2.2,high,low,low,high,low
5,5,2,2,2,1,1,4,2,2,5,5,2,5,2,5,1,5,5,1,1,2,5,2,2,5,5,2,5,2,1,1,2,2,2,5,5,2,5,2,2,1,5,1,5.0,4.25,1.1111111111111112,1.6666666666666667,2.2,high,low,low,high,low
5,5,2,2,2,1,2,4,2,2,5,5,2,5,2,5,2,5,5,2,2,2,2,2,2,5,5,2,5,2,1,1,2,2,2,5,5,2,5,2,5,2,2,1,4.875,4.25,1.4444444444444444,2.333333333333333,2.0,high,low,low,high,low
5,5,2,5,2,2,2,5,2,2,5,5,2,5,2,5,1,5,5,1,1,2,5,2,2,5,5,2,5,2,1,2,2,2,2,5,5,2,5,2,5,2,2,1,4.875,4.625,1.4444444444444444,1.8888888888888888,1.9,high,low,low,high,low
