Label,Num,Adjectives,Synonyms
T,1,analytical,"['analytic', 'analytical']"
T,2,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
T,3,detached,"['uninvolved', 'degage', 'isolated', 'detached']"
T,4,logical,"['consistent', 'coherent', 'logical', 'legitimate']"
T,5,methodical,['methodical']
T,6,cerebral,"['intellectual', 'cerebral']"
T,7,austere,"['stern', 'severe', 'austere', 'stark']"
T,8,disciplined,['disciplined']
T,9,calculating,"['calculating', 'shrewd', 'calculative', 'conniving', 'scheming']"
T,10,impassive,"['stolid', 'expressionless', 'impassive', 'deadpan']"
J,1,discerning,"['discerning', 'discreet', 'apprehensive']"
J,2,methodical,['methodical']
J,3,fastidious,"['exacting', 'fastidious']"
J,4,perceptive,['perceptive']
J,5,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
J,6,systematic,"['taxonomic', 'systematic', 'taxonomical']"
J,7,analytical,"['analytic', 'analytical']"
J,8,exacting,"['exacting', 'fastidious', 'stern', 'strict']"
J,9,deliberate,"['measured', 'deliberate', 'careful', 'calculated']"
J,10,thoroughgoing,"['thorough', 'exhaustive', 'thoroughgoing', 'complete', 'arrant']"
S,1,perceptive,['perceptive']
S,2,pragmatic,"['matter-of-fact', 'pragmatical', 'pragmatic']"
S,3,observant,"['observing', 'observant', 'law-abiding']"
S,4,grounded,[]
S,5,methodical,['methodical']
S,6,discerning,"['discerning', 'discreet', 'apprehensive']"
S,7,realistic,"['naturalistic', 'realistic']"
S,8,analytical,"['analytic', 'analytical']"
S,9,straightforward,"['square', 'aboveboard', 'straight', 'straightforward']"
S,10,meticulous,"['meticulous', 'punctilious']"
E,1,vivacious,"['vibrant', 'vivacious']"
E,2,outgoing,"['outgoing', 'forthcoming', 'extroverted']"
E,3,exuberant,"['ebullient', 'high-spirited', 'exuberant', 'extravagant', 'excessive']"
E,4,charismatic,"['magnetic', 'charismatic']"
E,5,affable,"['cordial', 'affable', 'amiable', 'genial']"
E,6,vibrant,"['vibrant', 'vivacious']"
E,7,enthusiastic,['enthusiastic']
E,8,energetic,"['up-and-coming', 'energetic', 'industrious', 'gumptious']"
E,9,sociable,['sociable']
E,10,bubbly,"['bubbling', 'frothy', 'foamy', 'bubbly', 'foaming']"
F,1,emotive,"['affectional', 'emotive', 'affective']"
F,2,compassionate,['compassionate']
F,3,empathetic,"['empathetic', 'empathic']"
F,4,sociable,['sociable']
F,5,nurturing,[]
F,6,reflective,"['broody', 'brooding', 'meditative', 'contemplative', 'musing']"
