Label,Num,Adjectives,Synonyms
T,1,analytical,"['analytic', 'analytical']"
T,2,objective,"['objective', 'nonsubjective', 'accusative']"
T,3,logical,"['coherent', 'logical', 'legitimate', 'consistent']"
T,4,efficient,"['effective', 'efficient']"
T,5,rational,"['noetic', 'intellectual', 'rational']"
T,6,pragmatic,"['pragmatical', 'matter-of-fact', 'pragmatic']"
T,7,self-controlled,[]
T,8,methodical,['methodical']
T,9,detached,"['degage', 'uninvolved', 'detached', 'isolated']"
T,10,independent,"['autonomous', 'self-governing', 'independent', 'sovereign']"
T,11,analytical,"['analytic', 'analytical']"
T,12,objective,"['objective', 'nonsubjective', 'accusative']"
T,13,logical,"['coherent', 'logical', 'legitimate', 'consistent']"
T,14,efficient,"['effective', 'efficient']"
T,15,rational,"['noetic', 'intellectual', 'rational']"
T,16,pragmatic,"['pragmatical', 'matter-of-fact', 'pragmatic']"
T,17,self-controlled,[]
T,18,methodical,['methodical']
T,19,detached,"['degage', 'uninvolved', 'detached', 'isolated']"
T,20,independent,"['autonomous', 'self-governing', 'independent', 'sovereign']"
F,1,compassionate,['compassionate']
F,2,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,3,sensitive,"['sensible', 'sensitive']"
F,4,emotional,"['emotional', 'aroused']"
F,5,empathetic,"['empathetic', 'empathic']"
F,6,harmonious,"['symmetrical', 'harmonious', 'proportionate']"
F,7,cooperative,"['cooperative', 'concerted', 'conjunct', 'conjunctive']"
F,8,diplomatic,"['diplomatic', 'diplomatical']"
F,9,kind-hearted,"['kind-hearted', 'kindhearted']"
F,10,peaceful,"['passive', 'peaceful', 'peaceable']"
F,11,compassionate,['compassionate']
F,12,sympathetic,"['benevolent', 'sympathetic', 'charitable', 'kindly']"
F,13,sensitive,"['sensible', 'sensitive']"
F,14,emotional,"['emotional', 'aroused']"
F,15,empathetic,"['empathetic', 'empathic']"
F,16,harmonious,"['symmetrical', 'harmonious', 'proportionate']"
F,17,cooperative,"['cooperative', 'concerted', 'conjunct', 'conjunctive']"
F,18,diplomatic,"['diplomatic', 'diplomatical']"
F,19,kind-hearted,"['kind-hearted', 'kindhearted']"
F,20,peaceful,"['passive', 'peaceful', 'peaceable']"
N,1,visionary,"['laputan', 'visionary', 'windy', 'airy', 'impractical']"
N,2,insightful,['insightful']
N,3,mystical,"['mysterious', 'mystical', 'mystic']"
N,4,curious,"['curious', 'peculiar', 'queer', 'odd', 'funny']"
N,5,intuitive,"['nonrational', 'visceral', 'intuitive']"
N,6,futuristic,"['futurist', 'futuristic']"
N,7,symbolic,"['symbolical', 'emblematical', 'emblematic', 'symbolic']"
N,8,enigmatic,"['puzzling', 'enigmatical', 'enigmatic', 'oracular']"
N,9,imaginative,"['inventive', 'imaginative']"
N,10,philosophical,"['philosophical', 'philosophic']"
N,11,visionary,"['laputan', 'visionary', 'windy', 'airy', 'impractical']"
N,12,insightful,['insightful']
N,13,mystical,"['mysterious', 'mystical', 'mystic']"
N,14,curious,"['curious', 'peculiar', 'queer', 'odd', 'funny']"
N,15,intuitive,"['nonrational', 'visceral', 'intuitive']"
N,16,futuristic,"['futurist', 'futuristic']"
N,17,symbolic,"['symbolical', 'emblematical', 'emblematic', 'symbolic']"
N,18,enigmatic,"['puzzling', 'enigmatical', 'enigmatic', 'oracular']"
N,19,imaginative,"['inventive', 'imaginative']"
N,20,philosophical,"['philosophical', 'philosophic']"
J,1,analytical,"['analytic', 'analytical']"
J,2,methodical,['methodical']
J,3,structured,"['structured', 'integrated']"
J,4,rigorous,"['tight', 'rigorous', 'stringent', 'strict']"
J,5,precise,"['precise', 'exact', 'accurate']"
J,6,efficient,"['effective', 'efficient']"
J,7,disciplined,['disciplined']
J,8,pragmatic,"['pragmatical', 'matter-of-fact', 'pragmatic']"
J,9,systematic,"['systematic', 'taxonomic', 'taxonomical']"
J,10,predictive,"['prognosticative', 'prognostic', 'predictive']"
J,11,analytical,"['analytic', 'analytical']"
J,12,methodical,['methodical']
J,13,structured,"['structured', 'integrated']"
J,14,rigorous,"['tight', 'rigorous', 'stringent', 'strict']"
J,15,precise,"['precise', 'exact', 'accurate']"
J,16,efficient,"['effective', 'efficient']"
J,17,disciplined,['disciplined']
J,18,pragmatic,"['pragmatical', 'matter-of-fact', 'pragmatic']"
J,19,systematic,"['systematic', 'taxonomic', 'taxonomical']"
J,20,predictive,"['prognosticative', 'prognostic', 'predictive']"
P,1,opportunistic,"['opportunistic', 'opportunist', 'timeserving']"
P,2,nimble-minded,[]
P,3,adaptable,['adaptable']
