Label,Num,Adjectives
O-High,1,innovative
O-High,2,visionary
O-High,3,artistic
O-High,4,intellectual
O-High,5,adventurous
O-High,6,inquisitive
O-High,7,creative
O-High,8,enthusiastic
O-High,9,philosophical
O-High,10,renaissance-minded
O-Low,1,conventional
O-Low,2,conservative
O-Low,3,traditional
O-Low,4,staid
O-Low,5,respectful
O-Low,6,cautious
O-Low,7,established
O-Low,8,unadventurous
O-Low,9,orthodox
O-Low,10,sentimental
C-High,1,meticulous
C-High,2,diligent
C-High,3,methodical
C-High,4,resilient
C-High,5,proactive
C-High,6,disciplined
C-High,7,practical
C-High,8,persevering
C-High,9,strategic
C-High,10,committed
N-Low,1,composed
N-Low,2,philosophical
N-Low,3,seren
N-Low,4,steadfast
N-Low,5,reflective
N-Low,6,resolute
N-Low,7,calmative
N-Low,8,emollient
N-Low,9,equanimous
N-Low,10,serene
E-High,1,vivacious
E-High,2,exuberant
E-High,3,charismatic
E-High,4,effervescent
E-High,5,confident
E-High,6,adventurous
E-High,7,outgoing
E-High,8,enthusiastic
E-High,9,energetic
E-High,10,daring
A-High,1,affable
A-High,2,compassionate
A-High,3,empathetic
A-High,4,gentle
A-High,5,helpful
A-High,6,inclusive
A-High,7,nurturing
A-High,8,sympathetic
A-High,9,tactful
A-High,10,unassuming
C-Low,1,spontaneous
C-Low,2,impetuous
C-Low,3,reckless
C-Low,4,distractible
C-Low,5,disorganized
C-Low,6,emotionally
C-Low,7,haphazard
C-Low,8,flighty
C-Low,9,indecisive
C-Low,10,unpredictable
E-Low,1,retiring
E-Low,2,unassuming
E-Low,3,reflective
E-Low,4,cautious
E-Low,5,reserved
E-Low,6,solitary
E-Low,7,muted
E-Low,8,introverted
E-Low,9,guarded
E-Low,10,unobtrusive
N-High,1,volatile
N-High,2,sensitized
N-High,3,melancholic
N-High,4,irritable
N-High,5,emotionally
N-High,6,resentful
N-High,7,overwhelmed
N-High,8,dysregulated
N-High,9,hypersensitive
N-High,10,toxic
A-Low,1,confrontational
A-Low,2,perfidious
A-Low,3,misanthropic
A-Low,4,pugnacious
A-Low,5,intractable
A-Low,6,cynical
A-Low,7,disputatious
A-Low,8,challenging
A-Low,9,uncompromising
A-Low,10,polarizing
E-High-N-Low-A-High-C-Low-O-Low,1,sociable
E-High-N-Low-A-High-C-Low-O-Low,2,vivacious
E-High-N-Low-A-High-C-Low-O-Low,3,affable
E-High-N-Low-A-High-C-Low-O-Low,4,outgoing
E-High-N-Low-A-High-C-Low-O-Low,5,resilient
E-High-N-Low-A-High-C-Low-O-Low,6,cheerful
E-High-N-Low-A-High-C-Low-O-Low,7,cooperative
E-High-N-Low-A-High-C-Low-O-Low,8,impulsive
E-High-N-Low-A-High-C-Low-O-Low,9,traditional
E-High-N-Low-A-High-C-Low-O-Low,10,energetic
E-High-N-High-A-High-C-Low-O-High,1,vivacious
E-High-N-High-A-High-C-Low-O-High,2,emotionally
E-High-N-High-A-High-C-Low-O-High,3,charismatic
E-High-N-High-A-High-C-Low-O-High,4,impulsive
E-High-N-High-A-High-C-Low-O-High,5,artistic
E-High-N-High-A-High-C-Low-O-High,6,warm-hearted
E-High-N-High-A-High-C-Low-O-High,7,dramatic
E-High-N-High-A-High-C-Low-O-High,8,spontaneous
E-High-N-High-A-High-C-Low-O-High,9,charming
E-High-N-High-A-High-C-Low-O-High,10,restless
E-Low-N-Low-A-Low-C-High-O-High,1,reflective
E-Low-N-Low-A-Low-C-High-O-High,2,discerning
E-Low-N-Low-A-Low-C-High-O-High,3,resilient
E-Low-N-Low-A-Low-C-High-O-High,4,perceptive
