Label,Num,Adjectives
N-High,1,egotistical
N-High,2,arrogant
N-High,3,conceited
N-High,4,pompous
N-High,5,superior
N-High,6,grandiose
N-High,7,boastful
N-High,8,self-aggrandizing
N-High,9,haughty
N-High,10,narcissistic
M-High,1,machiavellian
M-High,2,cunning
M-High,3,scheming
M-High,4,amoral
M-High,5,mercenary
M-High,6,manipulative
M-High,7,pragmatic
M-High,8,calculating
M-High,9,exploitative
M-High,10,ambitious
P-Low,1,compassionate
P-Low,2,reflective
P-Low,3,solicitous
P-Low,4,discerning
P-Low,5,nurturing
P-Low,6,considerate
P-Low,7,humane
P-Low,8,prudent
P-Low,9,sympathetic
P-Low,10,thoughtful
M-Low,1,integrous
M-Low,2,uncompromising
M-Low,3,straightforward
M-Low,4,authentic
M-Low,5,principled
M-Low,6,transparent
M-Low,7,unwavering
M-Low,8,reliable
M-Low,9,sincere
M-Low,10,unshakeable
P-High,1,reckless
P-High,2,daredevil
P-High,3,unpredictable
P-High,4,apathetic
P-High,5,antisocial
P-High,6,manic
P-High,7,nihilistic
P-High,8,maverick
P-High,9,sensation-seeking
P-High,10,amoral
N-Low,1,unassuming
N-Low,2,modest
N-Low,3,self-effacing
N-Low,4,demure
N-Low,5,unpretentious
N-Low,6,low-key
N-Low,7,unobtrusive
N-Low,8,unassuming
N-Low,9,genuine
N-Low,10,unostentatious
M-Low-N-High-P-High,1,unapologetic
M-Low-N-High-P-High,2,confident
M-Low-N-High-P-High,3,impulsive
M-Low-N-High-P-High,4,charismatic
M-Low-N-High-P-High,5,emotionally
M-Low-N-High-P-High,6,self-assured
M-Low-N-High-P-High,7,dominating
M-Low-N-High-P-High,8,thrill-seeking
M-Low-N-High-P-High,9,unconventional
M-Low-N-High-P-High,10,authentic
M-High-N-High-P-Low,1,strategic
M-High-N-High-P-Low,2,pragmatic
M-High-N-High-P-Low,3,astute
M-High-N-High-P-Low,4,ambitious
M-High-N-High-P-Low,5,charismatic
M-High-N-High-P-Low,6,cunning
M-High-N-High-P-Low,7,adaptable
M-High-N-High-P-Low,8,perceptive
M-High-N-High-P-Low,9,resourceful
M-High-N-High-P-Low,10,discerning
M-Low-N-High-P-Low,1,authentic
M-Low-N-High-P-Low,2,self-assured
M-Low-N-High-P-Low,3,empathetic
M-Low-N-High-P-Low,4,transparent
M-Low-N-High-P-Low,5,moral
M-Low-N-High-P-Low,6,sincere
M-Low-N-High-P-Low,7,respectful
M-Low-N-High-P-Low,8,cautious
M-Low-N-High-P-Low,9,compassionate
M-Low-N-High-P-Low,10,idealistic
M-High-N-High-P-High,1,cunning
M-High-N-High-P-High,2,acalculous
M-High-N-High-P-High,3,charismatic
M-High-N-High-P-High,4,maneuverable
M-High-N-High-P-High,5,arrogant
M-High-N-High-P-High,6,deceptive
M-High-N-High-P-High,7,impulsive
M-High-N-High-P-High,8,self-aggrandizing
M-High-N-High-P-High,9,callous
M-High-N-High-P-High,10,ruthless
M-High-N-Low-P-Low,1,pragmatic
M-High-N-Low-P-Low,2,strategic
M-High-N-Low-P-Low,3,tactical
M-High-N-Low-P-Low,4,empathetic
M-High-N-Low-P-Low,5,reserved
M-High-N-Low-P-Low,6,low-key
M-High-N-Low-P-Low,7,humble
M-High-N-Low-P-Low,8,cautious
M-High-N-Low-P-Low,9,diplomatic
M-High-N-Low-P-Low,10,utilitarian
M-Low-N-Low-P-High,1,direct
M-Low-N-Low-P-High,2,impulsive
M-Low-N-Low-P-High,3,thrill-seeking
M-Low-N-Low-P-High,4,emotionally
M-Low-N-Low-P-High,5,sincere
M-Low-N-Low-P-High,6,unassuming
M-Low-N-Low-P-High,7,authentic
M-Low-N-Low-P-High,8,unconventional
M-Low-N-Low-P-High,9,uninhibited
M-Low-N-Low-P-High,10,blunt
M-Low-N-Low-P-Low,1,authentic
M-Low-N-Low-P-Low,2,compassionate
M-Low-N-Low-P-Low,3,humble
M-Low-N-Low-P-Low,4,introspective
M-Low-N-Low-P-Low,5,reliable
M-Low-N-Low-P-Low,6,selfless
M-Low-N-Low-P-Low,7,sincere
M-Low-N-Low-P-Low,8,thoughtful
M-Low-N-Low-P-Low,9,unassuming
M-Low-N-Low-P-Low,10,virtuous
M-High-N-Low-P-High,1,cunning
M-High-N-Low-P-High,2,pragmatic
M-High-N-Low-P-High,3,ambitious
M-High-N-Low-P-High,4,strategic
M-High-N-Low-P-High,5,deceptive
M-High-N-Low-P-High,6,unconventional
M-High-N-Low-P-High,7,impulsive
M-High-N-Low-P-High,8,detached
M-High-N-Low-P-High,9,adaptable
M-High-N-Low-P-High,10,enigmatic
