Label,Num,Adjectives
M-High,1,ambidextrous
M-High,2,calculating
M-High,3,cynical
M-High,4,dexterous
M-High,5,exploitative
M-High,6,farseeing
M-High,7,manipulative
M-High,8,persuasive
M-High,9,scheming
M-High,10,strategic
M-High,11,ambidextrous
M-High,12,calculating
M-High,13,cynical
M-High,14,dexterous
M-High,15,exploitative
M-High,16,farseeing
M-High,17,manipulative
M-High,18,persuasive
M-High,19,scheming
M-High,20,strategic
P-High,1,adrenaline
P-High,2,bull
P-High,3,casual
P-High,4,chaos
P-High,5,determined
P-High,6,edge
P-High,7,impetuous
P-High,8,jaded
P-High,9,liberated
P-High,10,pioneering
P-High,11,adrenaline
P-High,12,bull
P-High,13,casual
P-High,14,chaos
P-High,15,determined
P-High,16,edge
P-High,17,impetuous
P-High,18,jaded
P-High,19,liberated
P-High,20,pioneering
N-Low,1,unassuming
N-Low,2,self-effacing
N-Low,3,discreet
N-Low,4,subtle
N-Low,5,reserved
N-Low,6,generous
N-Low,7,down-to-earth
N-Low,8,quietly
N-Low,9,self-sacrificing
N-Low,10,contentedly
N-Low,11,unassuming
N-Low,12,self-effacing
N-Low,13,discreet
N-Low,14,subtle
N-Low,15,reserved
N-Low,16,generous
N-Low,17,down-to-earth
N-Low,18,quietly
N-Low,19,self-sacrificing
N-Low,20,contentedly
M-Low,1,integrity-driven
M-Low,2,honesty-fueled
M-Low,3,sincerity-spirited
M-Low,4,transparency-imbued
M-Low,5,moral-motivated
M-Low,6,autonomy-respecting
M-Low,7,trustworthy-trust-inspiring
M-Low,8,ethical-guided
M-Low,9,straightforward-speaking
M-Low,10,respectful-communication-focused
M-Low,11,integrity-driven
M-Low,12,honesty-fueled
M-Low,13,sincerity-spirited
M-Low,14,transparency-imbued
M-Low,15,moral-motivated
M-Low,16,autonomy-respecting
M-Low,17,trustworthy-trust-inspiring
M-Low,18,ethical-guided
M-Low,19,straightforward-speaking
M-Low,20,respectful-communication-focused
N-High,1,arrogant
N-High,2,pompous
N-High,3,hubristic
N-High,4,self-aggrandizing
N-High,5,egotistical
N-High,6,superficially
N-High,7,condescending
N-High,8,narcissistic
N-High,9,self-righteous
N-High,10,vanity-prone
N-High,11,arrogant
N-High,12,pompous
N-High,13,hubristic
N-High,14,self-aggrandizing
N-High,15,egotistical
N-High,16,superficially
N-High,17,condescending
N-High,18,narcissistic
N-High,19,self-righteous
N-High,20,vanity-prone
P-Low,1,compassionate
P-Low,2,caring
P-Low,3,sympathetic
P-Low,4,thoughtful
P-Low,5,reflective
P-Low,6,altruistic
P-Low,7,sensitive
P-Low,8,benevolent
P-Low,9,responsible
P-Low,10,considerate
P-Low,11,compassionate
P-Low,12,caring
P-Low,13,sympathetic
P-Low,14,thoughtful
P-Low,15,reflective
P-Low,16,altruistic
P-Low,17,sensitive
P-Low,18,benevolent
P-Low,19,responsible
P-Low,20,considerate
M-High-N-Low-P-Low,1,benevolent
M-High-N-Low-P-Low,2,pragmatic
M-High-N-Low-P-Low,3,cautious
M-High-N-Low-P-Low,4,strategic
M-High-N-Low-P-Low,5,selfless
M-High-N-Low-P-Low,6,benevolent
M-High-N-Low-P-Low,7,thoughtful
M-High-N-Low-P-Low,8,sympathetic
M-High-N-Low-P-Low,9,considerate
M-High-N-Low-P-Low,10,benevolent
M-High-N-Low-P-Low,11,benevolent
M-High-N-Low-P-Low,12,pragmatic
M-High-N-Low-P-Low,13,cautious
M-High-N-Low-P-Low,14,strategic
M-High-N-Low-P-Low,15,selfless
